SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
2,13,1636,5974,V=014,S=0403,VL
2,6,1650,3558,V=017,S=0403,VL
2,5,1653,3545,V=020,S=0403,VL
2,5,1658,3956,V=017,S=0403,VL
2,6,1700,1448,V=022,S=0403,VL
2,13,1705,434,V=063,S=0403,VL
2,7,1710,5595,V=015,S=0403,VL
2,17,1719,5721,V=018,S=0403,VL
2,6,1725,1691,V=017,S=0403,VL
2,7,1726,4108,V=023,S=0403,VL
2,6,1727,688,V=028,S=0403,VL
2,10,1727,3840,V=044,S=0403,VL
2,7,1738,2639,V=018,S=0403,VL
2,11,1742,1574,V=013,S=0403,VL
2,5,1757,3618,V=020,S=0403,VL
2,13,1805,5572,V=019,S=0403,VL
2,7,1808,4482,V=025,S=0403,VL
2,10,1810,3257,V=019,S=0403,VL
2,6,1816,641,V=015,S=0403,VL
2,11,1818,4407,V=018,S=0403,VL
2,3,1821,4148,V=020,S=0403,VL
2,6,1826,1904,V=022,S=0403,VL
2,5,1836,3141,V=017,S=0403,VL
2,14,1838,2339,V=046,S=0403,VL
2,13,1850,358,V=014,S=0403,VL
2,4,1855,3769,V=016,S=0403,VL
2,4,1917,2854,V=039,S=0403,VL
2,16,1945,4874,V=053,S=0403,VL
2,15,2014,3006,V=051,S=0403,VL
2,16,2049,4312,V=022,S=0403,VL
2,14,2118,1946,V=041,S=0403,VL
2,10,657,3026,V=017,S=0404,VL
2,12,738,2625,V=038,S=0404,VL
2,17,809,380,V=024,S=0404,VL
2,17,816,2008,V=040,S=0404,VL
2,4,921,2465,V=043,S=0404,VL
2,6,928,3967,V=026,S=0404,VL
2,10,943,2760,V=040,S=0404,VL
2,5,1013,1599,V=041,S=0404,VL
2,10,1013,3013,V=043,S=0404,VL
2,7,1019,1448,V=042,S=0404,VL
2,4,1022,5483,V=040,S=0404,VL
2,10,1046,3634,V=031,S=0404,VL
2,10,1053,851,V=038,S=0404,VL
2,12,1111,1480,V=067,S=0404,VL
2,10,1138,5378,V=028,S=0404,VL
2,10,1204,4473,V=025,S=0404,VL
2,16,1209,1827,V=073,S=0404,VL
2,7,1218,637,V=020,S=0404,VL
2,4,1234,1681,V=037,S=0404,VL
2,14,1236,1607,V=014,S=0404,VL
2,10,1243,5103,V=035,S=0404,VL
2,5,1317,1981,V=033,S=0404,VL
2,10,1320,3065,V=033,S=0404,VL
2,7,1320,3299,V=029,S=0404,VL
2,7,1334,1246,V=044,S=0404,VL
2,6,1347,1757,V=034,S=0404,VL
2,10,1352,912,V=039,S=0404,VL
2,7,1354,5241,V=043,S=0404,VL
2,10,1408,5674,V=035,S=0404,VL
2,10,1410,5623,V=036,S=0404,VL
2,10,1412,2527,V=033,S=0404,VL
2,10,1433,1495,V=035,S=0404,VL
2,9,1452,2876,V=109,S=0404,VL
2,10,1454,3878,V=040,S=0404,VL
2,10,1508,60,V=039,S=0404,VL
2,10,1509,5802,V=037,S=0404,VL
2,5,1539,459,V=024,S=0404,VL
2,6,1600,4396,V=017,S=0404,VL
2,4,1602,44,V=024,S=0404,VL
2,4,1603,1495,V=020,S=0404,VL
2,6,1606,5502,V=020,S=0404,VL
2,7,1607,2680,V=019,S=0404,VL
2,10,1610,1951,V=015,S=0404,VL
2,7,1645,1185,V=019,S=0404,VL
2,5,1649,1523,V=015,S=0404,VL
2,6,1651,4631,V=025,S=0404,VL
2,5,1657,1792,V=017,S=0404,VL
2,6,1704,1258,V=027,S=0404,VL
2,9,1717,3349,V=055,S=0404,VL
2,7,1718,5982,V=015,S=0404,VL
2,5,1728,636,V=025,S=0404,VL
2,10,1730,5576,V=017,S=0404,VL
2,5,1759,670,V=017,S=0404,VL
2,6,1802,4414,V=019,S=0404,VL
2,14,1802,5995,V=015,S=0404,VL
2,12,1818,5622,V=050,S=0404,VL
2,3,1819,4587,V=016,S=0404,VL
2,8,1824,1830,V=044,S=0404,VL
2,4,1830,466,V=015,S=0404,VL
2,3,1830,1570,V=015,S=0404,VL
2,5,1836,4007,V=015,S=0404,VL
2,6,1849,4126,V=039,S=0404,VL
2,17,1911,1747,V=030,S=0404,VL
2,4,1950,1521,V=035,S=0404,VL
2,9,1956,5013,V=018,S=0404,VL
2,5,2032,4515,V=043,S=0404,VL
2,14,2143,1718,V=054,S=0404,VL
2,7,58,4922,V=044,S=0405,VL
2,15,444,1311,V=058,S=0405,VL
2,9,448,1622,V=051,S=0405,VL
2,6,741,2458,V=029,S=0405,VL
2,4,744,5958,V=014,S=0405,VL
2,17,746,414,V=032,S=0405,VL
2,4,822,379,V=017,S=0405,VL
2,6,832,2250,V=041,S=0405,VL
2,4,838,1701,V=035,S=0405,VL
2,14,939,4221,V=015,S=0405,VL
2,18,957,3429,V=016,S=0405,VL
2,17,1007,1565,V=055,S=0405,VL
2,7,1024,177,V=025,S=0405,VL
2,10,1103,1861,V=039,S=0405,VL
2,4,1103,2470,V=034,S=0405,VL
2,4,1110,1367,V=044,S=0405,VL
2,10,1119,5032,V=038,S=0405,VL
2,10,1132,680,V=052,S=0405,VL
2,4,1140,3737,V=043,S=0405,VL
2,10,1147,3130,V=030,S=0405,VL
2,4,1213,1475,V=047,S=0405,VL
2,10,1214,2676,V=036,S=0405,VL
2,7,1218,2701,V=015,S=0405,VL
2,10,1227,4296,V=027,S=0405,VL
2,10,1231,629,V=030,S=0405,VL
2,10,1233,2363,V=037,S=0405,VL
2,6,1241,3195,V=037,S=0405,VL
2,6,1244,3821,V=018,S=0405,VL
2,15,1337,280,V=078,S=0405,VL
2,10,1342,411,V=030,S=0405,VL
2,10,1345,3797,V=035,S=0405,VL
2,16,1350,800,V=049,S=0405,VL
2,10,1424,504,V=048,S=0405,VL
2,10,1433,890,V=034,S=0405,VL
2,10,1436,4399,V=040,S=0405,VL
2,12,1458,1895,V=023,S=0405,VL
2,10,1459,4293,V=036,S=0405,VL
2,7,1606,5467,V=016,S=0405,VL
2,6,1611,467,V=018,S=0405,VL
2,6,1620,1740,V=020,S=0405,VL
2,7,1645,631,V=016,S=0405,VL
2,7,1645,5393,V=020,S=0405,VL
2,5,1649,4879,V=015,S=0405,VL
2,17,1700,2596,V=012,S=0405,VL
2,6,1700,2626,V=015,S=0405,VL
2,5,1702,1121,V=019,S=0405,VL
2,17,1709,955,V=016,S=0405,VL
2,6,1738,3580,V=024,S=0405,VL
2,6,1753,5792,V=018,S=0405,VL
2,17,1817,156,V=021,S=0405,VL
2,10,1824,4353,V=014,S=0405,VL
2,8,1824,5991,V=037,S=0405,VL
2,6,1848,1853,V=022,S=0405,VL
2,7,1859,1367,V=051,S=0405,VL
2,16,2121,4521,V=035,S=0405,VL
2,13,2353,5543,V=056,S=0405,VL
2,6,4,4318,V=041,S=0406,VL
2,14,624,5516,V=047,S=0406,VL
2,17,735,4457,V=028,S=0406,VL
2,18,746,4133,V=015,S=0406,VL
2,7,753,5095,V=033,S=0406,VL
2,5,757,305,V=029,S=0406,VL
2,4,802,1744,V=033,S=0406,VL
2,5,815,1328,V=018,S=0406,VL
2,5,817,248,V=025,S=0406,VL
2,6,817,3525,V=020,S=0406,VL
2,14,822,1361,V=009,S=0406,VL
2,5,828,3238,V=020,S=0406,VL
2,12,910,4886,V=046,S=0406,VL
2,4,929,11,V=037,S=0406,VL
2,6,931,4223,V=017,S=0406,VL
2,4,1019,3564,V=041,S=0406,VL
2,12,1026,1064,V=017,S=0406,VL
2,7,1044,1660,V=034,S=0406,VL
2,10,1103,5054,V=035,S=0406,VL
2,6,1115,847,V=052,S=0406,VL
2,17,1117,2886,V=036,S=0406,VL
2,7,1121,5960,V=021,S=0406,VL
2,10,1204,4748,V=026,S=0406,VL
2,6,1221,4423,V=034,S=0406,VL
2,9,1229,4728,V=037,S=0406,VL
2,17,1231,4582,V=051,S=0406,VL
2,9,1239,3746,V=043,S=0406,VL
2,7,1252,628,V=021,S=0406,VL
2,14,1303,4302,V=017,S=0406,VL
2,16,1318,1507,V=046,S=0406,VL
2,10,1327,329,V=031,S=0406,VL
2,10,1401,1790,V=038,S=0406,VL
2,10,1418,97,V=035,S=0406,VL
2,8,1420,2154,V=036,S=0406,VL
2,10,1420,3981,V=040,S=0406,VL
2,10,1421,5559,V=039,S=0406,VL
2,10,1428,4608,V=033,S=0406,VL
2,10,1436,3513,V=038,S=0406,VL
2,16,1441,5093,V=030,S=0406,VL
2,6,1500,4417,V=021,S=0406,VL
2,13,1501,4218,V=042,S=0406,VL
2,7,1504,5136,V=025,S=0406,VL
2,7,1514,169,V=049,S=0406,VL
2,12,1514,1275,V=051,S=0406,VL
2,9,1522,1075,V=047,S=0406,VL
2,10,1524,5656,V=041,S=0406,VL
2,5,1530,882,V=046,S=0406,VL
2,10,1533,181,V=031,S=0406,VL
2,7,1533,5005,V=029,S=0406,VL
2,12,1541,1692,V=054,S=0406,VL
2,14,1602,1138,V=015,S=0406,VL
2,4,1610,1593,V=017,S=0406,VL
2,6,1655,438,V=019,S=0406,VL
2,10,1700,4840,V=030,S=0406,VL
2,7,1703,2488,V=030,S=0406,VL
2,4,1734,424,V=018,S=0406,VL
2,7,1744,1082,V=017,S=0406,VL
2,10,1756,789,V=017,S=0406,VL
2,10,1808,2999,V=018,S=0406,VL
2,7,1811,3748,V=014,S=0406,VL
2,17,1813,4760,V=014,S=0406,VL
2,8,1845,2607,V=070,S=0406,VL
2,12,1854,2814,V=019,S=0406,VL
2,11,1855,2941,V=017,S=0406,VL
2,12,1927,1040,V=055,S=0406,VL
2,3,1941,4151,V=034,S=0406,VL
2,14,2142,2688,V=052,S=0406,VL
2,16,2336,247,V=044,S=0406,VL
2,12,117,4599,V=048,S=0407,VL
2,9,129,4749,V=039,S=0407,VL
2,13,220,3349,V=049,S=0407,VL
2,11,656,4942,V=056,S=0407,VL
2,6,749,3525,V=017,S=0407,VL
2,13,751,3003,V=019,S=0407,VL
2,7,804,120,V=040,S=0407,VL
2,4,809,2456,V=033,S=0407,VL
2,12,816,5513,V=043,S=0407,VL
2,11,824,2553,V=016,S=0407,VL
2,17,837,252,V=043,S=0407,VL
2,5,855,4811,V=036,S=0407,VL
2,6,904,3001,V=020,S=0407,VL
2,15,905,5923,V=052,S=0407,VL
2,11,926,4761,V=040,S=0407,VL
2,18,946,3222,V=048,S=0407,VL
2,10,1002,68,V=043,S=0407,VL
2,5,1002,5022,V=049,S=0407,VL
2,10,1021,1688,V=045,S=0407,VL
2,7,1033,4603,V=040,S=0407,VL
2,10,1042,5991,V=033,S=0407,VL
2,10,1047,2813,V=030,S=0407,VL
2,10,1101,2888,V=040,S=0407,VL
2,17,1111,2778,V=047,S=0407,VL
2,10,1117,2156,V=025,S=0407,VL
2,10,1132,2502,V=038,S=0407,VL
2,4,1145,873,V=029,S=0407,VL
2,6,1208,1717,V=034,S=0407,VL
2,10,1209,5870,V=030,S=0407,VL
2,6,1223,5584,V=024,S=0407,VL
2,6,1228,5998,V=042,S=0407,VL
2,6,1231,3539,V=023,S=0407,VL
2,10,1236,1256,V=028,S=0407,VL
2,10,1313,1218,V=042,S=0407,VL
2,10,1326,877,V=043,S=0407,VL
2,10,1342,935,V=033,S=0407,VL
2,9,1343,13,V=031,S=0407,VL
2,4,1348,2198,V=035,S=0407,VL
2,10,1353,2746,V=033,S=0407,VL
2,6,1353,3452,V=027,S=0407,VL
2,10,1401,4859,V=047,S=0407,VL
2,10,1423,1567,V=039,S=0407,VL
2,17,1427,1659,V=051,S=0407,VL
2,7,1440,132,V=035,S=0407,VL
2,12,1454,3663,V=046,S=0407,VL
2,10,1457,5874,V=041,S=0407,VL
2,6,1501,5836,V=017,S=0407,VL
2,7,1503,4815,V=028,S=0407,VL
2,17,1519,5981,V=047,S=0407,VL
2,10,1520,676,V=044,S=0407,VL
2,10,1523,626,V=043,S=0407,VL
2,6,1537,2319,V=016,S=0407,VL
2,6,1547,4086,V=029,S=0407,VL
2,7,1556,3245,V=016,S=0407,VL
2,17,1557,3481,V=022,S=0407,VL
2,10,1606,1233,V=018,S=0407,VL
2,11,1611,4817,V=016,S=0407,VL
2,11,1619,3567,V=049,S=0407,VL
2,7,1621,137,V=017,S=0407,VL
2,11,1642,2084,V=013,S=0407,VL
2,7,1649,4314,V=030,S=0407,VL
2,4,1650,4363,V=018,S=0407,VL
2,14,1656,2813,V=015,S=0407,VL
2,11,1707,2371,V=012,S=0407,VL
2,14,1707,3199,V=022,S=0407,VL
2,7,1707,5977,V=013,S=0407,VL
2,5,1710,1709,V=016,S=0407,VL
2,11,1717,5164,V=022,S=0407,VL
2,14,1721,1969,V=017,S=0407,VL
2,3,1732,2213,V=015,S=0407,VL
2,11,1736,1144,V=022,S=0407,VL
2,6,1738,2380,V=022,S=0407,VL
2,6,1746,5131,V=026,S=0407,VL
2,13,1750,98,V=035,S=0407,VL
2,13,1836,655,V=028,S=0407,VL
2,3,1838,4195,V=013,S=0407,VL
2,7,1857,1292,V=037,S=0407,VL
2,3,1937,185,V=034,S=0407,VL
2,13,1946,438,V=036,S=0407,VL
2,6,1953,349,V=025,S=0407,VL
2,6,1953,920,V=020,S=0407,VL
2,7,2000,670,V=025,S=0407,VL
2,4,2040,274,V=041,S=0407,VL
2,13,2042,1574,V=051,S=0407,VL
2,16,2059,1189,V=044,S=0407,VL
2,14,2122,3780,V=045,S=0407,VL
2,4,44,369,V=083,S=0408,VL
2,8,226,333,V=034,S=0408,VL
2,7,757,2137,V=038,S=0408,VL
2,12,809,4705,V=040,S=0408,VL
2,9,840,74,V=066,S=0408,VL
2,10,934,2947,V=036,S=0408,VL
2,10,1001,3273,V=038,S=0408,VL
2,10,1012,5043,V=036,S=0408,VL
2,14,1017,2718,V=029,S=0408,VL
2,10,1019,311,V=039,S=0408,VL
2,7,1031,1308,V=028,S=0408,VL
2,10,1056,2689,V=053,S=0408,VL
2,17,1140,575,V=031,S=0408,VL
2,10,1140,622,V=037,S=0408,VL
2,10,1201,2812,V=038,S=0408,VL
2,10,1212,1924,V=036,S=0408,VL
2,7,1218,3568,V=011,S=0408,VL
2,12,1236,2282,V=020,S=0408,VL
2,10,1236,4270,V=032,S=0408,VL
2,6,1237,5146,V=029,S=0408,VL
2,5,1254,5024,V=025,S=0408,VL
2,10,1305,4874,V=030,S=0408,VL
2,14,1321,4868,V=044,S=0408,VL
2,6,1324,725,V=033,S=0408,VL
2,7,1326,3909,V=026,S=0408,VL
2,5,1334,1259,V=026,S=0408,VL
2,8,1340,1109,V=050,S=0408,VL
2,12,1349,6,V=025,S=0408,VL
2,7,1350,2547,V=028,S=0408,VL
2,10,1406,4350,V=043,S=0408,VL
2,4,1410,4663,V=037,S=0408,VL
2,10,1417,2639,V=026,S=0408,VL
2,10,1427,4181,V=022,S=0408,VL
2,10,1442,4753,V=040,S=0408,VL
2,10,1503,5957,V=035,S=0408,VL
2,14,1513,3196,V=046,S=0408,VL
2,5,1529,3267,V=040,S=0408,VL
2,12,1537,4330,V=041,S=0408,VL
2,5,1538,3864,V=017,S=0408,VL
2,7,1546,789,V=032,S=0408,VL
2,6,1547,4296,V=025,S=0408,VL
2,12,1555,2060,V=020,S=0408,VL
2,5,1605,2972,V=029,S=0408,VL
2,6,1625,5814,V=036,S=0408,VL
2,13,1627,2469,V=010,S=0408,VL
2,7,1630,1961,V=022,S=0408,VL
2,7,1653,2906,V=022,S=0408,VL
2,6,1655,1872,V=020,S=0408,VL
2,6,1655,3642,V=019,S=0408,VL
2,14,1705,4295,V=016,S=0408,VL
2,6,1706,956,V=018,S=0408,VL
2,4,1712,1107,V=012,S=0408,VL
2,10,1717,791,V=014,S=0408,VL
2,11,1722,1176,V=014,S=0408,VL
2,5,1730,2583,V=018,S=0408,VL
2,10,1738,1141,V=018,S=0408,VL
2,6,1738,2624,V=021,S=0408,VL
2,6,1740,3922,V=018,S=0408,VL
2,6,1742,64,V=017,S=0408,VL
2,14,1755,3303,V=016,S=0408,VL
2,4,1755,5903,V=019,S=0408,VL
2,7,1820,536,V=025,S=0408,VL
2,12,1823,5560,V=067,S=0408,VL
2,12,1832,5327,V=015,S=0408,VL
2,13,1836,2013,V=014,S=0408,VL
2,11,1837,1182,V=018,S=0408,VL
2,10,1837,1944,V=015,S=0408,VL
2,14,1840,5266,V=061,S=0408,VL
2,6,1847,3552,V=019,S=0408,VL
2,6,1904,589,V=035,S=0408,VL
2,13,1906,3445,V=039,S=0408,VL
2,11,2029,4184,V=052,S=0408,VL
2,16,2321,1280,V=041,S=0408,VL
2,11,749,3802,V=020,S=0409,VL
2,5,756,5758,V=032,S=0409,VL
2,5,832,320,V=017,S=0409,VL
2,5,844,3813,V=026,S=0409,VL
2,4,852,3066,V=033,S=0409,VL
2,5,933,4805,V=035,S=0409,VL
2,4,1006,3122,V=028,S=0409,VL
2,10,1010,5358,V=037,S=0409,VL
2,8,1025,2247,V=030,S=0409,VL
2,10,1035,3299,V=030,S=0409,VL
2,12,1038,3314,V=036,S=0409,VL
2,4,1101,1694,V=050,S=0409,VL
2,6,1104,2522,V=039,S=0409,VL
2,4,1111,5396,V=026,S=0409,VL
2,7,1112,5286,V=048,S=0409,VL
2,18,1141,2339,V=063,S=0409,VL
2,7,1207,4029,V=045,S=0409,VL
2,17,1209,1240,V=085,S=0409,VL
2,6,1233,2296,V=033,S=0409,VL
2,10,1247,1804,V=027,S=0409,VL
2,10,1305,1095,V=030,S=0409,VL
2,5,1306,4901,V=023,S=0409,VL
2,10,1339,27,V=038,S=0409,VL
2,10,1345,3591,V=037,S=0409,VL
2,10,1421,778,V=030,S=0409,VL
2,10,1429,5280,V=045,S=0409,VL
2,10,1430,1612,V=043,S=0409,VL
2,5,1450,4827,V=036,S=0409,VL
2,5,1450,5149,V=037,S=0409,VL
2,6,1503,1395,V=037,S=0409,VL
2,10,1503,1857,V=039,S=0409,VL
2,10,1505,3708,V=035,S=0409,VL
2,10,1509,3547,V=032,S=0409,VL
2,7,1517,1869,V=031,S=0409,VL
2,5,1527,4160,V=042,S=0409,VL
2,11,1532,5884,V=045,S=0409,VL
2,11,1540,3206,V=056,S=0409,VL
2,5,1550,375,V=031,S=0409,VL
2,6,1553,2221,V=027,S=0409,VL
2,4,1559,5029,V=018,S=0409,VL
2,6,1604,3497,V=015,S=0409,VL
2,7,1607,3907,V=022,S=0409,VL
2,17,1611,608,V=014,S=0409,VL
2,7,1629,4264,V=019,S=0409,VL
2,7,1633,320,V=021,S=0409,VL
2,9,1636,1242,V=045,S=0409,VL
2,6,1643,2273,V=020,S=0409,VL
2,16,1647,3193,V=053,S=0409,VL
2,7,1650,3189,V=018,S=0409,VL
2,4,1657,2162,V=017,S=0409,VL
2,14,1658,324,V=013,S=0409,VL
2,10,1705,1949,V=014,S=0409,VL
2,7,1716,5719,V=016,S=0409,VL
2,13,1718,984,V=017,S=0409,VL
2,10,1719,2169,V=017,S=0409,VL
2,6,1727,5955,V=016,S=0409,VL
2,5,1728,370,V=026,S=0409,VL
2,9,1749,2103,V=041,S=0409,VL
2,4,1755,3363,V=017,S=0409,VL
2,13,1758,836,V=014,S=0409,VL
2,7,1806,3399,V=017,S=0409,VL
2,7,1809,3690,V=021,S=0409,VL
2,4,1814,4519,V=011,S=0409,VL
2,13,1819,3293,V=016,S=0409,VL
2,12,1828,1436,V=050,S=0409,VL
2,7,1916,155,V=043,S=0409,VL
2,12,1923,918,V=040,S=0409,VL
2,12,2011,4816,V=052,S=0409,VL
2,6,2049,435,V=031,S=0409,VL
2,14,2055,5345,V=042,S=0409,VL
2,10,2123,4066,V=054,S=0409,VL
2,8,127,3559,V=040,S=0410,VL
2,4,742,827,V=027,S=0410,VL
2,4,812,2816,V=019,S=0410,VL
2,10,825,4572,V=021,S=0410,VL
2,7,839,4281,V=041,S=0410,VL
2,5,908,610,V=022,S=0410,VL
2,10,1024,169,V=036,S=0410,VL
2,5,1029,784,V=037,S=0410,VL
2,10,1037,5450,V=038,S=0410,VL
2,10,1049,958,V=040,S=0410,VL
2,10,1107,1358,V=053,S=0410,VL
2,6,1119,5348,V=019,S=0410,VL
2,4,1131,5518,V=033,S=0410,VL
2,10,1158,1859,V=031,S=0410,VL
2,10,1158,3037,V=033,S=0410,VL
2,10,1159,4948,V=034,S=0410,VL
2,5,1202,948,V=035,S=0410,VL
2,11,1202,1897,V=048,S=0410,VL
2,6,1209,1742,V=038,S=0410,VL
2,6,1222,2974,V=018,S=0410,VL
2,5,1240,44,V=016,S=0410,VL
2,10,1241,13,V=031,S=0410,VL
2,10,1258,2339,V=032,S=0410,VL
2,7,1259,5050,V=016,S=0410,VL
2,14,1306,3668,V=046,S=0410,VL
2,4,1310,1301,V=018,S=0410,VL
2,5,1314,3950,V=017,S=0410,VL
2,10,1324,5606,V=038,S=0410,VL
2,10,1332,2359,V=031,S=0410,VL
2,10,1350,2802,V=028,S=0410,VL
2,10,1353,2597,V=033,S=0410,VL
2,7,1416,5374,V=034,S=0410,VL
2,5,1432,1718,V=021,S=0410,VL
2,11,1435,101,V=042,S=0410,VL
2,7,1458,2777,V=025,S=0410,VL
2,7,1501,1012,V=031,S=0410,VL
2,6,1503,5548,V=034,S=0410,VL
2,5,1511,355,V=031,S=0410,VL
2,6,1521,2323,V=032,S=0410,VL
2,5,1523,2853,V=044,S=0410,VL
2,7,1526,582,V=034,S=0410,VL
2,10,1532,3418,V=026,S=0410,VL
2,10,1537,4093,V=028,S=0410,VL
2,4,1551,3230,V=045,S=0410,VL
2,7,1554,225,V=017,S=0410,VL
2,7,1555,3560,V=021,S=0410,VL
2,5,1555,4856,V=039,S=0410,VL
2,4,1634,5000,V=030,S=0410,VL
2,5,1701,2915,V=017,S=0410,VL
2,14,1702,252,V=030,S=0410,VL
2,3,1718,4654,V=016,S=0410,VL
2,12,1725,3257,V=040,S=0410,VL
2,6,1740,2305,V=025,S=0410,VL
2,7,1742,280,V=023,S=0410,VL
2,11,1757,5226,V=013,S=0410,VL
2,8,1801,1215,V=044,S=0410,VL
2,3,1803,4294,V=017,S=0410,VL
2,4,1814,1996,V=015,S=0410,VL
2,6,1816,3434,V=016,S=0410,VL
2,13,1819,5544,V=018,S=0410,VL
2,11,1823,1177,V=019,S=0410,VL
2,6,1827,3475,V=020,S=0410,VL
2,4,1834,291,V=016,S=0410,VL
2,10,1842,1481,V=021,S=0410,VL
2,13,1858,2445,V=044,S=0410,VL
2,16,1937,1939,V=056,S=0410,VL
2,9,2315,3783,V=026,S=0410,VL
2,11,731,1913,V=041,S=0411,VL
2,10,747,4001,V=017,S=0411,VL
2,6,830,2273,V=028,S=0411,VL
2,6,843,281,V=020,S=0411,VL
2,18,845,2593,V=031,S=0411,VL
2,18,914,4290,V=016,S=0411,VL
2,7,951,4265,V=039,S=0411,VL
2,18,959,5235,V=043,S=0411,VL
2,10,1001,2701,V=021,S=0411,VL
2,14,1016,66,V=040,S=0411,VL
2,4,1033,3219,V=027,S=0411,VL
2,10,1040,2594,V=029,S=0411,VL
2,8,1100,5101,V=040,S=0411,VL
2,10,1101,3356,V=038,S=0411,VL
2,10,1114,722,V=034,S=0411,VL
2,7,1128,4080,V=028,S=0411,VL
2,4,1145,1004,V=030,S=0411,VL
2,4,1159,2587,V=036,S=0411,VL
2,10,1208,4868,V=031,S=0411,VL
2,10,1226,3135,V=034,S=0411,VL
2,10,1232,5798,V=038,S=0411,VL
2,10,1255,4493,V=029,S=0411,VL
2,4,1255,5093,V=037,S=0411,VL
2,7,1303,699,V=034,S=0411,VL
2,15,1303,5028,V=033,S=0411,VL
2,7,1315,165,V=038,S=0411,VL
2,10,1322,4860,V=039,S=0411,VL
2,10,1337,1232,V=040,S=0411,VL
2,7,1344,3613,V=041,S=0411,VL
2,10,1347,3537,V=031,S=0411,VL
2,10,1410,3264,V=033,S=0411,VL
2,10,1422,5654,V=042,S=0411,VL
2,11,1501,3637,V=046,S=0411,VL
2,10,1523,2209,V=042,S=0411,VL
2,10,1538,1002,V=015,S=0411,VL
2,7,1545,3910,V=027,S=0411,VL
2,7,1547,5937,V=017,S=0411,VL
2,11,1550,421,V=046,S=0411,VL
2,4,1603,7,V=034,S=0411,VL
2,8,1606,1275,V=033,S=0411,VL
2,4,1614,2235,V=033,S=0411,VL
2,6,1618,702,V=015,S=0411,VL
2,6,1620,1021,V=020,S=0411,VL
2,17,1633,4432,V=054,S=0411,VL
2,7,1637,2598,V=022,S=0411,VL
2,12,1643,1891,V=040,S=0411,VL
2,9,1650,1363,V=036,S=0411,VL
2,5,1657,1145,V=015,S=0411,VL
2,8,1700,3271,V=045,S=0411,VL
2,6,1703,5833,V=021,S=0411,VL
2,7,1704,363,V=034,S=0411,VL
2,14,1709,3567,V=011,S=0411,VL
2,7,1716,4737,V=019,S=0411,VL
2,10,1724,1543,V=016,S=0411,VL
2,4,1726,5406,V=015,S=0411,VL
2,6,1738,2950,V=026,S=0411,VL
2,14,1743,3956,V=014,S=0411,VL
2,7,1749,3319,V=034,S=0411,VL
2,14,1754,696,V=017,S=0411,VL
2,6,1815,1622,V=023,S=0411,VL
2,3,1821,3195,V=019,S=0411,VL
2,5,1822,2172,V=021,S=0411,VL
2,3,1831,980,V=021,S=0411,VL
2,7,1850,5050,V=018,S=0411,VL
2,16,1851,5231,V=050,S=0411,VL
2,6,1903,4330,V=023,S=0411,VL
2,7,1933,2743,V=050,S=0411,VL
2,6,1956,2373,V=040,S=0411,VL
2,7,1956,5569,V=034,S=0411,VL
2,9,2113,1710,V=026,S=0411,VL
2,6,715,4583,V=025,S=0412,VL
2,6,751,1734,V=031,S=0412,VL
2,7,753,5939,V=038,S=0412,VL
2,11,802,1532,V=036,S=0412,VL
2,10,806,903,V=027,S=0412,VL
2,12,822,2134,V=017,S=0412,VL
2,5,848,607,V=017,S=0412,VL
2,4,858,5475,V=015,S=0412,VL
2,17,922,416,V=016,S=0412,VL
2,10,1003,5495,V=042,S=0412,VL
2,8,1025,483,V=022,S=0412,VL
2,15,1044,5319,V=022,S=0412,VL
2,10,1047,3564,V=032,S=0412,VL
2,10,1112,806,V=031,S=0412,VL
2,7,1129,5256,V=033,S=0412,VL
2,10,1143,2366,V=049,S=0412,VL
2,4,1147,2279,V=038,S=0412,VL
2,10,1151,2776,V=036,S=0412,VL
2,5,1210,5421,V=031,S=0412,VL
2,9,1211,3974,V=060,S=0412,VL
2,10,1230,3539,V=031,S=0412,VL
2,7,1239,1944,V=040,S=0412,VL
2,10,1242,1895,V=036,S=0412,VL
2,7,1258,5851,V=021,S=0412,VL
2,10,1316,783,V=036,S=0412,VL
2,10,1353,407,V=033,S=0412,VL
2,5,1402,282,V=040,S=0412,VL
2,10,1414,671,V=032,S=0412,VL
2,10,1450,5392,V=036,S=0412,VL
2,15,1451,5523,V=088,S=0412,VL
2,10,1454,790,V=036,S=0412,VL
2,6,1456,612,V=033,S=0412,VL
2,10,1517,1992,V=032,S=0412,VL
2,6,1522,2590,V=035,S=0412,VL
2,6,1524,3045,V=033,S=0412,VL
2,10,1530,745,V=042,S=0412,VL
2,6,1531,2477,V=028,S=0412,VL
2,6,1531,2833,V=028,S=0412,VL
2,6,1534,5754,V=023,S=0412,VL
2,4,1539,500,V=041,S=0412,VL
2,7,1550,2968,V=019,S=0412,VL
2,6,1553,2964,V=032,S=0412,VL
2,4,1558,1512,V=018,S=0412,VL
2,5,1604,1423,V=021,S=0412,VL
2,9,1609,1662,V=044,S=0412,VL
2,10,1615,1002,V=015,S=0412,VL
2,4,1620,5350,V=021,S=0412,VL
2,6,1627,1218,V=021,S=0412,VL
2,6,1651,615,V=020,S=0412,VL
2,14,1654,4526,V=015,S=0412,VL
2,6,1657,1544,V=020,S=0412,VL
2,13,1705,2400,V=046,S=0412,VL
2,7,1706,1756,V=015,S=0412,VL
2,11,1718,2826,V=023,S=0412,VL
