SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
2,7,1659,1474,V=037,S=0458,VL
2,7,1659,1785,V=037,S=0424,VL
2,7,1659,1999,V=037,S=0419,VL
2,7,1659,2144,V=039,S=0398,VL
2,7,1659,2354,V=042,S=0424,VL
2,7,1659,3096,V=036,S=0424,VL
2,7,1659,3866,V=042,S=0401,VL
2,7,1659,3982,V=047,S=0780,VL
2,7,1659,5159,V=040,S=0376,VL
2,7,1659,5373,V=042,S=0465,VL
2,7,1700,310,V=042,S=0493,VL
2,7,1700,551,V=044,S=0388,VL
2,7,1700,2693,V=042,S=0424,VL
2,7,1700,3846,V=041,S=0454,VL
2,7,1700,4511,V=040,S=0392,VL
2,7,1700,4662,V=041,S=0475,VL
2,7,1700,4908,V=048,S=0383,VL
2,7,1701,1101,V=046,S=0408,VL
2,7,1701,2094,V=036,S=0400,VL
2,7,1701,2658,V=042,S=0461,VL
2,7,1701,2821,V=049,S=0408,VL
2,7,1701,4596,V=037,S=0409,VL
2,7,1701,4896,V=037,S=0398,VL
2,7,1702,1430,V=041,S=0474,VL
2,7,1702,2253,V=038,S=0398,VL
2,7,1702,2905,V=038,S=0487,VL
2,7,1702,2958,V=039,S=0230,VL
2,7,1702,3208,V=035,S=0434,VL
2,7,1702,3731,V=034,S=0410,VL
2,7,1702,3867,V=035,S=0379,VL
2,7,1702,4726,V=047,S=0605,VL
2,7,1702,5191,V=052,S=0225,VL
2,7,1702,5452,V=047,S=0430,VL
2,7,1702,5745,V=043,S=0339,VL
2,7,1703,834,V=036,S=0411,VL
2,7,1703,2011,V=044,S=0461,VL
2,7,1703,4645,V=040,S=0402,VL
2,7,1704,463,V=030,S=0287,VL
2,7,1704,1577,V=038,S=0484,VL
2,7,1704,1809,V=036,S=0336,VL
2,7,1704,1942,V=039,S=0286,VL
2,7,1704,2067,V=036,S=0366,VL
2,7,1704,3263,V=035,S=0558,VL
2,7,1704,3545,V=043,S=0413,VL
2,7,1704,4160,V=045,S=0486,VL
2,7,1704,4379,V=042,S=0493,VL
2,7,1704,4893,V=040,S=0423,VL
2,7,1704,5187,V=040,S=0213,VL
2,7,1705,1874,V=036,S=0325,VL
2,7,1705,2745,V=040,S=0485,VL
2,7,1705,3104,V=035,S=0434,VL
2,7,1705,4246,V=034,S=0477,VL
2,7,1705,4455,V=029,S=0407,VL
2,7,1705,4600,V=032,S=0378,VL
2,7,1705,4901,V=033,S=0417,VL
2,7,1705,5148,V=028,S=0425,VL
2,7,1705,5392,V=028,S=0381,VL
2,7,1705,5716,V=037,S=0419,VL
2,7,1706,9,V=036,S=0426,VL
2,7,1706,161,V=035,S=0442,VL
2,7,1706,375,V=034,S=0372,VL
2,7,1706,589,V=037,S=0408,VL
2,7,1706,1167,V=034,S=0461,VL
2,7,1706,2129,V=031,S=0405,VL
2,7,1706,2663,V=041,S=0478,VL
2,7,1706,3344,V=046,S=0218,VL
2,7,1706,4276,V=037,S=0472,VL
2,7,1706,5103,V=033,S=0470,VL
2,7,1706,5307,V=034,S=0436,VL
2,7,1706,5472,V=035,S=0486,VL
2,7,1706,5623,V=035,S=0424,VL
2,7,1706,5952,V=031,S=0409,VL
2,7,1706,5977,V=031,S=0155,2R
2,7,1707,159,V=032,S=0394,VL
2,7,1707,991,V=026,S=0498,VL
2,7,1707,1185,V=031,S=0218,VL
2,7,1707,1348,V=031,S=1110,PL
2,7,1707,1546,V=029,S=0394,VL
2,7,1707,3244,V=049,S=0280,VL
2,7,1707,3544,V=044,S=0361,VL
2,7,1707,4309,V=034,S=0368,VL
2,7,1707,5956,V=034,S=0439,VL
2,7,1708,115,V=034,S=0460,VL
2,7,1708,1512,V=034,S=0476,VL
2,7,1708,3016,V=034,S=0219,VL
2,7,1708,3316,V=032,S=0501,VL
2,7,1708,3578,V=039,S=0584,VL
2,7,1708,4067,V=038,S=0357,VL
2,7,1708,5298,V=040,S=0528,VL
2,7,1708,5743,V=040,S=0319,VL
2,7,1709,1305,V=037,S=0445,VL
2,7,1709,2504,V=037,S=0461,VL
2,7,1709,2829,V=038,S=0424,VL
2,7,1709,3007,V=045,S=0203,VL
2,7,1709,3438,V=041,S=0495,VL
2,7,1709,4113,V=038,S=0368,VL
2,7,1709,4131,V=038,S=0152,2R
2,7,1709,5012,V=043,S=0448,VL
2,7,1709,5451,V=037,S=0482,VL
2,7,1709,5623,V=036,S=0455,VL
2,7,1710,1408,V=044,S=0551,VL
2,7,1710,1859,V=038,S=0481,VL
2,7,1710,2103,V=035,S=0211,VL
2,7,1710,3390,V=045,S=0388,VL
2,7,1710,3832,V=047,S=0482,VL
2,7,1710,5299,V=052,S=0371,VL
2,7,1711,235,V=039,S=0406,VL
2,7,1711,664,V=040,S=0409,VL
2,7,1711,1340,V=034,S=0203,VL
2,7,1711,1511,V=033,S=0267,VL
2,7,1711,1825,V=039,S=0413,VL
2,7,1711,2287,V=035,S=0437,VL
2,7,1711,2467,V=035,S=0418,VL
2,7,1711,2649,V=039,S=0394,VL
2,7,1711,3453,V=051,S=0235,VL
2,7,1711,3893,V=044,S=0365,VL
2,7,1711,4726,V=034,S=0404,VL
2,7,1711,5067,V=036,S=0476,VL
2,7,1712,788,V=060,S=0346,VL
2,7,1712,1700,V=052,S=0364,VL
2,7,1712,4090,V=039,S=0467,VL
2,7,1712,4958,V=036,S=0419,VL
2,7,1712,5374,V=047,S=0429,VL
2,7,1713,159,V=034,S=0380,VL
2,7,1713,437,V=046,S=0312,VL
2,7,1713,2406,V=047,S=0267,VL
2,7,1713,3286,V=033,S=0443,VL
2,7,1713,3945,V=048,S=0423,VL
2,7,1713,4202,V=051,S=0215,VL
2,7,1713,4677,V=044,S=0392,VL
2,7,1713,5016,V=039,S=0432,VL
2,7,1713,5352,V=041,S=0441,VL
2,7,1714,864,V=036,S=0429,VL
2,7,1714,1280,V=041,S=0435,VL
2,7,1714,1844,V=036,S=0360,VL
2,7,1714,2886,V=058,S=0420,VL
2,7,1714,3163,V=060,S=0450,VL
2,7,1714,3530,V=053,S=0457,VL
2,7,1715,401,V=033,S=0412,VL
2,7,1715,629,V=043,S=0385,VL
2,7,1715,1340,V=039,S=0443,VL
2,7,1715,1631,V=036,S=0478,VL
2,7,1715,2085,V=041,S=0442,VL
2,7,1715,2561,V=037,S=0403,VL
2,7,1715,3112,V=036,S=0399,VL
2,7,1715,3322,V=037,S=0453,VL
2,7,1715,3548,V=035,S=0457,VL
2,7,1715,3915,V=034,S=0395,VL
2,7,1715,4108,V=034,S=0415,VL
2,7,1715,4500,V=045,S=0470,VL
2,7,1716,11,V=042,S=0416,VL
2,7,1716,639,V=033,S=0385,VL
2,7,1716,1316,V=031,S=0422,VL
2,7,1716,1630,V=031,S=0426,VL
2,7,1716,1798,V=031,S=0478,VL
2,7,1716,1900,V=033,S=0349,VL
2,7,1716,2064,V=039,S=0452,VL
2,7,1716,3451,V=035,S=0419,VL
2,7,1716,3590,V=031,S=0501,VL
2,7,1716,3761,V=029,S=0458,VL
2,7,1716,4415,V=036,S=0425,VL
2,7,1716,5421,V=042,S=0440,VL
2,7,1716,5726,V=041,S=0408,VL
2,7,1717,261,V=044,S=0539,VL
2,7,1717,1683,V=039,S=0425,VL
2,7,1717,3305,V=026,S=0435,VL
2,7,1717,4477,V=036,S=0499,VL
2,7,1717,4982,V=042,S=0476,VL
2,7,1717,5273,V=045,S=0456,VL
2,7,1718,90,V=036,S=0455,VL
2,7,1718,953,V=038,S=0442,VL
2,7,1718,1351,V=035,S=0419,VL
2,7,1718,2222,V=037,S=0497,VL
2,7,1718,2519,V=039,S=0408,VL
2,7,1718,2777,V=038,S=0410,VL
2,7,1718,2991,V=050,S=0264,VL
2,7,1718,3739,V=035,S=0569,VL
2,7,1718,4476,V=033,S=0392,VL
2,7,1718,4862,V=039,S=0385,VL
2,7,1719,1026,V=033,S=0468,VL
2,7,1719,1185,V=034,S=0540,VL
2,7,1719,2306,V=032,S=0363,VL
2,7,1719,2441,V=032,S=0447,VL
2,7,1719,3532,V=027,S=0492,VL
2,7,1719,3859,V=032,S=0462,VL
2,7,1719,4142,V=035,S=0473,VL
2,7,1719,4282,V=033,S=0469,VL
2,7,1719,4682,V=035,S=0492,VL
2,7,1719,5660,V=034,S=0364,VL
2,7,1719,5824,V=030,S=0371,VL
2,7,1720,538,V=038,S=0441,VL
2,7,1720,852,V=040,S=0433,VL
2,7,1720,1733,V=043,S=0421,VL
2,7,1720,3015,V=036,S=0508,VL
2,7,1720,4127,V=029,S=0423,VL
2,7,1720,5001,V=034,S=0410,VL
2,7,1721,294,V=033,S=0499,VL
2,7,1721,559,V=034,S=0437,VL
2,7,1721,1431,V=028,S=0394,VL
2,7,1721,1628,V=032,S=0485,VL
2,7,1721,2077,V=048,S=0477,VL
2,7,1721,2503,V=051,S=0468,VL
2,7,1721,3661,V=036,S=0322,VL
2,7,1721,3795,V=035,S=0359,VL
2,7,1721,3972,V=036,S=0461,VL
2,7,1722,276,V=031,S=0476,VL
2,7,1722,465,V=034,S=0413,VL
2,7,1722,777,V=035,S=0441,VL
2,7,1722,1652,V=034,S=0323,VL
2,7,1722,1810,V=032,S=0455,VL
2,7,1722,2069,V=033,S=0414,VL
2,7,1722,3474,V=027,S=0372,VL
2,7,1722,4267,V=034,S=0439,VL
2,7,1722,5042,V=029,S=0411,VL
2,7,1722,5184,V=033,S=0332,VL
2,7,1722,5536,V=037,S=0423,VL
2,7,1722,5870,V=032,S=0406,VL
2,7,1723,383,V=047,S=0510,VL
2,7,1723,521,V=044,S=0452,VL
2,7,1723,1476,V=037,S=0404,VL
2,7,1723,1983,V=033,S=0444,VL
2,7,1723,2336,V=041,S=0543,VL
2,7,1723,2603,V=047,S=0187,2R
2,7,1723,3441,V=042,S=0380,VL
2,7,1723,4096,V=031,S=0374,VL
2,7,1723,4715,V=034,S=0438,VL
2,7,1723,5015,V=039,S=0362,VL
2,7,1723,5509,V=037,S=0254,VL
2,7,1723,5712,V=040,S=0443,VL
2,7,1724,837,V=041,S=0459,VL
2,7,1724,1480,V=047,S=0412,VL
2,7,1724,2169,V=044,S=0479,VL
2,7,1724,2928,V=037,S=0322,VL
2,7,1724,3135,V=034,S=0269,VL
2,7,1724,4145,V=051,S=0361,VL
2,7,1724,5292,V=030,S=0453,VL
2,7,1724,5563,V=032,S=0490,VL
2,7,1724,5910,V=034,S=0452,VL
2,7,1725,870,V=041,S=0523,VL
2,7,1725,1875,V=039,S=0611,VL
2,7,1725,2164,V=041,S=0560,VL
2,7,1725,4503,V=039,S=0391,VL
2,7,1725,5539,V=032,S=0497,VL
2,7,1725,5700,V=032,S=0393,VL
2,7,1726,295,V=032,S=0496,VL
2,7,1726,469,V=031,S=0471,VL
2,7,1726,907,V=044,S=0391,VL
2,7,1726,982,V=046,S=0290,VL
2,7,1726,1194,V=051,S=0259,VL
2,7,1726,2767,V=034,S=0414,VL
2,7,1726,3167,V=028,S=0433,VL
2,7,1726,3279,V=031,S=0503,VL
2,7,1726,3353,V=031,S=0623,VL
2,7,1726,3573,V=028,S=0264,VL
2,7,1726,3785,V=029,S=0348,VL
2,7,1726,3912,V=028,S=0379,VL
2,7,1726,4133,V=037,S=0431,VL
2,7,1726,5051,V=041,S=0452,VL
2,7,1727,245,V=045,S=0421,VL
2,7,1727,1349,V=034,S=0497,VL
2,7,1727,1674,V=038,S=0360,VL
2,7,1727,1959,V=036,S=0394,VL
2,7,1727,2154,V=035,S=0383,VL
2,7,1727,2684,V=041,S=0471,VL
2,7,1727,4295,V=033,S=0372,VL
2,7,1727,4537,V=032,S=0396,VL
2,7,1727,5116,V=030,S=0404,VL
2,7,1727,5689,V=036,S=0399,VL
2,7,1727,5915,V=035,S=0371,VL
2,7,1728,391,V=037,S=0431,VL
2,7,1728,638,V=037,S=0450,VL
2,7,1728,854,V=038,S=0485,VL
2,7,1728,1791,V=036,S=0472,VL
2,7,1728,2149,V=042,S=0433,VL
2,7,1728,3062,V=034,S=0435,VL
2,7,1728,4390,V=030,S=0387,VL
2,7,1728,5702,V=028,S=0381,VL
2,7,1728,5956,V=028,S=0371,VL
2,7,1729,489,V=032,S=0407,VL
2,7,1729,615,V=034,S=0385,VL
2,7,1729,1027,V=032,S=0400,VL
2,7,1729,3086,V=048,S=0228,VL
2,7,1729,4555,V=034,S=0385,VL
2,7,1729,4717,V=035,S=0488,VL
2,7,1729,5029,V=035,S=0416,VL
2,7,1729,5185,V=037,S=0478,VL
2,7,1729,5771,V=032,S=0452,VL
2,7,1729,5961,V=032,S=0378,VL
2,7,1730,1554,V=040,S=0450,VL
2,7,1730,2327,V=036,S=0402,VL
2,7,1730,2970,V=039,S=0448,VL
2,7,1730,3968,V=048,S=0417,VL
2,7,1730,4205,V=040,S=0391,VL
2,7,1730,4299,V=040,S=0378,VL
2,7,1730,4322,V=041,S=0170,2R
2,7,1730,4473,V=038,S=0426,VL
2,7,1730,5235,V=034,S=0362,VL
2,7,1730,5669,V=037,S=0458,VL
2,7,1730,5906,V=036,S=0399,VL
2,7,1731,1101,V=043,S=0393,VL
2,7,1731,2034,V=030,S=0402,VL
2,7,1731,2826,V=030,S=0509,VL
2,7,1731,2970,V=032,S=0353,VL
2,7,1731,3134,V=031,S=0495,VL
2,7,1731,3645,V=035,S=0426,VL
2,7,1731,3815,V=034,S=0452,VL
2,7,1731,5360,V=049,S=0442,VL
2,7,1732,1073,V=032,S=0447,VL
2,7,1732,1208,V=031,S=0399,VL
2,7,1732,2058,V=032,S=0570,VL
2,7,1732,2269,V=030,S=0504,VL
2,7,1732,2586,V=029,S=0280,VL
2,7,1732,5140,V=033,S=0455,VL
2,7,1732,5288,V=034,S=0297,VL
2,7,1732,5491,V=034,S=0376,VL
2,7,1733,1515,V=043,S=0270,VL
2,7,1733,2470,V=030,S=0352,VL
2,7,1733,2564,V=032,S=0601,VL
2,7,1733,2934,V=024,S=0377,VL
2,7,1733,2997,V=024,S=0274,VL
2,7,1733,3758,V=038,S=0410,VL
2,7,1733,3985,V=038,S=0514,VL
2,7,1733,4725,V=032,S=0404,VL
2,7,1733,5106,V=014,S=0443,VL
2,7,1733,5954,V=028,S=0453,VL
2,7,1734,1663,V=040,S=0416,VL
2,7,1734,1804,V=039,S=0310,VL
2,7,1734,4864,V=031,S=0464,VL
2,7,1734,5046,V=034,S=0510,VL
2,7,1734,5241,V=032,S=0431,VL
2,7,1734,5568,V=045,S=0416,VL
2,7,1735,194,V=038,S=0464,VL
2,7,1735,1236,V=034,S=0413,VL
2,7,1735,2196,V=041,S=0332,VL
2,7,1735,4756,V=043,S=0428,VL
2,7,1735,5088,V=042,S=0200,VL
2,7,1736,155,V=038,S=0547,VL
2,7,1736,304,V=039,S=0332,VL
2,7,1736,1676,V=033,S=0389,VL
2,7,1736,1848,V=036,S=0338,VL
2,7,1736,2143,V=037,S=0445,VL
2,7,1736,2353,V=037,S=0391,VL
2,7,1736,2687,V=031,S=0446,VL
2,7,1736,2847,V=034,S=0314,VL
2,7,1736,3101,V=030,S=0348,VL
2,7,1736,3246,V=028,S=0263,VL
2,7,1736,3319,V=028,S=0458,VL
2,7,1736,4416,V=037,S=0424,VL
2,7,1736,4727,V=039,S=0389,VL
2,7,1737,481,V=041,S=0521,VL
2,7,1737,609,V=043,S=0989,PL
2,7,1737,1242,V=040,S=0486,VL
2,7,1737,1370,V=040,S=0212,VL
2,7,1737,1722,V=041,S=0794,PL
2,7,1737,2621,V=034,S=0988,PL
2,7,1737,3062,V=036,S=0423,VL
2,7,1737,3281,V=036,S=0395,VL
2,7,1737,4813,V=030,S=0409,VL
2,7,1737,4992,V=028,S=0199,2R
2,7,1738,875,V=034,S=0455,VL
2,7,1738,1053,V=036,S=0436,VL
2,7,1738,1272,V=034,S=0361,VL
2,7,1738,2019,V=035,S=0430,VL
2,7,1738,3261,V=030,S=0248,VL
2,7,1738,3562,V=029,S=0437,VL
2,7,1738,4012,V=030,S=0396,VL
2,7,1738,4160,V=031,S=0367,VL
2,7,1738,4372,V=028,S=0395,VL
2,7,1738,4681,V=033,S=0366,VL
2,7,1738,5697,V=023,S=0407,VL
2,7,1739,626,V=033,S=0428,VL
2,7,1739,3229,V=028,S=0393,VL
2,7,1739,4566,V=033,S=0427,VL
2,7,1739,4736,V=030,S=0329,VL
2,7,1739,4974,V=030,S=0318,VL
2,7,1739,5121,V=029,S=0497,VL
2,7,1739,5418,V=032,S=0424,VL
2,7,1739,5656,V=025,S=0437,VL
2,7,1739,5850,V=023,S=0406,VL
2,7,1740,99,V=025,S=0407,VL
2,7,1740,366,V=021,S=0447,VL
2,7,1740,900,V=009,S=0296,VL
2,7,1745,330,V=008,S=0227,VL
2,7,1748,1847,V=012,S=0273,VL
2,7,1748,2329,V=010,S=0341,VL
2,7,1748,2960,V=010,S=0278,VL
2,7,1748,3318,V=013,S=0305,VL
2,7,1748,3658,V=014,S=0188,2R
2,7,1748,4153,V=012,S=0294,VL
2,7,1748,4603,V=011,S=0359,VL
2,7,1748,4919,V=009,S=0326,VL
2,7,1748,5158,V=009,S=0305,VL
2,7,1748,5682,V=008,S=0212,VL
2,7,1749,51,V=009,S=0194,2R
2,7,1751,5309,V=013,S=0462,VL
2,7,1751,5574,V=015,S=0521,VL
2,7,1751,5814,V=015,S=0410,VL
2,7,1752,201,V=013,S=0278,VL
2,7,1752,458,V=013,S=0273,VL
2,7,1752,786,V=011,S=0272,VL
2,7,1752,1016,V=011,S=0257,VL
2,7,1752,1394,V=012,S=0461,VL
2,7,1752,1687,V=010,S=0301,VL
2,7,1752,1990,V=009,S=0166,2R
2,7,1753,799,V=013,S=0328,VL
2,7,1753,1989,V=020,S=0491,VL
2,7,1753,2962,V=042,S=0406,VL
2,7,1753,4178,V=030,S=0370,VL
2,7,1753,4729,V=036,S=0478,VL
2,7,1753,5406,V=035,S=0448,VL
2,7,1754,1657,V=035,S=0415,VL
2,7,1754,2262,V=049,S=0237,VL
2,7,1755,9,V=045,S=0411,VL
2,7,1755,1419,V=035,S=0412,VL
2,7,1755,1680,V=036,S=0474,VL
2,7,1755,5140,V=029,S=0450,VL
2,7,1755,5836,V=032,S=0542,VL
2,7,1756,1055,V=036,S=0373,VL
2,7,1756,1275,V=037,S=0292,VL
2,7,1756,2360,V=028,S=0447,VL
2,7,1756,3810,V=040,S=0437,VL
2,7,1756,4185,V=037,S=0449,VL
2,7,1756,4662,V=043,S=0396,VL
2,7,1756,5866,V=035,S=0412,VL
2,7,1757,43,V=034,S=0595,VL
2,7,1757,299,V=035,S=0379,VL
2,7,1757,4713,V=035,S=0484,VL
2,7,1757,5363,V=035,S=0347,VL
2,7,1757,5517,V=037,S=0396,VL
2,7,1757,5883,V=037,S=0425,VL
2,7,1758,705,V=032,S=0514,VL
2,7,1758,1421,V=044,S=0283,VL
2,7,1758,3272,V=028,S=0581,VL
2,7,1758,3406,V=028,S=0400,VL
2,7,1758,3537,V=027,S=0391,VL
2,7,1758,3696,V=028,S=0470,VL
2,7,1758,4302,V=034,S=0387,VL
2,7,1758,4414,V=037,S=0258,VL
2,7,1758,4639,V=035,S=0449,VL
2,7,1758,5648,V=041,S=0404,VL
2,7,1759,228,V=035,S=0426,VL
2,7,1759,514,V=047,S=0390,VL
2,7,1759,1178,V=044,S=0397,VL
2,7,1759,3279,V=049,S=0404,VL
2,7,1759,5087,V=040,S=0485,VL
2,7,1759,5831,V=038,S=0441,VL
2,7,1759,5997,V=038,S=0486,VL
2,7,1800,1160,V=054,S=0388,VL
2,7,1800,2823,V=038,S=0446,VL
2,7,1800,3729,V=063,S=0398,VL
2,7,1800,4888,V=041,S=0448,VL
2,7,1800,5144,V=041,S=0453,VL
2,7,1801,1196,V=043,S=0550,VL
2,7,1801,1724,V=039,S=0444,VL
2,7,1801,3094,V=043,S=0436,VL
2,7,1801,4337,V=048,S=0263,VL
2,7,1801,5880,V=030,S=0303,VL
2,7,1802,88,V=029,S=0403,VL
2,7,1802,2721,V=034,S=0481,VL
2,7,1802,2849,V=032,S=0465,VL
2,7,1802,3127,V=039,S=0384,VL
2,7,1802,5601,V=044,S=0427,VL
2,7,1803,694,V=035,S=0454,VL
2,7,1803,895,V=038,S=0489,VL
2,7,1803,2061,V=034,S=0176,2R
2,7,1803,4225,V=044,S=0451,VL
2,7,1803,4365,V=045,S=0257,VL
2,7,1803,4844,V=045,S=0393,VL
2,7,1803,5651,V=044,S=0461,VL
2,7,1804,453,V=039,S=0507,VL
2,7,1804,2062,V=036,S=0517,VL
2,7,1804,4961,V=021,S=0392,VL
2,7,1804,5184,V=019,S=0458,VL
2,7,1804,5348,V=021,S=0226,VL
2,7,1805,496,V=041,S=0247,VL
2,7,1805,887,V=038,S=0410,VL
2,7,1805,1247,V=036,S=0347,VL
2,7,1805,1576,V=034,S=0404,VL
2,7,1805,1861,V=039,S=0470,VL
2,7,1805,2125,V=044,S=0450,VL
2,7,1805,3191,V=035,S=0379,VL
2,7,1805,4246,V=035,S=0361,VL
2,7,1805,4502,V=038,S=0388,VL
2,7,1805,5063,V=040,S=0402,VL
2,7,1805,5398,V=039,S=0466,VL
2,7,1805,5823,V=039,S=0419,VL
2,7,1806,257,V=033,S=0191,2R
2,7,1806,1304,V=033,S=0445,VL
2,7,1806,1455,V=032,S=0423,VL
2,7,1806,1647,V=032,S=0473,VL
2,7,1806,1767,V=032,S=0412,VL
2,7,1806,1886,V=030,S=0377,VL
2,7,1806,2708,V=028,S=0454,VL
2,7,1806,2735,V=028,S=0153,2R
2,7,1806,3471,V=042,S=0430,VL
2,7,1806,3724,V=054,S=0258,VL
2,7,1806,5898,V=042,S=0350,VL
2,7,1807,81,V=041,S=0419,VL
2,7,1807,2225,V=035,S=0569,VL
2,7,1807,2543,V=033,S=0498,VL
2,7,1807,3220,V=041,S=0493,VL
2,7,1807,3622,V=037,S=0451,VL
2,7,1807,4072,V=036,S=0553,VL
2,7,1807,4926,V=033,S=0436,VL
2,7,1807,5086,V=031,S=0457,VL
2,7,1807,5375,V=040,S=0403,VL
2,7,1807,5887,V=032,S=0416,VL
2,7,1808,141,V=030,S=0356,VL
2,7,1808,294,V=030,S=0418,VL
2,7,1808,606,V=030,S=0430,VL
2,7,1808,1037,V=032,S=0419,VL
2,7,1808,1211,V=032,S=0397,VL
2,7,1808,3277,V=036,S=0507,VL
2,7,1808,4384,V=031,S=0439,VL
2,7,1808,4777,V=037,S=0425,VL
2,7,1808,5103,V=052,S=0457,VL
2,7,1808,5662,V=036,S=0510,VL
2,7,1809,403,V=054,S=0324,VL
2,7,1809,1117,V=042,S=0225,VL
2,7,1809,1869,V=040,S=0398,VL
2,7,1809,2311,V=053,S=0415,VL
2,7,1809,2952,V=042,S=0468,VL
2,7,1809,3804,V=042,S=0445,VL
2,7,1809,4132,V=037,S=0501,VL
2,7,1809,4355,V=035,S=0402,VL
2,7,1809,4579,V=047,S=0213,VL
2,7,1809,5379,V=040,S=0430,VL
2,7,1809,5744,V=041,S=0428,VL
2,7,1810,611,V=036,S=0402,VL
2,7,1810,1118,V=041,S=0414,VL
2,7,1810,1346,V=040,S=0441,VL
2,7,1810,2010,V=034,S=0688,VL
2,7,1810,2481,V=047,S=0201,VL
2,7,1810,4630,V=049,S=0450,VL
2,7,1810,5969,V=031,S=0434,VL
2,7,1811,203,V=030,S=0396,VL
2,7,1811,1443,V=035,S=0392,VL
2,7,1811,1787,V=040,S=0345,VL
2,7,1811,2187,V=038,S=0411,VL
2,7,1811,2328,V=035,S=0418,VL
2,7,1811,2706,V=037,S=0400,VL
2,7,1811,3494,V=040,S=0450,VL
2,7,1811,3843,V=038,S=0438,VL
2,7,1811,4219,V=038,S=0409,VL
2,7,1811,5540,V=036,S=0422,VL
2,7,1811,5673,V=038,S=0974,PL
2,7,1812,1739,V=036,S=0449,VL
2,7,1812,1880,V=037,S=0473,VL
2,7,1812,2684,V=037,S=0429,VL
2,7,1812,3168,V=039,S=0407,VL
2,7,1812,3217,V=037,S=0220,VL
2,7,1812,5499,V=034,S=0373,VL
2,7,1812,5623,V=034,S=0392,VL
2,7,1813,4359,V=033,S=0473,VL
2,7,1813,4561,V=035,S=0461,VL
2,7,1813,5014,V=035,S=0483,VL
2,7,1813,5374,V=033,S=0423,VL
2,7,1813,5604,V=032,S=0513,VL
2,7,1813,5910,V=031,S=0489,VL
2,7,1814,52,V=032,S=0443,VL
2,7,1814,78,V=032,S=0191,2R
2,7,1814,855,V=033,S=0462,VL
2,7,1814,1273,V=030,S=0510,VL
2,7,1814,1441,V=029,S=0471,VL
2,7,1814,1578,V=029,S=0423,VL
2,7,1814,2071,V=035,S=0444,VL
2,7,1814,2565,V=033,S=0484,VL
2,7,1814,2733,V=032,S=0406,VL
2,7,1814,3199,V=050,S=0219,VL
2,7,1814,3806,V=033,S=0429,VL
2,7,1814,4223,V=037,S=0397,VL
2,7,1814,4415,V=035,S=0461,VL
2,7,1814,4871,V=036,S=0313,VL
2,7,1814,5029,V=034,S=0419,VL
2,7,1814,5316,V=035,S=0426,VL
2,7,1814,5618,V=054,S=0209,VL
2,7,1815,307,V=042,S=0401,VL
2,7,1815,3132,V=043,S=0460,VL
2,7,1815,4042,V=039,S=0439,VL
2,7,1815,4732,V=032,S=0499,VL
2,7,1815,4897,V=032,S=0399,VL
2,7,1816,267,V=035,S=0326,VL
2,7,1816,416,V=040,S=0401,VL
2,7,1816,1019,V=039,S=0454,VL
2,7,1816,1342,V=039,S=0397,VL
2,7,1816,2695,V=035,S=0699,VL
2,7,1816,3161,V=032,S=0475,VL
2,7,1816,3295,V=031,S=0391,VL
2,7,1816,3619,V=041,S=0396,VL
2,7,1816,3842,V=040,S=0422,VL
2,7,1816,4742,V=033,S=0453,VL
2,7,1816,5076,V=033,S=0497,VL
2,7,1816,5265,V=033,S=0399,VL
2,7,1816,5427,V=032,S=0377,VL
2,7,1817,1537,V=039,S=0404,VL
2,7,1817,2693,V=037,S=0494,VL
2,7,1817,2877,V=037,S=0502,VL
2,7,1817,3458,V=034,S=0455,VL
2,7,1817,3903,V=037,S=0186,2R
2,7,1817,4046,V=043,S=0199,2R
2,7,1817,4509,V=036,S=0394,VL
2,7,1817,4842,V=035,S=0412,VL
2,7,1817,5700,V=040,S=0327,VL
2,7,1817,5862,V=041,S=0411,VL
2,7,1818,1574,V=040,S=0411,VL
2,7,1818,3103,V=034,S=0483,VL
2,7,1818,3865,V=036,S=0424,VL
2,7,1818,4994,V=037,S=0408,VL
2,7,1818,5164,V=037,S=0412,VL
2,7,1818,5245,V=035,S=0359,VL
2,7,1818,5476,V=041,S=0442,VL
2,7,1819,45,V=043,S=0395,VL
2,7,1819,419,V=046,S=0461,VL
2,7,1819,1668,V=036,S=0455,VL
2,7,1819,2322,V=033,S=0278,VL
2,7,1819,2429,V=033,S=0496,VL
2,7,1819,3975,V=041,S=0425,VL
2,7,1819,4089,V=042,S=0278,VL
2,7,1819,5985,V=037,S=0493,VL
2,7,1820,325,V=035,S=0485,VL
2,7,1820,615,V=036,S=0372,VL
2,7,1820,2285,V=047,S=0408,VL
2,7,1820,3932,V=035,S=0397,VL
2,7,1820,4084,V=034,S=0448,VL
2,7,1820,4218,V=034,S=0447,VL
2,7,1820,4417,V=037,S=0385,VL
2,7,1820,5011,V=038,S=0411,VL
2,7,1821,265,V=039,S=0470,VL
2,7,1821,685,V=043,S=0225,VL
2,7,1821,4508,V=034,S=0408,VL
2,7,1822,852,V=035,S=0517,VL
2,7,1822,948,V=031,S=0435,VL
2,7,1822,1127,V=032,S=0438,VL
2,7,1822,1282,V=032,S=0598,VL
2,7,1822,4685,V=034,S=0466,VL
2,7,1822,4861,V=035,S=0402,VL
2,7,1822,5723,V=043,S=0429,VL
2,7,1822,5984,V=040,S=0404,VL
