Jour,Heure,Seconde,Centième,Vitesse,Type Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
18/10/22,19:58,52,74,41,VL,1,270,,,,
18/10/22,19:58,55,24,40,VL,1,256,,,,
18/10/22,19:59,11,12,49,VL,1,258,,,,
18/10/22,19:59,45,47,47,VL,1,257,,,,
18/10/22,19:59,48,36,50,VL,1,256,,,,
18/10/22,19:6,2,76,39,VL,1,243,,,,
18/10/22,19:6,6,28,42,VL,1,322,,,,
18/10/22,19:6,7,67,42,VL,1,245,,,,
18/10/22,19:6,17,25,43,VL,1,255,,,,
18/10/22,19:6,31,49,35,VL,1,255,,,,
18/10/22,19:6,46,62,52,VL,1,257,,,,
18/10/22,19:6,56,93,39,VL,1,269,,,,
18/10/22,19:6,59,74,35,VL,1,294,,,,
18/10/22,19:7,4,73,42,VL,1,256,,,,
18/10/22,19:7,7,48,41,VL,1,257,,,,
18/10/22,19:7,9,69,39,VL,1,231,,,,
18/10/22,19:7,12,69,37,VL,1,270,,,,
18/10/22,19:7,18,43,39,VL,1,269,,,,
18/10/22,19:7,36,62,59,VL,1,242,,,,
18/10/22,19:7,55,28,40,VL,1,244,,,,
18/10/22,19:8,0,24,35,VL,1,242,,,,
18/10/22,19:8,2,1,34,VL,1,296,,,,
18/10/22,19:8,5,97,36,VL,1,268,,,,
18/10/22,19:8,15,17,40,VL,1,268,,,,
18/10/22,19:8,17,66,41,VL,1,282,,,,
18/10/22,19:8,20,98,39,VL,1,255,,,,
18/10/22,19:8,41,58,49,VL,1,232,,,,
18/10/22,19:9,3,77,68,VL,1,246,,,,
18/10/22,19:9,7,17,53,VL,1,285,,,,
18/10/22,19:9,8,98,50,Moto,13,140,,,,
18/10/22,19:9,30,63,39,VL,1,255,,,,
18/10/22,19:9,32,35,37,VL,1,256,,,,
18/10/22,19:9,52,6,40,VL,1,230,,,,
18/10/22,19:9,53,76,41,VL,1,258,,,,
18/10/22,19:9,56,23,43,VL,1,256,,,,
18/10/22,20:0,7,67,52,VL,1,244,,,,
18/10/22,20:0,15,28,48,VL,1,245,,,,
18/10/22,20:0,17,32,43,VL,1,244,,,,
18/10/22,20:0,20,30,42,VL,1,306,,,,
18/10/22,20:0,21,57,41,VL,1,256,,,,
18/10/22,20:0,27,36,42,VL,1,270,,,,
18/10/22,20:0,30,2,40,VL,1,268,,,,
18/10/22,20:0,46,61,72,VL,1,256,,,,
18/10/22,20:1,4,51,51,VL,1,258,,,,
18/10/22,20:1,10,14,71,VL,1,296,,,,
18/10/22,20:1,17,0,53,VL,1,283,,,,
18/10/22,20:1,19,93,57,VL,1,298,,,,
18/10/22,20:1,25,51,43,VL,1,268,,,,
18/10/22,20:1,30,57,45,VL,1,245,,,,
18/10/22,20:1,39,81,44,VL,1,256,,,,
18/10/22,20:1,42,59,54,VL,1,271,,,,
18/10/22,20:1,45,40,44,VL,1,256,,,,
18/10/22,20:10,8,6,51,VL,1,232,,,,
18/10/22,20:10,12,48,44,VL,1,256,,,,
18/10/22,20:10,54,10,43,VL,1,230,,,,
18/10/22,20:10,55,90,42,VL,1,258,,,,
18/10/22,20:10,59,59,44,VL,1,230,,,,
18/10/22,20:11,1,7,41,VL,1,270,,,,
18/10/22,20:11,4,81,35,VL,1,268,,,,
18/10/22,20:11,7,34,37,VL,1,242,,,,
18/10/22,20:11,8,62,35,VL,1,255,,,,
18/10/22,20:11,10,56,37,VL,1,245,,,,
18/10/22,20:11,39,60,54,VL,1,242,,,,
18/10/22,20:11,44,9,47,VL,1,258,,,,
18/10/22,20:11,46,15,42,VL,1,256,,,,
18/10/22,20:12,13,10,38,VL,1,258,,,,
18/10/22,20:12,31,15,44,VL,1,244,,,,
18/10/22,20:12,32,21,45,VL,1,245,,,,
18/10/22,20:13,1,3,45,VL,1,268,,,,
18/10/22,20:13,15,64,46,VL,1,243,,,,
18/10/22,20:14,0,60,44,VL,1,243,,,,
18/10/22,20:14,15,93,50,VL,1,257,,,,
18/10/22,20:14,19,87,44,VL,1,258,,,,
18/10/22,20:14,23,55,39,VL,2,360,,,,
18/10/22,20:14,26,25,41,VL,1,244,,,,
18/10/22,20:14,29,63,49,VL,1,245,,,,
18/10/22,20:14,33,93,40,VL,1,243,,,,
18/10/22,20:14,38,75,43,VL,1,257,,,,
18/10/22,20:14,41,47,42,VL,1,257,,,,
18/10/22,20:14,42,55,42,VL,1,243,,,,
18/10/22,20:14,44,8,39,VL,1,269,,,,
18/10/22,20:14,48,85,41,VL,1,245,,,,
18/10/22,20:14,51,7,43,VL,1,191,,,,
18/10/22,20:14,56,18,40,VL,1,268,,,,
18/10/22,20:14,59,10,41,VL,1,242,,,,
18/10/22,20:15,21,44,51,VL,1,308,,,,
18/10/22,20:15,26,98,52,VL,1,268,,,,
18/10/22,20:15,28,96,55,Moto,13,129,,,,
18/10/22,20:15,38,26,45,VL,1,231,,,,
18/10/22,20:16,7,93,45,VL,1,256,,,,
18/10/22,20:16,12,29,42,VL,1,245,,,,
18/10/22,20:16,17,22,31,VL,1,231,,,,
18/10/22,20:16,19,67,30,VL,1,257,,,,
18/10/22,20:16,27,90,44,VL,1,258,,,,
18/10/22,20:16,41,47,61,VL,1,244,,,,
18/10/22,20:16,46,50,52,VL,1,271,,,,
18/10/22,20:16,58,3,42,VL,1,243,,,,
18/10/22,20:17,0,6,38,VL,1,270,,,,
18/10/22,20:17,13,55,56,VL,1,296,,,,
18/10/22,20:17,29,14,47,VL,1,268,,,,
18/10/22,20:17,31,43,49,VL,1,258,,,,
18/10/22,20:17,36,32,39,VL,1,258,,,,
18/10/22,20:17,40,72,37,VL,1,258,,,,
18/10/22,20:18,24,82,43,VL,1,192,,,,
18/10/22,20:18,28,2,51,VL,1,258,,,,
18/10/22,20:18,42,28,48,VL,1,244,,,,
18/10/22,20:18,43,28,47,VL,1,256,,,,
18/10/22,20:18,52,13,47,VL,1,258,,,,
18/10/22,20:18,54,3,46,VL,1,257,,,,
18/10/22,20:19,5,10,44,Moto,13,141,,,,
18/10/22,20:19,23,21,47,VL,1,258,,,,
18/10/22,20:19,24,79,46,VL,1,243,,,,
18/10/22,20:19,37,8,41,VL,1,257,,,,
18/10/22,20:19,39,52,43,VL,1,230,,,,
18/10/22,20:19,46,96,43,VL,1,191,,,,
18/10/22,20:19,48,25,43,VL,1,245,,,,
18/10/22,20:19,49,51,43,VL,1,242,,,,
18/10/22,20:19,52,35,44,VL,1,258,,,,
18/10/22,20:2,34,22,47,VL,1,271,,,,
18/10/22,20:2,36,1,45,VL,1,283,,,,
18/10/22,20:2,37,81,46,VL,1,245,,,,
18/10/22,20:2,40,51,52,VL,1,244,,,,
18/10/22,20:2,42,74,46,VL,1,258,,,,
18/10/22,20:20,14,96,54,VL,1,243,,,,
18/10/22,20:20,17,56,58,VL,1,283,,,,
18/10/22,20:20,55,78,42,VL,1,257,,,,
18/10/22,20:20,56,87,44,VL,1,242,,,,
18/10/22,20:20,59,6,43,VL,1,256,,,,
18/10/22,20:21,1,66,39,VL,1,258,,,,
18/10/22,20:21,5,48,38,VL,1,256,,,,
18/10/22,20:21,6,72,39,VL,1,256,,,,
18/10/22,20:21,9,87,33,VL,1,257,,,,
18/10/22,20:21,14,56,41,VL,1,243,,,,
18/10/22,20:21,20,17,46,VL,1,243,,,,
18/10/22,20:21,44,7,53,VL,1,258,,,,
18/10/22,20:21,51,89,36,VL,1,281,,,,
18/10/22,20:21,57,34,39,VL,2,370,,,,
18/10/22,20:21,58,61,39,VL,1,244,,,,
18/10/22,20:22,0,47,42,VL,1,256,,,,
18/10/22,20:22,3,64,40,VL,1,230,,,,
18/10/22,20:22,7,31,35,VL,1,257,,,,
18/10/22,20:22,10,0,32,VL,1,256,,,,
18/10/22,20:22,11,33,32,VL,1,269,,,,
18/10/22,20:22,40,73,42,VL,1,256,,,,
18/10/22,20:22,44,58,45,VL,1,258,,,,
18/10/22,20:22,52,33,45,VL,1,256,,,,
18/10/22,20:22,57,58,42,VL,1,258,,,,
18/10/22,20:23,3,50,44,VL,1,256,,,,
18/10/22,20:23,20,62,43,VL,1,244,,,,
18/10/22,20:23,48,63,41,Moto,13,114,,,,
18/10/22,20:23,54,54,50,VL,1,245,,,,
18/10/22,20:23,56,25,47,VL,1,243,,,,
18/10/22,20:23,57,30,46,VL,1,243,,,,
18/10/22,20:24,0,44,50,VL,1,270,,,,
18/10/22,20:24,5,83,39,VL,1,256,,,,
18/10/22,20:24,8,34,35,VL,1,255,,,,
18/10/22,20:24,11,79,38,VL,1,258,,,,
18/10/22,20:24,13,33,38,VL,1,243,,,,
18/10/22,20:24,23,30,51,VL,1,257,,,,
18/10/22,20:24,48,40,39,VL,1,255,,,,
18/10/22,20:24,50,68,38,VL,1,258,,,,
18/10/22,20:24,54,65,36,VL,1,282,,,,
18/10/22,20:24,57,33,33,VL,1,255,,,,
18/10/22,20:25,2,47,30,PL,2,577,,,,
18/10/22,20:25,20,61,47,VL,1,243,,,,
18/10/22,20:25,22,73,52,VL,1,256,,,,
18/10/22,20:25,27,36,64,Moto,13,155,,,,
18/10/22,20:25,29,16,49,VL,1,257,,,,
18/10/22,20:25,32,17,53,VL,1,255,,,,
18/10/22,20:25,58,60,47,VL,1,231,,,,
18/10/22,20:26,2,70,41,VL,1,270,,,,
18/10/22,20:26,6,44,36,VL,1,244,,,,
18/10/22,20:26,8,13,33,VL,1,271,,,,
18/10/22,20:26,22,36,43,VL,1,256,,,,
18/10/22,20:26,25,29,44,VL,1,256,,,,
18/10/22,20:26,27,59,47,VL,1,257,,,,
18/10/22,20:26,59,57,50,VL,1,257,,,,
18/10/22,20:27,5,1,31,VL,1,231,,,,
18/10/22,20:27,10,86,41,VL,1,258,,,,
18/10/22,20:27,15,11,40,VL,1,232,,,,
18/10/22,20:27,46,6,69,VL,1,257,,,,
18/10/22,20:28,13,85,36,VL,1,243,,,,
18/10/22,20:29,17,6,48,VL,1,256,,,,
18/10/22,20:29,20,64,46,VL,1,283,,,,
18/10/22,20:29,21,92,46,Moto,13,141,,,,
18/10/22,20:29,23,98,52,VL,1,257,,,,
18/10/22,20:29,23,5,46,VL,1,258,,,,
18/10/22,20:29,25,81,52,VL,1,268,,,,
18/10/22,20:29,34,23,36,VL,1,257,,,,
18/10/22,20:29,36,14,36,VL,1,255,,,,
18/10/22,20:3,4,90,45,VL,1,231,,,,
18/10/22,20:3,10,38,49,VL,1,284,,,,
18/10/22,20:3,12,62,49,VL,1,258,,,,
18/10/22,20:3,22,29,47,VL,1,231,,,,
18/10/22,20:3,37,15,52,VL,1,232,,,,
18/10/22,20:3,42,67,37,VL,1,268,,,,
18/10/22,20:3,47,79,35,VL,1,269,,,,
18/10/22,20:3,59,23,50,VL,1,257,,,,
18/10/22,20:30,30,2,47,VL,1,229,,,,
18/10/22,20:30,32,64,42,VL,1,297,,,,
18/10/22,20:30,35,34,45,VL,1,257,,,,
18/10/22,20:30,37,16,45,VL,1,257,,,,
18/10/22,20:30,38,92,47,VL,1,257,,,,
18/10/22,20:30,45,98,31,VL,1,294,,,,
18/10/22,20:31,3,79,51,VL,1,244,,,,
18/10/22,20:31,11,62,43,PL,2,602,,,,
18/10/22,20:31,51,92,46,VL,1,243,,,,
18/10/22,20:31,57,27,42,VL,1,271,,,,
18/10/22,20:32,50,28,36,VL,1,257,,,,
18/10/22,20:32,52,52,33,VL,1,257,,,,
18/10/22,20:32,53,81,34,VL,1,308,,,,
18/10/22,20:32,55,46,33,VL,1,243,,,,
18/10/22,20:32,57,75,33,VL,1,242,,,,
18/10/22,20:33,44,49,48,VL,1,232,,,,
18/10/22,20:33,47,86,49,VL,1,282,,,,
18/10/22,20:33,57,73,57,VL,1,257,,,,
18/10/22,20:34,23,0,54,VL,1,242,,,,
18/10/22,20:34,34,70,46,VL,1,256,,,,
18/10/22,20:34,37,85,47,VL,1,231,,,,
18/10/22,20:35,11,78,62,VL,1,270,,,,
18/10/22,20:35,57,34,48,Moto,13,114,,,,
18/10/22,20:36,2,48,42,VL,1,255,,,,
18/10/22,20:36,12,14,52,VL,1,308,,,,
18/10/22,20:36,18,24,47,VL,1,269,,,,
18/10/22,20:37,13,11,68,Moto,13,128,,,,
18/10/22,20:37,24,94,55,VL,1,272,,,,
18/10/22,20:37,33,7,50,VL,1,269,,,,
18/10/22,20:37,37,30,47,VL,1,255,,,,
18/10/22,20:37,39,91,43,VL,1,244,,,,
18/10/22,20:37,43,9,41,VL,1,283,,,,
18/10/22,20:37,44,52,38,VL,1,256,,,,
18/10/22,20:37,50,84,48,VL,1,231,,,,
18/10/22,20:37,57,33,43,VL,1,256,,,,
18/10/22,20:37,59,19,45,VL,1,269,,,,
18/10/22,20:38,18,62,58,VL,1,245,,,,
18/10/22,20:38,36,45,53,VL,1,255,,,,
18/10/22,20:38,44,31,39,VL,1,243,,,,
18/10/22,20:39,32,15,35,VL,1,242,,,,
18/10/22,20:39,33,67,37,VL,1,257,,,,
18/10/22,20:39,37,3,42,VL,1,243,,,,
18/10/22,20:39,38,48,45,VL,1,256,,,,
18/10/22,20:4,11,93,60,VL,1,255,,,,
18/10/22,20:4,40,13,50,VL,1,256,,,,
18/10/22,20:4,44,10,51,VL,1,281,,,,
18/10/22,20:4,45,81,50,VL,1,270,,,,
18/10/22,20:40,18,2,41,VL,1,258,,,,
18/10/22,20:40,23,43,52,VL,1,257,,,,
18/10/22,20:41,31,51,44,VL,1,229,,,,
18/10/22,20:41,46,60,40,VL,1,242,,,,
18/10/22,20:41,48,1,42,VL,1,258,,,,
18/10/22,20:41,49,71,45,Moto,13,128,,,,
18/10/22,20:41,52,11,46,VL,1,258,,,,
18/10/22,20:41,53,51,42,VL,1,258,,,,
18/10/22,20:42,14,10,48,VL,1,232,,,,
18/10/22,20:42,17,70,44,VL,1,191,,,,
18/10/22,20:42,22,2,41,VL,1,243,,,,
18/10/22,20:42,24,22,44,VL,1,270,,,,
18/10/22,20:42,34,66,44,VL,1,269,,,,
18/10/22,20:42,36,20,44,VL,1,256,,,,
18/10/22,20:42,39,59,42,VL,1,243,,,,
18/10/22,20:43,35,48,34,VL,1,230,,,,
18/10/22,20:43,39,38,44,VL,1,191,,,,
18/10/22,20:43,39,5,37,VL,1,205,,,,
18/10/22,20:43,52,80,35,VL,1,257,,,,
18/10/22,20:44,32,13,44,VL,1,269,,,,
18/10/22,20:44,34,66,40,VL,2,358,,,,
18/10/22,20:44,36,16,40,VL,1,258,,,,
18/10/22,20:44,38,83,40,VL,1,270,,,,
18/10/22,20:44,43,69,42,VL,1,256,,,,
18/10/22,20:44,47,5,44,VL,1,242,,,,
18/10/22,20:44,49,87,38,VL,1,270,,,,
18/10/22,20:45,11,7,41,VL,1,270,,,,
18/10/22,20:45,42,93,38,VL,1,245,,,,
18/10/22,20:45,48,38,35,VL,1,257,,,,
18/10/22,20:45,49,66,34,VL,1,242,,,,
18/10/22,20:45,51,74,32,VL,1,256,,,,
18/10/22,20:46,13,98,40,VL,1,232,,,,
18/10/22,20:46,55,1,44,VL,1,244,,,,
18/10/22,20:46,57,91,45,VL,1,257,,,,
18/10/22,20:47,5,85,63,VL,1,270,,,,
18/10/22,20:47,29,60,44,VL,1,242,,,,
18/10/22,20:47,45,83,47,VL,1,256,,,,
18/10/22,20:47,48,2,47,VL,1,256,,,,
18/10/22,20:47,50,60,49,VL,1,269,,,,
18/10/22,20:47,52,68,47,VL,1,231,,,,
18/10/22,20:47,54,52,45,VL,1,257,,,,
18/10/22,20:48,16,97,43,Moto,13,128,,,,
18/10/22,20:48,47,32,52,VL,1,256,,,,
18/10/22,20:49,22,82,44,VL,1,191,,,,
18/10/22,20:49,22,72,39,VL,1,256,,,,
18/10/22,20:49,25,50,37,VL,1,257,,,,
18/10/22,20:49,45,17,48,VL,1,281,,,,
18/10/22,20:49,49,93,52,VL,1,256,,,,
18/10/22,20:49,52,61,46,VL,1,257,,,,
18/10/22,20:5,16,54,46,VL,1,270,,,,
18/10/22,20:5,37,20,39,VL,1,256,,,,
18/10/22,20:5,53,22,41,VL,1,242,,,,
18/10/22,20:50,45,69,43,VL,1,244,,,,
18/10/22,20:50,48,48,41,VL,1,282,,,,
18/10/22,20:50,50,66,41,VL,1,256,,,,
18/10/22,20:52,29,77,49,VL,1,350,,,,
18/10/22,20:52,37,82,45,VL,1,256,,,,
18/10/22,20:53,5,0,51,VL,1,255,,,,
18/10/22,20:53,32,57,49,VL,1,245,,,,
18/10/22,20:54,7,6,47,VL,1,268,,,,
18/10/22,20:54,31,51,45,VL,1,245,,,,
18/10/22,20:54,33,54,45,VL,1,256,,,,
18/10/22,20:54,47,75,47,VL,1,256,,,,
18/10/22,20:54,49,38,44,VL,1,256,,,,
18/10/22,20:55,7,41,41,VL,1,268,,,,
18/10/22,20:55,13,14,36,VL,1,255,,,,
18/10/22,20:55,26,28,59,VL,1,258,,,,
18/10/22,20:55,42,78,57,VL,1,242,,,,
18/10/22,20:56,9,78,80,VL,1,268,,,,
18/10/22,20:56,16,59,60,VL,1,281,,,,
18/10/22,20:56,29,38,50,VL,1,256,,,,
18/10/22,20:56,42,70,41,VL,1,256,,,,
18/10/22,20:56,47,2,55,VL,1,270,,,,
18/10/22,20:57,0,35,63,VL,1,256,,,,
18/10/22,20:57,29,35,42,VL,1,309,,,,
18/10/22,20:57,40,74,53,VL,1,258,,,,
18/10/22,20:57,48,96,50,VL,1,243,,,,
18/10/22,20:58,20,98,45,VL,1,256,,,,
18/10/22,20:58,23,26,47,VL,1,243,,,,
18/10/22,20:58,26,62,48,VL,1,256,,,,
18/10/22,20:58,37,19,38,VL,1,270,,,,
18/10/22,20:58,55,79,43,VL,1,256,,,,
18/10/22,20:59,2,56,46,VL,1,257,,,,
18/10/22,20:59,4,46,48,VL,1,257,,,,
18/10/22,20:59,16,30,46,VL,1,232,,,,
18/10/22,20:59,18,68,47,VL,1,243,,,,
18/10/22,20:59,29,23,57,VL,1,244,,,,
18/10/22,20:59,55,50,57,VL,1,285,,,,
18/10/22,20:6,9,35,52,VL,1,256,,,,
18/10/22,20:6,11,32,50,VL,1,244,,,,
18/10/22,20:6,14,23,42,VL,1,244,,,,
18/10/22,20:6,20,15,41,VL,1,284,,,,
18/10/22,20:6,22,74,39,VL,1,231,,,,
18/10/22,20:6,24,45,36,VL,1,232,,,,
18/10/22,20:6,25,99,36,VL,1,243,,,,
18/10/22,20:6,44,72,40,VL,1,270,,,,
18/10/22,20:6,46,67,43,VL,1,230,,,,
18/10/22,20:7,8,31,42,VL,1,243,,,,
18/10/22,20:7,10,16,38,VL,1,245,,,,
18/10/22,20:7,11,23,38,VL,1,270,,,,
18/10/22,20:7,16,97,45,VL,1,243,,,,
18/10/22,20:7,21,9,46,VL,1,323,,,,
18/10/22,20:7,24,88,39,VL,1,258,,,,
18/10/22,20:7,26,18,107,VL,1,260,,,,
18/10/22,20:8,6,15,41,VL,1,270,,,,
18/10/22,20:8,8,35,41,VL,1,294,,,,
18/10/22,20:8,11,8,40,VL,1,270,,,,
18/10/22,20:8,14,35,36,VL,1,244,,,,
18/10/22,20:8,15,85,36,VL,1,257,,,,
18/10/22,20:8,20,4,42,VL,1,245,,,,
18/10/22,20:8,32,69,39,VL,1,268,,,,
18/10/22,20:8,41,74,44,VL,1,244,,,,
18/10/22,20:8,57,99,49,VL,1,257,,,,
18/10/22,20:8,59,13,47,VL,1,257,,,,
18/10/22,20:9,20,19,46,VL,1,268,,,,
18/10/22,20:9,31,24,54,VL,1,259,,,,
18/10/22,20:9,34,24,51,VL,1,244,,,,
18/10/22,20:9,54,69,47,VL,1,257,,,,
18/10/22,21:0,14,14,51,VL,1,269,,,,
18/10/22,21:0,15,67,51,VL,1,254,,,,
18/10/22,21:1,11,80,52,VL,1,257,,,,
18/10/22,21:11,19,26,50,VL,1,256,,,,
18/10/22,21:11,28,9,51,VL,1,255,,,,
18/10/22,21:11,30,15,48,VL,1,242,,,,
18/10/22,21:11,32,1,48,VL,1,256,,,,
18/10/22,21:11,42,33,36,VL,1,281,,,,
18/10/22,21:11,51,45,67,Moto,13,128,,,,
18/10/22,21:12,6,82,62,VL,1,259,,,,
18/10/22,21:12,37,93,51,VL,1,267,,,,
18/10/22,21:12,40,62,45,VL,1,256,,,,
18/10/22,21:12,45,47,41,Moto,13,129,,,,
18/10/22,21:12,47,63,42,VL,1,257,,,,
18/10/22,21:12,50,23,47,VL,1,281,,,,
18/10/22,21:13,15,61,56,VL,1,256,,,,
18/10/22,21:13,25,94,64,VL,1,346,,,,
18/10/22,21:13,27,14,49,VL,1,243,,,,
18/10/22,21:13,30,77,46,VL,1,258,,,,
18/10/22,21:13,36,1,41,VL,1,258,,,,
18/10/22,21:13,37,50,39,VL,1,256,,,,
18/10/22,21:13,55,59,47,Moto,13,155,,,,
18/10/22,21:14,28,58,56,VL,1,268,,,,
18/10/22,21:14,46,95,44,VL,1,256,,,,
18/10/22,21:14,48,39,46,VL,1,243,,,,
18/10/22,21:14,53,78,46,VL,1,255,,,,
18/10/22,21:15,4,53,48,VL,1,269,,,,
18/10/22,21:15,39,75,46,VL,1,307,,,,
18/10/22,21:15,58,82,46,VL,1,268,,,,
18/10/22,21:16,1,21,43,VL,1,242,,,,
18/10/22,21:16,2,8,44,VL,1,256,,,,
18/10/22,21:16,41,23,49,VL,1,268,,,,
18/10/22,21:16,43,42,46,VL,1,257,,,,
18/10/22,21:17,25,61,47,VL,1,310,,,,
18/10/22,21:17,29,71,50,VL,1,268,,,,
18/10/22,21:17,49,18,36,VL,1,230,,,,
18/10/22,21:17,57,41,55,VL,1,256,,,,
18/10/22,21:18,0,56,42,Moto,13,115,,,,
18/10/22,21:18,0,27,58,VL,1,241,,,,
18/10/22,21:18,2,67,49,VL,1,257,,,,
18/10/22,21:18,6,1,59,Moto,13,141,,,,
18/10/22,21:18,20,19,41,VL,1,231,,,,
18/10/22,21:18,40,52,51,VL,1,256,,,,
18/10/22,21:18,43,16,52,VL,1,231,,,,
18/10/22,21:2,14,78,38,VL,2,413,,,,
18/10/22,21:2,18,7,40,VL,1,268,,,,
18/10/22,21:2,24,39,39,VL,1,256,,,,
18/10/22,21:2,27,16,40,VL,1,256,,,,
18/10/22,21:2,29,63,41,VL,1,256,,,,
18/10/22,21:2,33,58,42,VL,1,256,,,,
18/10/22,21:20,13,99,46,VL,1,268,,,,
18/10/22,21:20,23,96,40,VL,1,268,,,,
18/10/22,21:20,28,96,38,VL,1,256,,,,
18/10/22,21:20,40,94,52,VL,1,244,,,,
18/10/22,21:20,43,61,49,VL,1,245,,,,
18/10/22,21:20,47,5,47,VL,1,282,,,,
18/10/22,21:20,51,36,74,VL,1,260,,,,
18/10/22,21:20,52,67,52,VL,1,268,,,,
18/10/22,21:21,15,83,21,VL,1,231,,,,
18/10/22,21:21,31,48,40,VL,1,258,,,,
18/10/22,21:21,33,44,39,VL,1,230,,,,
18/10/22,21:21,35,94,40,VL,1,244,,,,
18/10/22,21:21,37,47,41,VL,1,257,,,,
18/10/22,21:21,39,58,25,Trottinette,13,89,,,,
18/10/22,21:21,44,54,27,Trottinette,13,89,,,,
18/10/22,21:21,46,28,31,VL,1,230,,,,
18/10/22,21:21,52,97,51,VL,1,245,,,,
18/10/22,21:22,5,91,49,VL,1,258,,,,
18/10/22,21:22,46,32,46,VL,1,284,,,,
18/10/22,21:22,55,82,28,VL,1,256,,,,
18/10/22,21:23,6,21,49,VL,1,257,,,,
18/10/22,21:23,8,48,47,VL,1,268,,,,
18/10/22,21:23,25,95,44,VL,1,229,,,,
18/10/22,21:23,31,38,46,VL,1,244,,,,
18/10/22,21:23,38,79,47,VL,1,255,,,,
18/10/22,21:25,40,90,51,VL,1,254,,,,
18/10/22,21:25,44,1,50,VL,1,243,,,,
18/10/22,21:26,23,83,48,Moto,13,114,,,,
18/10/22,21:27,11,57,42,Moto,13,115,,,,
18/10/22,21:27,15,64,46,VL,1,257,,,,
18/10/22,21:27,17,48,44,VL,1,258,,,,
18/10/22,21:27,29,48,42,VL,1,258,,,,
18/10/22,21:27,31,59,43,VL,2,361,,,,
18/10/22,21:28,2,51,48,VL,1,258,,,,
18/10/22,21:28,4,44,48,VL,1,269,,,,
18/10/22,21:28,6,21,43,VL,1,244,,,,
18/10/22,21:28,11,84,45,VL,1,243,,,,
18/10/22,21:28,13,14,44,VL,1,243,,,,
18/10/22,21:28,19,82,43,VL,1,257,,,,
18/10/22,21:28,26,32,39,VL,1,256,,,,
18/10/22,21:28,31,92,55,VL,1,258,,,,
18/10/22,21:28,49,24,60,VL,1,255,,,,
18/10/22,21:29,22,85,55,VL,1,243,,,,
18/10/22,21:29,38,58,58,VL,1,254,,,,
18/10/22,21:29,57,5,40,VL,1,306,,,,
18/10/22,21:29,59,57,41,VL,1,268,,,,
18/10/22,21:3,11,30,51,VL,1,257,,,,
18/10/22,21:3,15,0,50,VL,1,255,,,,
18/10/22,21:3,43,11,42,VL,1,244,,,,
18/10/22,21:3,46,5,43,VL,1,255,,,,
18/10/22,21:3,48,24,45,VL,1,231,,,,
18/10/22,21:3,50,0,44,VL,1,256,,,,
18/10/22,21:30,2,67,39,VL,1,255,,,,
18/10/22,21:30,24,80,48,VL,1,232,,,,
18/10/22,21:30,27,90,43,VL,1,259,,,,
18/10/22,21:30,29,2,46,VL,1,243,,,,
18/10/22,21:30,48,29,45,VL,1,269,,,,
18/10/22,21:30,51,93,38,VL,1,258,,,,
18/10/22,21:30,53,76,42,VL,1,269,,,,
18/10/22,21:30,59,86,46,VL,1,255,,,,
18/10/22,21:31,24,52,42,VL,1,232,,,,
18/10/22,21:31,25,87,47,VL,1,257,,,,
18/10/22,21:31,36,48,44,VL,1,267,,,,
18/10/22,21:32,1,71,42,VL,1,258,,,,
18/10/22,21:32,3,47,39,VL,1,270,,,,
18/10/22,21:32,4,83,40,VL,1,256,,,,
18/10/22,21:32,13,14,43,VL,1,242,,,,
18/10/22,21:32,18,89,44,VL,1,255,,,,
18/10/22,21:32,56,18,33,VL,1,295,,,,
18/10/22,21:33,14,75,41,VL,1,256,,,,
18/10/22,21:33,23,76,48,VL,1,283,,,,
18/10/22,21:33,27,25,51,VL,1,244,,,,
18/10/22,21:33,30,98,70,VL,1,256,,,,
18/10/22,21:33,36,33,54,VL,1,229,,,,
18/10/22,21:33,49,84,53,VL,1,255,,,,
18/10/22,21:34,8,97,46,VL,1,244,,,,
18/10/22,21:34,27,35,48,VL,12,308,360,,,
18/10/22,21:34,29,17,46,VL,1,270,,,,
18/10/22,21:34,41,33,32,VL,1,256,,,,
18/10/22,21:34,57,8,47,VL,1,284,,,,
18/10/22,21:35,8,16,47,VL,1,245,,,,
18/10/22,21:35,9,43,47,VL,1,256,,,,
18/10/22,21:35,47,39,42,VL,1,268,,,,
18/10/22,21:35,59,30,50,VL,1,256,,,,
18/10/22,21:36,11,90,49,VL,1,257,,,,
18/10/22,21:36,16,93,52,VL,2,413,,,,
18/10/22,21:36,19,33,48,VL,1,295,,,,
18/10/22,21:36,21,0,43,VL,1,268,,,,
18/10/22,21:36,23,46,41,VL,1,257,,,,
18/10/22,21:36,26,7,37,VL,1,269,,,,
18/10/22,21:36,29,51,42,VL,1,230,,,,
18/10/22,21:36,55,68,49,VL,1,244,,,,
18/10/22,21:36,59,51,66,VL,1,259,,,,
18/10/22,21:37,13,56,48,VL,1,244,,,,
18/10/22,21:37,32,69,51,VL,1,254,,,,
18/10/22,21:37,45,37,58,VL,1,272,,,,
18/10/22,21:37,49,52,43,VL,1,257,,,,
18/10/22,21:37,51,18,45,VL,1,271,,,,
18/10/22,21:37,54,73,47,VL,1,270,,,,
18/10/22,21:37,57,7,46,VL,1,282,,,,
18/10/22,21:38,0,12,47,VL,1,229,,,,
18/10/22,21:38,3,3,43,VL,1,255,,,,
