Jour,Heure,Seconde,Centième,Vitesse,Type Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
18/10/22,19:28,46,67,31,VL,1,269,,,,
18/10/22,19:28,49,62,38,VL,1,256,,,,
18/10/22,19:29,3,61,35,VL,1,244,,,,
18/10/22,19:29,6,63,39,VL,1,257,,,,
18/10/22,19:29,19,66,58,VL,1,272,,,,
18/10/22,19:30,5,94,53,VL,1,256,,,,
18/10/22,19:30,23,74,51,VL,1,230,,,,
18/10/22,19:30,35,26,51,VL,1,242,,,,
18/10/22,19:30,42,0,44,VL,1,256,,,,
18/10/22,19:31,5,76,48,VL,1,270,,,,
18/10/22,19:31,18,26,49,VL,1,257,,,,
18/10/22,19:31,24,37,44,VL,1,281,,,,
18/10/22,19:31,28,60,48,VL,1,271,,,,
18/10/22,19:31,32,16,40,VL,1,243,,,,
18/10/22,19:31,53,27,39,VL,1,270,,,,
18/10/22,19:31,59,65,43,VL,1,242,,,,
18/10/22,19:32,21,99,53,VL,1,270,,,,
18/10/22,19:32,41,8,53,VL,1,269,,,,
18/10/22,19:33,13,69,45,VL,1,269,,,,
18/10/22,19:34,12,71,45,VL,1,243,,,,
18/10/22,19:34,15,7,45,VL,1,243,,,,
18/10/22,19:34,22,87,79,VL,1,257,,,,
18/10/22,19:35,25,24,51,VL,1,231,,,,
18/10/22,19:35,38,89,65,VL,1,281,,,,
18/10/22,19:35,48,79,48,VL,1,270,,,,
18/10/22,19:37,30,89,53,VL,1,269,,,,
18/10/22,19:37,42,0,27,VL,1,255,,,,
18/10/22,19:38,15,43,55,2RM,13,141,,,,
18/10/22,19:39,28,67,39,VL,1,268,,,,
18/10/22,19:39,53,25,39,VL,1,269,,,,
18/10/22,19:40,30,42,49,VL,1,258,,,,
18/10/22,19:40,46,41,51,VL,1,258,,,,
18/10/22,19:40,54,27,38,VL,1,255,,,,
18/10/22,19:41,24,95,39,VL,1,231,,,,
18/10/22,19:41,53,92,48,VL,1,232,,,,
18/10/22,19:42,1,8,48,VL,1,270,,,,
18/10/22,19:42,39,23,64,VL,1,257,,,,
18/10/22,19:43,31,13,51,2RM,13,127,,,,
18/10/22,19:43,41,52,41,VL,1,243,,,,
18/10/22,19:43,52,75,44,VL,1,267,,,,
18/10/22,19:44,7,7,41,VL,1,270,,,,
18/10/22,19:44,16,24,44,VL,1,258,,,,
18/10/22,19:45,33,12,69,2RM,13,153,,,,
18/10/22,19:46,1,72,52,VL,1,257,,,,
18/10/22,19:46,9,75,44,VL,1,256,,,,
18/10/22,19:46,12,8,47,2RM,13,129,,,,
18/10/22,19:46,51,6,37,VL,1,270,,,,
18/10/22,19:47,0,42,40,Bus articul�,14,550,691,,,
18/10/22,19:47,33,29,41,VL,1,270,,,,
18/10/22,19:48,28,92,45,VL,1,270,,,,
18/10/22,19:48,31,56,44,VL,1,243,,,,
18/10/22,19:49,9,68,41,VL,1,256,,,,
18/10/22,19:49,16,45,41,VL,1,281,,,,
18/10/22,19:49,38,26,50,VL,1,243,,,,
18/10/22,19:49,41,14,54,VL,1,259,,,,
18/10/22,19:50,1,7,49,VL,1,258,,,,
18/10/22,19:50,3,26,47,VL,1,272,,,,
18/10/22,19:51,32,78,36,VL,1,256,,,,
18/10/22,19:51,34,0,35,2RM,13,127,,,,
18/10/22,19:51,35,76,33,VL,1,244,,,,
18/10/22,19:52,53,45,54,VL,1,256,,,,
18/10/22,19:53,5,23,46,VL,1,193,,,,
18/10/22,19:53,11,45,44,VL,1,244,,,,
18/10/22,19:53,16,13,44,VL,1,269,,,,
18/10/22,19:53,19,65,42,VL,1,295,,,,
18/10/22,19:53,20,92,42,VL,1,269,,,,
18/10/22,19:53,36,24,62,VL,1,281,,,,
18/10/22,19:54,37,5,43,VL,1,244,,,,
18/10/22,19:55,22,65,37,Bus articul�,14,527,695,,,
18/10/22,19:55,26,2,37,VL,1,243,,,,
18/10/22,19:55,51,69,56,VL,1,258,,,,
18/10/22,19:55,56,47,55,VL,1,245,,,,
18/10/22,19:56,34,47,32,Bus,2,602,,,,
18/10/22,19:56,38,38,28,VL,1,244,,,,
18/10/22,19:56,42,33,37,VL,1,244,,,,
18/10/22,19:56,48,1,45,VL,1,256,,,,
18/10/22,19:56,51,18,46,VL,1,257,,,,
18/10/22,19:57,42,11,38,VL,1,270,,,,
18/10/22,19:57,44,45,38,VL,1,255,,,,
18/10/22,19:57,50,68,47,VL,1,256,,,,
18/10/22,19:57,51,76,47,VL,1,258,,,,
18/10/22,19:58,2,11,37,VL,1,257,,,,
18/10/22,19:58,6,62,47,VL,1,284,,,,
18/10/22,19:58,20,9,47,VL,1,270,,,,
18/10/22,19:58,44,71,48,VL,1,258,,,,
18/10/22,19:58,52,32,46,VL,1,191,,,,
18/10/22,19:58,53,73,52,VL,1,243,,,,
18/10/22,19:59,46,72,46,VL,1,191,,,,
18/10/22,19:59,53,42,34,VL,1,231,,,,
18/10/22,20:0,58,80,43,VL,1,270,,,,
18/10/22,20:1,3,3,45,VL,1,242,,,,
18/10/22,20:1,10,79,43,VL,1,257,,,,
18/10/22,20:1,42,34,50,VL,1,257,,,,
18/10/22,20:1,55,28,49,VL,1,258,,,,
18/10/22,20:2,5,30,44,2RM,13,128,,,,
18/10/22,20:3,55,77,39,VL,1,281,,,,
18/10/22,20:3,59,51,40,VL,1,258,,,,
18/10/22,20:4,14,81,30,VL,1,243,,,,
18/10/22,20:4,29,85,53,VL,1,280,,,,
18/10/22,20:5,6,85,44,VL,1,256,,,,
18/10/22,20:5,8,60,47,VL,1,257,,,,
18/10/22,20:5,53,4,44,VL,1,269,,,,
18/10/22,20:6,22,53,64,VL,1,260,,,,
18/10/22,20:6,31,90,56,VL,1,245,,,,
18/10/22,20:6,37,84,71,2RM,13,156,,,,
18/10/22,20:6,54,27,45,VL,1,268,,,,
18/10/22,20:7,4,74,82,VL,1,274,,,,
18/10/22,20:7,14,28,64,VL,1,272,,,,
18/10/22,20:7,25,7,50,VL,1,269,,,,
18/10/22,20:7,52,0,74,2RM,13,154,,,,
18/10/22,20:7,54,64,54,VL,1,257,,,,
18/10/22,20:8,15,25,53,VL,2,411,,,,
18/10/22,20:8,43,51,54,VL,1,283,,,,
18/10/22,20:9,17,23,42,VL,1,256,,,,
18/10/22,20:9,18,88,42,VL,1,282,,,,
18/10/22,20:9,34,6,47,VL,1,282,,,,
18/10/22,20:9,44,17,46,VL,1,243,,,,
18/10/22,20:10,27,12,52,VL,1,243,,,,
18/10/22,20:11,4,12,53,VL,1,257,,,,
18/10/22,20:11,26,69,50,VL,1,256,,,,
18/10/22,20:11,29,49,51,VL,1,269,,,,
18/10/22,20:12,16,4,32,Bus articul�,14,550,703,,,
18/10/22,20:12,18,75,31,VL,1,257,,,,
18/10/22,20:12,37,31,51,VL,1,267,,,,
18/10/22,20:12,50,27,55,VL,1,269,,,,
18/10/22,20:13,42,33,45,VL,1,358,,,,
18/10/22,20:14,10,77,50,VL,1,269,,,,
18/10/22,20:14,38,12,51,VL,1,257,,,,
18/10/22,20:16,22,61,38,VL,1,282,,,,
18/10/22,20:16,26,13,51,VL,1,257,,,,
18/10/22,20:16,34,65,50,VL,1,257,,,,
18/10/22,20:16,46,43,41,2RM,13,114,,,,
18/10/22,20:17,7,16,39,VL,1,231,,,,
18/10/22,20:18,5,12,58,VL,1,269,,,,
18/10/22,20:18,14,21,56,VL,1,268,,,,
18/10/22,20:18,41,68,49,VL,1,258,,,,
18/10/22,20:19,36,33,42,VL,1,270,,,,
18/10/22,20:19,39,35,44,VL,1,256,,,,
18/10/22,20:20,24,92,71,2RM,13,142,,,,
18/10/22,20:20,54,64,35,Trottinette,13,89,,,,
18/10/22,20:20,59,38,61,VL,1,255,,,,
18/10/22,20:21,44,32,52,VL,1,282,,,,
18/10/22,20:21,54,13,47,VL,1,243,,,,
18/10/22,20:22,24,37,51,VL,1,284,,,,
18/10/22,20:22,56,25,44,VL,1,270,,,,
18/10/22,20:22,58,33,44,VL,1,269,,,,
18/10/22,20:23,5,43,34,VL,1,244,,,,
18/10/22,20:23,7,50,37,VL,1,256,,,,
18/10/22,20:23,10,33,50,VL,1,257,,,,
18/10/22,20:23,17,51,60,VL,1,271,,,,
18/10/22,20:24,19,32,64,VL,1,271,,,,
18/10/22,20:25,30,13,48,VL,1,308,,,,
18/10/22,20:26,4,63,25,VL,1,269,,,,
18/10/22,20:26,36,61,54,VL,1,229,,,,
18/10/22,20:28,14,67,47,VL,1,268,,,,
18/10/22,20:28,29,48,44,VL,1,244,,,,
18/10/22,20:28,30,49,42,VL,1,244,,,,
18/10/22,20:29,11,70,47,2RM,13,128,,,,
18/10/22,20:29,55,76,39,2RM,13,127,,,,
18/10/22,20:30,8,14,43,Bus articul�,14,554,671,,,
18/10/22,20:30,10,81,44,VL,1,256,,,,
18/10/22,20:30,14,2,32,2RM,13,128,,,,
18/10/22,20:30,17,42,50,VL,1,245,,,,
18/10/22,20:31,16,62,48,VL,1,283,,,,
18/10/22,20:31,20,66,56,VL,1,243,,,,
18/10/22,20:32,0,70,37,VL,1,229,,,,
18/10/22,20:32,39,50,35,VL,1,231,,,,
18/10/22,20:33,2,34,49,VL,1,257,,,,
18/10/22,20:35,31,73,49,VL,1,257,,,,
18/10/22,20:35,54,78,49,VL,1,268,,,,
18/10/22,20:37,16,64,42,VL,1,268,,,,
18/10/22,20:37,54,49,46,VL,1,193,,,,
18/10/22,20:37,55,27,46,VL,1,193,,,,
18/10/22,20:38,49,52,44,VL,1,267,,,,
18/10/22,20:39,38,77,38,VL,1,245,,,,
18/10/22,20:40,30,23,40,VL,1,229,,,,
18/10/22,20:40,32,43,44,VL,1,243,,,,
18/10/22,20:42,14,87,56,VL,1,282,,,,
18/10/22,20:42,58,18,54,VL,1,243,,,,
18/10/22,20:43,21,17,37,Bus,2,605,,,,
18/10/22,20:43,36,87,53,VL,1,269,,,,
18/10/22,20:43,53,35,50,VL,1,268,,,,
18/10/22,20:43,55,53,44,VL,1,242,,,,
18/10/22,20:43,57,70,46,VL,1,283,,,,
18/10/22,20:44,48,12,43,VL,1,245,,,,
18/10/22,20:44,50,3,41,VL,1,243,,,,
18/10/22,20:45,8,61,51,VL,1,281,,,,
18/10/22,20:45,11,68,47,VL,1,256,,,,
18/10/22,20:47,35,49,46,VL,1,270,,,,
18/10/22,20:49,26,10,65,2RM,13,152,,,,
18/10/22,20:49,58,10,74,VL,1,243,,,,
18/10/22,20:52,10,60,44,VL,1,269,,,,
18/10/22,20:52,19,8,48,2RM,13,128,,,,
18/10/22,20:52,39,26,43,2RM,13,128,,,,
18/10/22,20:52,57,37,45,VL,1,295,,,,
18/10/22,20:53,27,66,22,V�lo �lectrique,13,102,,,,
18/10/22,20:53,42,93,46,VL,1,258,,,,
18/10/22,20:54,18,27,45,VL,2,436,,,,
18/10/22,20:55,47,29,55,VL,1,258,,,,
18/10/22,20:58,5,79,59,VL,1,268,,,,
18/10/22,20:59,4,7,55,VL,1,298,,,,
18/10/22,20:59,30,34,42,Bus articul�,14,554,682,,,
18/10/22,21:0,35,3,54,VL,1,259,,,,
18/10/22,21:0,40,19,64,VL,1,258,,,,
18/10/22,21:1,59,58,51,VL,1,295,,,,
18/10/22,21:2,26,25,46,VL,1,284,,,,
18/10/22,21:2,29,51,44,VL,1,268,,,,
18/10/22,21:2,33,25,45,VL,1,257,,,,
18/10/22,21:5,25,0,62,2RM,13,127,,,,
18/10/22,21:6,31,94,50,VL,1,270,,,,
18/10/22,21:8,14,64,44,VL,1,281,,,,
18/10/22,21:8,22,39,50,VL,1,244,,,,
18/10/22,21:8,31,96,61,VL,1,232,,,,
18/10/22,21:8,40,76,48,VL,1,308,,,,
18/10/22,21:9,51,19,44,VL,1,269,,,,
18/10/22,21:10,32,6,46,VL,1,257,,,,
18/10/22,21:10,35,36,50,VL,1,269,,,,
18/10/22,21:11,27,4,52,VL,1,232,,,,
18/10/22,21:13,49,11,56,VL,1,296,,,,
18/10/22,21:15,29,31,47,VL,1,246,,,,
18/10/22,21:17,25,69,54,VL,1,259,,,,
18/10/22,21:18,6,43,23,Trottinette,13,89,,,,
18/10/22,21:18,47,21,51,VL,1,257,,,,
18/10/22,21:18,48,50,32,V�lo �lectrique,13,102,,,,
18/10/22,21:19,43,72,54,VL,1,268,,,,
18/10/22,21:20,0,15,60,VL,1,283,,,,
18/10/22,21:21,6,18,45,VL,1,268,,,,
18/10/22,21:21,39,36,45,VL,1,256,,,,
18/10/22,21:21,42,44,54,VL,1,256,,,,
18/10/22,21:24,21,90,85,VL,1,271,,,,
18/10/22,21:24,45,17,35,VL,1,243,,,,
18/10/22,21:25,22,25,57,VL,1,246,,,,
18/10/22,21:26,14,91,71,VL,1,270,,,,
18/10/22,21:28,51,64,37,VL,1,257,,,,
18/10/22,21:28,59,63,39,Bus articul�,14,549,665,,,
18/10/22,21:30,34,14,41,VL,1,243,,,,
18/10/22,21:32,29,37,41,VL,1,270,,,,
18/10/22,21:34,55,38,44,VL,1,269,,,,
18/10/22,21:35,3,81,64,VL,1,260,,,,
18/10/22,21:35,17,76,24,V�lo �lectrique,13,102,,,,
18/10/22,21:35,21,80,76,VL,1,244,,,,
18/10/22,21:37,28,30,41,Bus,2,606,,,,
18/10/22,21:37,35,18,47,VL,1,258,,,,
18/10/22,21:40,35,93,69,VL,1,267,,,,
18/10/22,21:42,36,27,56,VL,1,243,,,,
18/10/22,21:42,38,44,57,VL,1,244,,,,
18/10/22,21:44,14,62,52,VL,1,270,,,,
18/10/22,21:44,17,6,51,VL,1,257,,,,
18/10/22,21:46,23,41,60,VL,1,243,,,,
18/10/22,21:47,24,76,47,VL,1,296,,,,
18/10/22,21:47,36,43,48,VL,1,269,,,,
18/10/22,21:51,42,33,46,VL,1,268,,,,
18/10/22,21:52,46,33,66,VL,1,259,,,,
18/10/22,21:55,13,43,35,VL,1,295,,,,
18/10/22,21:56,39,3,39,Bus articul�,14,539,720,,,
18/10/22,21:57,54,31,45,VL,1,244,,,,
18/10/22,21:59,15,77,58,VL,1,256,,,,
18/10/22,22:1,17,31,30,VL,1,268,,,,
18/10/22,22:1,21,46,26,VL,1,269,,,,
18/10/22,22:6,38,88,45,VL,1,271,,,,
18/10/22,22:6,51,11,57,VL,1,244,,,,
18/10/22,22:7,32,85,50,VL,1,255,,,,
18/10/22,22:9,13,67,57,VL,1,242,,,,
18/10/22,22:9,39,91,47,VL,1,269,,,,
18/10/22,22:9,48,58,49,VL,1,243,,,,
18/10/22,22:10,29,55,39,VL,1,243,,,,
18/10/22,22:10,31,46,40,VL,1,243,,,,
18/10/22,22:10,59,90,52,VL,1,268,,,,
18/10/22,22:11,39,7,39,VL,1,307,,,,
18/10/22,22:12,40,82,54,VL,1,268,,,,
18/10/22,22:13,1,2,110,VL,1,859,,,,
18/10/22,22:14,48,6,53,VL,1,242,,,,
18/10/22,22:16,15,49,33,VL,1,243,,,,
18/10/22,22:17,50,60,68,VL,1,246,,,,
18/10/22,22:20,56,58,32,VL,1,256,,,,
18/10/22,22:22,46,19,40,VL,1,257,,,,
18/10/22,22:23,23,83,57,VL,1,244,,,,
18/10/22,22:23,33,75,40,VL,1,270,,,,
18/10/22,22:23,39,94,47,VL,1,257,,,,
18/10/22,22:23,48,34,50,VL,1,256,,,,
18/10/22,22:24,49,86,49,VL,1,256,,,,
18/10/22,22:25,30,58,35,Bus articul�,14,552,706,,,
18/10/22,22:26,17,37,52,2RM,13,127,,,,
18/10/22,22:26,48,30,50,VL,1,269,,,,
18/10/22,22:27,55,49,38,VL,1,244,,,,
18/10/22,22:32,54,9,39,VL,1,257,,,,
18/10/22,22:33,27,20,37,VL,1,257,,,,
18/10/22,22:33,29,61,48,VL,1,244,,,,
18/10/22,22:33,33,72,37,VL,1,256,,,,
18/10/22,22:34,28,85,24,2RM,13,115,,,,
18/10/22,22:35,9,55,48,VL,1,230,,,,
18/10/22,22:35,55,96,55,VL,1,259,,,,
18/10/22,22:37,46,49,52,VL,1,272,,,,
18/10/22,22:38,39,12,52,VL,1,255,,,,
18/10/22,22:39,23,85,45,VL,1,244,,,,
18/10/22,22:43,15,60,52,VL,1,323,,,,
18/10/22,22:43,33,32,41,2RM,13,141,,,,
18/10/22,22:45,4,57,70,VL,1,243,,,,
18/10/22,22:45,15,95,53,VL,1,258,,,,
18/10/22,22:45,28,9,61,VL,1,269,,,,
18/10/22,22:46,7,96,45,VL,1,256,,,,
18/10/22,22:46,45,30,40,VL,1,258,,,,
18/10/22,22:54,4,27,39,Bus articul�,14,551,679,,,
18/10/22,22:54,17,18,70,VL,1,258,,,,
18/10/22,22:55,54,57,55,VL,1,258,,,,
18/10/22,22:57,25,56,58,VL,1,258,,,,
18/10/22,22:58,12,98,29,2RM,13,128,,,,
18/10/22,23:17,27,19,46,VL,1,268,,,,
18/10/22,23:17,30,92,41,2RM,13,128,,,,
18/10/22,23:18,27,86,52,VL,1,231,,,,
18/10/22,23:20,56,95,53,VL,1,243,,,,
18/10/22,23:21,24,85,54,VL,1,257,,,,
18/10/22,23:25,32,62,54,VL,1,271,,,,
18/10/22,23:26,55,81,31,VL,1,244,,,,
18/10/22,23:27,42,3,33,Bus articul�,14,537,665,,,
18/10/22,23:27,44,70,34,VL,1,232,,,,
18/10/22,23:32,48,16,45,VL,1,256,,,,
18/10/22,23:33,6,30,62,VL,1,268,,,,
18/10/22,23:35,19,43,50,VL,1,255,,,,
18/10/22,23:39,39,66,45,VL,1,245,,,,
18/10/22,23:40,39,98,59,VL,1,245,,,,
18/10/22,23:42,57,16,65,VL,1,256,,,,
18/10/22,23:48,3,21,49,VL,1,193,,,,
18/10/22,23:48,54,69,53,VL,1,270,,,,
18/10/22,23:53,35,86,41,VL,1,243,,,,
18/10/22,23:57,24,85,39,Bus articul�,14,528,696,,,
18/10/22,23:57,28,53,37,VL,1,256,,,,
19/10/22,0:0,54,74,49,VL,1,257,,,,
19/10/22,0:1,36,3,46,2RM,13,128,,,,
19/10/22,0:4,47,72,61,VL,1,242,,,,
19/10/22,0:11,18,30,74,2RM,13,154,,,,
19/10/22,0:11,42,38,59,VL,1,271,,,,
19/10/22,0:15,37,96,51,VL,1,255,,,,
19/10/22,0:16,2,34,41,VL,1,244,,,,
19/10/22,0:16,29,4,42,VL,1,269,,,,
19/10/22,0:25,9,21,40,Bus articul�,14,551,706,,,
19/10/22,0:35,16,39,55,VL,1,244,,,,
19/10/22,0:36,40,93,50,VL,1,270,,,,
19/10/22,0:47,28,57,48,VL,1,256,,,,
19/10/22,0:49,11,62,46,VL,1,307,,,,
19/10/22,1:11,26,17,56,VL,1,243,,,,
19/10/22,1:24,6,2,51,VL,1,268,,,,
19/10/22,1:33,34,66,47,VL,1,258,,,,
19/10/22,1:47,25,79,45,VL,1,257,,,,
19/10/22,2:24,25,17,18,Trottinette,13,89,,,,
19/10/22,2:35,27,10,74,2RM,13,141,,,,
19/10/22,3:6,43,88,51,VL,1,257,,,,
19/10/22,3:8,25,26,42,VL,1,245,,,,
19/10/22,3:23,0,50,57,VL,1,258,,,,
19/10/22,4:7,11,32,66,VL,1,350,,,,
19/10/22,4:12,31,47,42,VL,1,258,,,,
19/10/22,4:15,9,60,32,2RM,13,127,,,,
19/10/22,4:15,53,8,61,VL,2,411,,,,
19/10/22,4:16,6,77,43,VL,1,231,,,,
19/10/22,4:29,2,7,46,VL,1,374,,,,
19/10/22,4:48,25,37,47,VL,1,229,,,,
19/10/22,4:49,13,5,48,VL,1,258,,,,
19/10/22,4:55,45,96,75,2RM,13,142,,,,
19/10/22,4:58,1,18,60,VL,1,268,,,,
19/10/22,5:11,38,24,40,Bus articul�,14,550,666,,,
19/10/22,5:14,38,33,35,VL,1,281,,,,
19/10/22,5:21,25,85,53,VL,1,295,,,,
19/10/22,5:21,35,46,54,VL,1,283,,,,
19/10/22,5:35,15,89,49,VL,1,372,,,,
19/10/22,5:36,28,37,42,VL,1,258,,,,
19/10/22,5:37,31,78,56,2RM,13,128,,,,
19/10/22,5:39,22,86,44,VL,1,333,,,,
19/10/22,5:41,37,58,30,Bus articul�,14,551,666,,,
19/10/22,5:42,6,82,42,VL,1,269,,,,
19/10/22,5:42,8,27,44,VL,1,256,,,,
19/10/22,5:47,6,43,45,VL,1,258,,,,
19/10/22,5:47,53,32,53,VL,2,385,,,,
19/10/22,5:52,38,60,53,VL,1,320,,,,
19/10/22,5:54,55,74,49,VL,1,232,,,,
19/10/22,5:58,34,59,45,VL,1,257,,,,
19/10/22,5:59,40,20,34,Bus,2,604,,,,
19/10/22,6:0,40,7,38,VL,1,374,,,,
19/10/22,6:1,41,30,52,VL,1,256,,,,
19/10/22,6:2,43,0,72,VL,1,358,,,,
19/10/22,6:4,36,65,62,VL,1,259,,,,
19/10/22,6:6,40,34,49,VL,1,257,,,,
19/10/22,6:7,3,19,46,VL,1,281,,,,
19/10/22,6:9,52,93,53,VL,1,257,,,,
19/10/22,6:12,1,83,56,VL,1,258,,,,
19/10/22,6:12,52,26,34,Bus articul�,14,552,680,,,
19/10/22,6:12,57,60,33,VL,1,270,,,,
19/10/22,6:14,0,45,48,VL,1,256,,,,
19/10/22,6:14,1,80,48,VL,1,270,,,,
19/10/22,6:14,2,72,47,VL,1,258,,,,
19/10/22,6:15,36,89,47,VL,1,229,,,,
19/10/22,6:15,40,93,51,VL,1,257,,,,
19/10/22,6:18,1,80,55,VL,1,230,,,,
19/10/22,6:18,59,8,19,Trottinette,13,77,,,,
19/10/22,6:19,39,87,42,VL,1,257,,,,
19/10/22,6:19,43,98,56,VL,1,268,,,,
19/10/22,6:20,16,79,68,VL,1,256,,,,
19/10/22,6:21,41,40,62,VL,1,268,,,,
19/10/22,6:21,54,0,54,VL,1,255,,,,
19/10/22,6:24,13,50,55,VL,1,258,,,,
19/10/22,6:24,25,93,55,VL,1,244,,,,
19/10/22,6:24,37,86,69,VL,1,269,,,,
19/10/22,6:24,58,38,61,VL,1,258,,,,
19/10/22,6:29,37,49,61,VL,1,272,,,,
19/10/22,6:29,42,10,41,VL,1,268,,,,
19/10/22,6:29,45,31,39,VL,1,256,,,,
19/10/22,6:29,49,38,59,VL,1,258,,,,
19/10/22,6:30,41,60,48,VL,1,269,,,,
19/10/22,6:31,38,83,39,Bus articul�,14,527,682,,,
19/10/22,6:32,51,20,44,VL,1,346,,,,
19/10/22,6:33,41,34,59,VL,1,270,,,,
19/10/22,6:34,29,46,61,VL,1,281,,,,
19/10/22,6:34,59,47,55,VL,1,255,,,,
19/10/22,6:35,2,83,53,VL,1,270,,,,
19/10/22,6:35,46,35,52,VL,1,271,,,,
19/10/22,6:37,27,98,40,Bus,2,588,,,,
19/10/22,6:38,6,45,46,VL,1,270,,,,
19/10/22,6:38,42,79,60,VL,1,284,,,,
19/10/22,6:39,33,75,42,2RM,13,166,,,,
19/10/22,6:44,0,64,51,VL,1,258,,,,
19/10/22,6:44,8,89,46,VL,1,270,,,,
19/10/22,6:44,10,22,46,VL,1,282,,,,
19/10/22,6:46,6,5,45,VL,1,256,,,,
19/10/22,6:46,8,64,47,VL,1,244,,,,
19/10/22,6:47,31,62,57,VL,1,272,,,,
19/10/22,6:47,34,35,49,VL,1,230,,,,
19/10/22,6:47,48,53,42,VL,1,230,,,,
19/10/22,6:47,57,91,30,Bus articul�,14,551,705,,,
19/10/22,6:48,0,58,29,VL,1,282,,,,
19/10/22,6:48,6,97,40,VL,1,256,,,,
19/10/22,6:48,19,19,52,VL,1,255,,,,
19/10/22,6:49,26,42,64,VL,1,267,,,,
19/10/22,6:49,48,17,55,VL,1,259,,,,
19/10/22,6:49,50,24,55,2RM,13,141,,,,
19/10/22,6:51,28,0,46,VL,1,257,,,,
19/10/22,6:51,30,88,51,VL,1,282,,,,
19/10/22,6:51,59,72,53,VL,1,246,,,,
19/10/22,6:52,2,10,58,VL,1,270,,,,
19/10/22,6:52,39,90,48,VL,1,232,,,,
19/10/22,6:52,50,32,55,VL,1,269,,,,
19/10/22,6:53,0,15,59,2RM,13,141,,,,
19/10/22,6:53,38,64,58,VL,1,230,,,,
19/10/22,6:54,13,75,49,2RM,13,129,,,,
19/10/22,6:55,16,63,43,VL,1,335,,,,
19/10/22,6:55,18,88,46,VL,1,269,,,,
19/10/22,6:55,28,7,46,VL,1,270,,,,
19/10/22,6:56,26,71,45,VL,1,268,,,,
19/10/22,6:57,1,45,34,VL,1,269,,,,
19/10/22,6:57,18,79,62,VL,1,255,,,,
19/10/22,6:57,47,22,40,Bus,2,594,,,,
19/10/22,6:57,49,64,41,VL,1,243,,,,
19/10/22,6:57,51,8,44,VL,1,257,,,,
19/10/22,6:59,26,35,42,2RM,13,154,,,,
19/10/22,6:59,27,55,49,VL,1,271,,,,
19/10/22,7:0,27,10,44,PL,2,575,,,,
19/10/22,7:0,46,75,45,2RM,13,178,,,,
19/10/22,7:1,47,70,48,VL,1,270,,,,
19/10/22,7:1,49,0,49,VL,1,269,,,,
19/10/22,7:1,51,24,48,VL,1,244,,,,
19/10/22,7:1,53,77,45,VL,1,245,,,,
19/10/22,7:2,14,70,36,Bus articul�,14,551,680,,,
19/10/22,7:2,16,26,34,VL,1,256,,,,
19/10/22,7:2,44,97,47,VL,1,268,,,,
19/10/22,7:2,49,20,43,VL,1,230,,,,
19/10/22,7:2,53,77,51,VL,1,242,,,,
19/10/22,7:3,10,65,51,2RM,13,154,,,,
19/10/22,7:4,14,23,41,VL,1,244,,,,
19/10/22,7:4,16,71,37,VL,1,230,,,,
19/10/22,7:4,18,27,41,VL,1,257,,,,
19/10/22,7:4,22,93,39,VL,1,283,,,,
19/10/22,7:4,26,90,43,VL,1,257,,,,
19/10/22,7:4,44,72,50,2RM,13,154,,,,
19/10/22,7:5,55,25,50,VL,1,231,,,,
19/10/22,7:6,22,54,52,VL,1,271,,,,
19/10/22,7:6,27,23,53,VL,1,310,,,,
19/10/22,7:6,39,22,49,VL,1,268,,,,
19/10/22,7:6,41,93,44,VL,1,243,,,,
19/10/22,7:6,46,39,50,VL,1,284,,,,
19/10/22,7:7,11,60,50,VL,1,283,,,,
19/10/22,7:7,16,49,48,VL,1,258,,,,
19/10/22,7:7,24,8,54,VL,1,257,,,,
19/10/22,7:7,33,3,48,VL,1,309,,,,
19/10/22,7:8,1,88,48,VL,1,271,,,,
19/10/22,7:8,34,75,50,VL,1,280,,,,
19/10/22,7:8,36,16,49,VL,1,257,,,,
19/10/22,7:8,44,76,40,VL,1,256,,,,
19/10/22,7:9,33,10,43,VL,1,270,,,,
19/10/22,7:10,30,0,43,VL,1,243,,,,
19/10/22,7:10,54,82,23,V�lo �lectrique,13,102,,,,
19/10/22,7:11,9,29,49,VL,1,284,,,,
19/10/22,7:11,24,25,43,VL,1,256,,,,
19/10/22,7:11,26,57,40,VL,1,283,,,,
19/10/22,7:11,31,13,42,VL,1,269,,,,
19/10/22,7:13,7,12,52,VL,1,269,,,,
19/10/22,7:13,34,85,41,Bus articul�,14,568,685,,,
19/10/22,7:13,36,8,39,2RM,13,127,,,,
19/10/22,7:13,39,2,40,VL,1,268,,,,
19/10/22,7:13,40,48,38,VL,1,308,,,,
19/10/22,7:13,43,84,39,VL,2,413,,,,
19/10/22,7:14,24,76,51,VL,1,268,,,,
19/10/22,7:14,43,94,46,VL,1,270,,,,
19/10/22,7:15,6,25,57,VL,1,244,,,,
19/10/22,7:15,10,90,25,V�lo �lectrique,13,102,,,,
19/10/22,7:15,28,73,55,VL,1,246,,,,
19/10/22,7:15,31,56,51,VL,1,270,,,,
19/10/22,7:15,38,79,54,VL,1,283,,,,
19/10/22,7:15,41,97,44,VL,1,255,,,,
19/10/22,7:15,43,23,49,VL,1,257,,,,
19/10/22,7:15,58,20,35,VL,1,307,,,,
19/10/22,7:16,44,4,40,VL,1,257,,,,
