SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
1,6,637,5058,V=051,S=0457,VL
1,6,637,5469,V=052,S=0500,VL
1,6,638,731,V=048,S=1022,PL
1,6,638,890,V=048,S=0414,VL
1,6,638,1430,V=046,S=1015,PL
1,6,638,2092,V=043,S=0540,VL
1,6,639,1739,V=055,S=0565,VL
1,6,639,1859,V=062,S=0437,VL
1,6,639,2742,V=068,S=0258,VL
1,6,639,3315,V=054,S=0552,VL
1,6,639,4039,V=064,S=0411,VL
1,6,639,4566,V=049,S=0506,VL
1,6,639,5485,V=050,S=0700,VL
1,6,639,5652,V=049,S=0511,VL
1,6,639,5857,V=049,S=0349,VL
1,6,640,144,V=049,S=0474,VL
1,6,640,353,V=043,S=0448,VL
1,6,640,617,V=055,S=0467,VL
1,6,641,698,V=043,S=0468,VL
1,6,641,1076,V=042,S=0336,VL
1,6,641,1468,V=038,S=0613,VL
1,6,641,2358,V=047,S=0488,VL
1,6,641,2493,V=048,S=0538,VL
1,6,641,3095,V=050,S=0560,VL
1,6,641,3265,V=045,S=0459,VL
1,6,641,3802,V=045,S=0555,VL
1,6,641,3923,V=043,S=0455,VL
1,6,641,5623,V=058,S=0441,VL
1,6,642,2508,V=050,S=1188,PL
1,6,642,2733,V=049,S=0350,VL
1,6,643,441,V=053,S=0438,VL
1,6,643,578,V=051,S=0324,VL
1,6,643,973,V=041,S=0541,VL
1,6,643,1262,V=045,S=0471,VL
1,6,643,1458,V=041,S=0434,VL
1,6,643,1618,V=042,S=0430,VL
1,6,643,1974,V=037,S=0449,VL
1,6,643,2066,V=037,S=0473,VL
1,6,643,2180,V=031,S=0448,VL
1,6,643,2446,V=035,S=0510,VL
1,6,643,2570,V=038,S=0510,VL
1,6,643,2768,V=035,S=0307,VL
1,6,643,3032,V=041,S=0483,VL
1,6,643,3052,V=042,S=0157,2R
1,6,643,3156,V=041,S=0462,VL
1,6,643,3732,V=041,S=0461,VL
1,6,644,222,V=052,S=0461,VL
1,6,644,399,V=053,S=0529,VL
1,6,644,659,V=050,S=0491,VL
1,6,644,752,V=050,S=0418,VL
1,6,644,1943,V=042,S=0442,VL
1,6,644,2642,V=041,S=0494,VL
1,6,644,3837,V=045,S=0447,VL
1,6,644,5092,V=051,S=0604,VL
1,6,644,5849,V=049,S=0517,VL
1,6,645,4581,V=047,S=0622,VL
1,6,645,5142,V=061,S=0865,VL
1,6,645,5722,V=049,S=0452,VL
1,6,646,41,V=051,S=0494,VL
1,6,646,319,V=050,S=0513,VL
1,6,646,616,V=053,S=0906,PL
1,6,646,1701,V=051,S=0426,VL
1,6,646,2438,V=049,S=0436,VL
1,6,646,5358,V=041,S=2113,PL
1,6,647,5482,V=041,S=0429,VL
1,6,647,5613,V=041,S=0482,VL
1,6,648,52,V=046,S=0457,VL
1,6,648,197,V=046,S=0489,VL
1,6,648,1026,V=051,S=0498,VL
1,6,648,1398,V=057,S=0679,VL
1,6,648,2628,V=047,S=0446,VL
1,6,648,2825,V=048,S=0350,VL
1,6,648,2951,V=049,S=0446,VL
1,6,648,3661,V=041,S=0413,VL
1,6,649,4716,V=066,S=0322,VL
1,6,650,348,V=048,S=0486,VL
1,6,650,638,V=045,S=0362,VL
1,6,650,2536,V=050,S=0514,VL
1,6,650,3099,V=044,S=0465,VL
1,6,651,2379,V=039,S=0545,VL
1,6,651,2484,V=035,S=0447,VL
1,6,651,2586,V=035,S=0443,VL
1,6,651,4848,V=047,S=0416,VL
1,6,651,4988,V=044,S=0559,VL
1,6,651,5127,V=046,S=0477,VL
1,6,651,5346,V=042,S=0449,VL
1,6,651,5813,V=044,S=0563,VL
1,6,652,2018,V=054,S=0742,VL
1,6,652,2146,V=052,S=0544,VL
1,6,652,3220,V=050,S=0588,VL
1,6,653,491,V=036,S=0505,VL
1,6,653,2710,V=032,S=0462,VL
1,6,653,2894,V=031,S=0421,VL
1,6,653,3143,V=031,S=0402,VL
1,6,653,3347,V=031,S=0469,VL
1,6,653,3709,V=042,S=0636,VL
1,6,653,3831,V=041,S=0542,VL
1,6,653,4051,V=043,S=0563,VL
1,6,653,4897,V=054,S=0503,VL
1,6,654,2802,V=041,S=0822,VL
1,6,654,2985,V=040,S=0534,VL
1,6,654,3216,V=039,S=0422,VL
1,6,654,3376,V=039,S=0372,VL
1,6,654,3501,V=038,S=0588,VL
1,6,655,2876,V=044,S=0421,VL
1,6,655,3202,V=040,S=0513,VL
1,6,655,5830,V=037,S=0687,VL
1,6,656,351,V=060,S=0417,VL
1,6,656,824,V=060,S=0528,VL
1,6,656,1638,V=049,S=0461,VL
1,6,656,4211,V=042,S=0483,VL
1,6,656,4347,V=036,S=0451,VL
1,6,656,5332,V=043,S=0704,VL
1,6,657,3807,V=056,S=0594,VL
1,6,657,4201,V=051,S=0475,VL
1,6,657,4659,V=050,S=0538,VL
1,6,657,4802,V=046,S=0469,VL
1,6,657,4983,V=041,S=0473,VL
1,6,657,5120,V=036,S=0276,VL
1,6,657,5471,V=040,S=0533,VL
1,6,657,5707,V=042,S=0635,VL
1,6,657,5926,V=042,S=0417,VL
1,6,658,279,V=048,S=0544,VL
1,6,658,673,V=048,S=0417,VL
1,6,658,753,V=048,S=0260,VL
1,6,658,1777,V=050,S=0414,VL
1,6,658,2199,V=042,S=0501,VL
1,6,658,2681,V=041,S=0486,VL
1,6,658,2947,V=043,S=0450,VL
1,6,658,4454,V=042,S=0439,VL
1,6,659,1904,V=040,S=0543,VL
1,6,659,2071,V=043,S=0389,VL
1,6,659,2257,V=050,S=0250,VL
1,6,659,2995,V=049,S=0542,VL
1,6,659,3018,V=049,S=0245,VL
1,6,659,3263,V=047,S=0732,VL
1,6,659,3626,V=050,S=0353,VL
1,6,659,4131,V=058,S=0403,VL
1,6,659,5819,V=037,S=0424,VL
1,6,700,3588,V=056,S=0554,VL
1,6,701,461,V=046,S=0627,VL
1,6,701,719,V=044,S=0259,VL
1,6,701,1109,V=042,S=0521,VL
1,6,701,1229,V=040,S=0337,VL
1,6,701,1403,V=041,S=0453,VL
1,6,701,1743,V=039,S=0550,VL
1,6,701,1893,V=039,S=0524,VL
1,6,701,2563,V=042,S=0582,VL
1,6,701,2754,V=041,S=0420,VL
1,6,701,3116,V=041,S=0452,VL
1,6,701,3290,V=041,S=0444,VL
1,6,701,4178,V=048,S=0441,VL
1,6,701,4342,V=046,S=0288,VL
1,6,701,4940,V=052,S=0459,VL
1,6,702,1889,V=040,S=0403,VL
1,6,702,4323,V=043,S=0717,VL
1,6,702,4476,V=041,S=0467,VL
1,6,702,4632,V=041,S=0377,VL
1,6,702,5002,V=043,S=0469,VL
1,6,702,5879,V=036,S=0371,VL
1,6,703,836,V=036,S=0595,VL
1,6,703,933,V=035,S=0454,VL
1,6,703,1123,V=033,S=0388,VL
1,6,703,1343,V=031,S=0373,VL
1,6,703,1942,V=038,S=0460,VL
1,6,703,2455,V=038,S=0422,VL
1,6,703,2659,V=039,S=0372,VL
1,6,703,5632,V=044,S=0588,VL
1,6,704,67,V=049,S=0430,VL
1,6,704,576,V=052,S=0412,VL
1,6,704,2596,V=046,S=0365,VL
1,6,704,3839,V=048,S=0422,VL
1,6,704,4021,V=046,S=0486,VL
1,6,705,2205,V=049,S=0517,VL
1,6,705,2856,V=056,S=0515,VL
1,6,705,3543,V=060,S=0494,VL
1,6,705,4256,V=048,S=0428,VL
1,6,705,5270,V=047,S=0436,VL
1,6,705,5994,V=050,S=0567,VL
1,6,707,54,V=041,S=0518,VL
1,6,707,206,V=041,S=0398,VL
1,6,707,316,V=041,S=0353,VL
1,6,707,504,V=044,S=0482,VL
1,6,707,536,V=043,S=0327,VL
1,6,707,4174,V=041,S=0427,VL
1,6,707,4643,V=041,S=0402,VL
1,6,708,1087,V=058,S=0582,VL
1,6,708,3069,V=060,S=0493,VL
1,6,708,3087,V=060,S=0217,VL
1,6,708,5957,V=036,S=1544,PL
1,6,709,145,V=033,S=0390,VL
1,6,709,257,V=033,S=0441,VL
1,6,709,446,V=031,S=0159,2R
1,6,709,599,V=033,S=0534,VL
1,6,709,800,V=041,S=0430,VL
1,6,709,1054,V=042,S=0452,VL
1,6,709,4404,V=040,S=0745,VL
1,6,709,4662,V=043,S=0466,VL
1,6,710,4942,V=047,S=0723,VL
1,6,710,5158,V=045,S=0509,VL
1,6,710,5625,V=042,S=0456,VL
1,6,711,104,V=043,S=0508,VL
1,6,711,234,V=041,S=0587,VL
1,6,711,515,V=044,S=0527,VL
1,6,711,1070,V=040,S=0583,VL
1,6,711,1315,V=043,S=0399,VL
1,6,711,2589,V=038,S=0558,VL
1,6,712,2583,V=049,S=0462,VL
1,6,712,3022,V=041,S=0585,VL
1,6,712,3161,V=041,S=0539,VL
1,6,712,4461,V=041,S=0549,VL
1,6,712,5246,V=037,S=0845,VL
1,6,712,5498,V=035,S=0487,VL
1,6,713,1665,V=028,S=1161,PL
1,6,713,1870,V=025,S=0469,VL
1,6,713,2043,V=020,S=0158,2R
1,6,713,2076,V=019,S=0158,2R
1,6,713,2315,V=017,S=0351,VL
1,6,713,2569,V=019,S=0411,VL
1,6,713,2842,V=022,S=0325,VL
1,6,713,2980,V=023,S=0159,2R
1,6,713,3102,V=022,S=0192,VL
1,6,713,3324,V=023,S=0300,VL
1,6,713,3493,V=021,S=0158,2R
1,6,713,3654,V=024,S=0173,VL
1,6,713,4551,V=042,S=0565,VL
1,6,713,5595,V=046,S=0516,VL
1,6,714,815,V=042,S=0345,VL
1,6,714,1957,V=049,S=0403,VL
1,6,714,2469,V=044,S=0515,VL
1,6,714,2610,V=045,S=0712,VL
1,6,714,2825,V=043,S=0546,VL
1,6,714,3534,V=051,S=0451,VL
1,6,714,5113,V=036,S=0520,VL
1,6,714,5340,V=040,S=0727,VL
1,6,715,191,V=033,S=0441,VL
1,6,715,819,V=042,S=0509,VL
1,6,716,2591,V=049,S=0407,VL
1,6,716,3146,V=049,S=0498,VL
1,6,716,5729,V=046,S=0334,VL
1,6,717,378,V=037,S=0429,VL
1,6,717,514,V=038,S=0269,VL
1,6,717,760,V=035,S=0321,VL
1,6,717,871,V=033,S=0544,VL
1,6,717,1535,V=034,S=0562,VL
1,6,717,1699,V=033,S=0190,VL
1,6,717,1930,V=031,S=0317,VL
1,6,717,2142,V=035,S=0313,VL
1,6,717,2342,V=038,S=0692,VL
1,6,717,2519,V=040,S=0724,VL
1,6,717,2681,V=037,S=0361,VL
1,6,717,2915,V=039,S=0161,2R
1,6,717,3287,V=038,S=0391,VL
1,6,717,3515,V=037,S=0576,VL
1,6,717,3836,V=033,S=0518,VL
1,6,717,3993,V=028,S=0240,VL
1,6,717,5011,V=032,S=0367,VL
1,6,717,5545,V=042,S=0476,VL
1,6,717,5573,V=042,S=0240,VL
1,6,717,5907,V=036,S=0526,VL
1,6,718,101,V=033,S=0508,VL
1,6,718,287,V=033,S=0478,VL
1,6,718,551,V=033,S=0461,VL
1,6,718,585,V=033,S=0233,VL
1,6,718,1020,V=041,S=0457,VL
1,6,718,1285,V=041,S=0553,VL
1,6,718,1717,V=044,S=0702,VL
1,6,718,2034,V=044,S=1269,PL
1,6,718,2808,V=041,S=0528,VL
1,6,718,3003,V=039,S=0435,VL
1,6,718,3719,V=049,S=0472,VL
1,6,718,4074,V=049,S=0452,VL
1,6,718,4324,V=049,S=0500,VL
1,6,718,4745,V=047,S=0550,VL
1,6,718,4951,V=039,S=0385,VL
1,6,718,5123,V=040,S=0206,VL
1,6,718,5518,V=041,S=0422,VL
1,6,718,5848,V=042,S=0452,VL
1,6,719,279,V=047,S=0413,VL
1,6,719,1987,V=050,S=0503,VL
1,6,719,3050,V=046,S=0303,VL
1,6,719,3137,V=045,S=0473,VL
1,6,719,3267,V=047,S=0730,VL
1,6,719,3713,V=044,S=0362,VL
1,6,719,4569,V=041,S=0256,VL
1,6,719,5765,V=040,S=0520,VL
1,6,720,188,V=050,S=0367,VL
1,6,720,1282,V=046,S=0509,VL
1,6,720,1424,V=058,S=0494,VL
1,6,720,2875,V=041,S=0521,VL
1,6,720,3008,V=044,S=0279,VL
1,6,720,3497,V=042,S=0503,VL
1,6,720,4431,V=040,S=0568,VL
1,6,720,4716,V=041,S=0476,VL
1,6,720,5185,V=049,S=0589,VL
1,6,721,1513,V=048,S=0693,VL
1,6,721,2305,V=036,S=0501,VL
1,6,721,3054,V=044,S=0711,VL
1,6,721,3200,V=039,S=0458,VL
1,6,721,3798,V=042,S=0336,VL
1,6,721,4095,V=040,S=0389,VL
1,6,721,4476,V=038,S=0476,VL
1,6,722,1432,V=053,S=0494,VL
1,6,722,1896,V=045,S=0718,VL
1,6,722,3406,V=041,S=0755,VL
1,6,722,3876,V=047,S=0612,VL
1,6,722,4072,V=040,S=0435,VL
1,6,722,5950,V=051,S=0552,VL
1,6,723,466,V=040,S=0188,VL
1,6,723,991,V=040,S=0421,VL
1,6,723,1653,V=037,S=0181,VL
1,6,723,1884,V=036,S=0433,VL
1,6,723,3419,V=045,S=0388,VL
1,6,723,4060,V=040,S=0581,VL
1,6,723,4708,V=046,S=0481,VL
1,6,723,4884,V=043,S=0416,VL
1,6,723,5064,V=043,S=0281,VL
1,6,723,5515,V=051,S=0394,VL
1,6,723,5923,V=047,S=0497,VL
1,6,724,1327,V=050,S=0573,VL
1,6,724,1515,V=049,S=0318,VL
1,6,724,1705,V=049,S=0538,VL
1,6,724,2063,V=053,S=0472,VL
1,6,724,2616,V=048,S=0326,VL
1,6,724,3026,V=048,S=0485,VL
1,6,724,3237,V=049,S=0558,VL
1,6,724,3495,V=048,S=0505,VL
1,6,724,3775,V=041,S=0466,VL
1,6,724,4675,V=047,S=0405,VL
1,6,724,5056,V=045,S=0487,VL
1,6,724,5288,V=048,S=0622,VL
1,6,724,5522,V=046,S=0552,VL
1,6,724,5852,V=046,S=0508,VL
1,6,725,122,V=044,S=0531,VL
1,6,725,457,V=042,S=0501,VL
1,6,725,857,V=042,S=0521,VL
1,6,725,1804,V=041,S=0185,VL
1,6,725,1949,V=040,S=0503,VL
1,6,725,2338,V=045,S=0276,VL
1,6,725,2526,V=046,S=0416,VL
1,6,725,4478,V=049,S=0473,VL
1,6,726,1122,V=058,S=0261,VL
1,6,726,1943,V=048,S=0377,VL
1,6,726,2330,V=045,S=0185,VL
1,6,726,2625,V=044,S=0592,VL
1,6,726,3024,V=045,S=0494,VL
1,6,726,3421,V=041,S=0552,VL
1,6,726,4949,V=052,S=0425,VL
1,6,726,5287,V=041,S=0532,VL
1,6,727,60,V=043,S=0583,VL
1,6,727,349,V=042,S=0538,VL
1,6,727,2078,V=025,S=0371,VL
1,6,727,2749,V=033,S=0442,VL
1,6,727,2944,V=030,S=0365,VL
1,6,727,3520,V=048,S=0389,VL
1,6,728,1012,V=044,S=0571,VL
1,6,728,4875,V=064,S=0316,VL
1,6,728,5363,V=062,S=0337,VL
1,6,728,5672,V=047,S=0414,VL
1,6,729,665,V=031,S=0408,VL
1,6,729,793,V=031,S=0552,VL
1,6,729,917,V=029,S=0370,VL
1,6,729,1200,V=034,S=0557,VL
1,6,729,1395,V=035,S=0428,VL
1,6,729,1765,V=041,S=0374,VL
1,6,729,2067,V=038,S=0390,VL
1,6,729,3533,V=031,S=0477,VL
1,6,729,3559,V=032,S=0152,2R
1,6,729,5446,V=045,S=0481,VL
1,6,730,118,V=040,S=0234,VL
1,6,730,931,V=041,S=0560,VL
1,6,730,1255,V=045,S=0439,VL
1,6,730,1281,V=046,S=0259,VL
1,6,730,1541,V=042,S=0762,VL
1,6,730,1866,V=038,S=0491,VL
1,6,730,1968,V=035,S=0498,VL
1,6,730,2202,V=035,S=0335,VL
1,6,730,2364,V=033,S=0416,VL
1,6,730,3142,V=041,S=0327,VL
1,6,730,3384,V=041,S=0299,VL
1,6,730,3560,V=042,S=0468,VL
1,6,730,3854,V=050,S=0464,VL
1,6,730,3979,V=050,S=0303,VL
1,6,730,4594,V=038,S=0450,VL
1,6,730,4729,V=036,S=0512,VL
1,6,730,4852,V=032,S=0435,VL
1,6,730,5083,V=036,S=0512,VL
1,6,731,74,V=040,S=0545,VL
1,6,731,236,V=041,S=0463,VL
1,6,731,1146,V=037,S=0541,VL
1,6,731,1312,V=040,S=0521,VL
1,6,731,1468,V=039,S=0432,VL
1,6,731,1750,V=043,S=0495,VL
1,6,731,1972,V=040,S=0294,VL
1,6,731,2086,V=041,S=0545,VL
1,6,731,2623,V=046,S=0566,VL
1,6,731,3843,V=046,S=0540,VL
1,6,731,4015,V=041,S=0503,VL
1,6,731,4666,V=036,S=0502,VL
1,6,731,5120,V=042,S=0461,VL
1,6,731,5386,V=045,S=0171,VL
1,6,732,756,V=043,S=0520,VL
1,6,732,791,V=046,S=0233,VL
1,6,732,940,V=040,S=0383,VL
1,6,732,1024,V=039,S=0215,VL
1,6,732,1942,V=046,S=0398,VL
1,6,732,2641,V=037,S=0577,VL
1,6,732,2790,V=038,S=0489,VL
1,6,732,2990,V=041,S=0421,VL
1,6,732,3506,V=044,S=0436,VL
1,6,732,4248,V=041,S=0573,VL
1,6,732,5018,V=039,S=0460,VL
1,6,732,5223,V=038,S=0440,VL
1,6,732,5408,V=037,S=0478,VL
1,6,733,2164,V=040,S=0418,VL
1,6,733,2667,V=043,S=0524,VL
1,6,733,3871,V=032,S=0464,VL
1,6,733,4840,V=050,S=0422,VL
1,6,733,5289,V=046,S=0467,VL
1,6,733,5737,V=047,S=0582,VL
1,6,734,286,V=039,S=0500,VL
1,6,734,629,V=046,S=0473,VL
1,6,734,1459,V=035,S=0474,VL
1,6,734,1966,V=032,S=0575,VL
1,6,734,4566,V=034,S=0969,PL
1,6,734,4720,V=029,S=0351,VL
1,6,734,4973,V=029,S=0520,VL
1,6,734,5240,V=035,S=0384,VL
1,6,734,5821,V=036,S=0388,VL
1,6,735,4,V=038,S=0492,VL
1,6,735,169,V=037,S=0431,VL
1,6,735,365,V=033,S=0416,VL
1,6,735,776,V=038,S=0497,VL
1,6,735,1543,V=041,S=0442,VL
1,6,735,1802,V=035,S=0444,VL
1,6,735,1907,V=031,S=0278,VL
1,6,735,2752,V=042,S=0356,VL
1,6,735,3647,V=038,S=1910,PL
1,6,735,4066,V=039,S=1954,PL
1,6,735,4558,V=038,S=0481,VL
1,6,736,346,V=025,S=0505,VL
1,6,736,465,V=021,S=0343,VL
1,6,736,678,V=019,S=0376,VL
1,6,736,825,V=018,S=0238,VL
1,6,736,1333,V=015,S=0409,VL
1,6,736,1790,V=020,S=0430,VL
1,6,736,2018,V=021,S=0411,VL
1,6,736,2261,V=023,S=0360,VL
1,6,736,2471,V=021,S=0164,2R
1,6,736,2737,V=026,S=0355,VL
1,6,736,2920,V=026,S=0386,VL
1,6,736,3134,V=025,S=0322,VL
1,6,736,5347,V=043,S=0466,VL
1,6,736,5868,V=054,S=0304,VL
1,6,737,308,V=045,S=0434,VL
1,6,737,651,V=047,S=0494,VL
1,6,737,1041,V=044,S=0491,VL
1,6,737,1208,V=041,S=0462,VL
1,6,737,2206,V=040,S=0407,VL
1,6,737,2331,V=041,S=0421,VL
1,6,737,2792,V=042,S=0433,VL
1,6,737,3035,V=043,S=0429,VL
1,6,737,3316,V=051,S=0460,VL
1,6,737,3791,V=041,S=0496,VL
1,6,737,4036,V=043,S=0319,VL
1,6,737,5547,V=048,S=0476,VL
1,6,737,5858,V=048,S=0467,VL
1,6,738,300,V=044,S=0397,VL
1,6,738,472,V=043,S=0480,VL
1,6,738,1278,V=034,S=0353,VL
1,6,738,1554,V=031,S=0347,VL
1,6,738,1910,V=041,S=0750,VL
1,6,738,2288,V=044,S=0477,VL
1,6,738,2311,V=044,S=0224,VL
1,6,738,2809,V=042,S=0391,VL
1,6,738,3305,V=044,S=0515,VL
1,6,738,3476,V=049,S=0617,VL
1,6,738,3902,V=045,S=0532,VL
1,6,738,4059,V=046,S=0275,VL
1,6,738,4599,V=038,S=0394,VL
1,6,738,5237,V=031,S=0399,VL
1,6,738,5454,V=031,S=0446,VL
1,6,738,5659,V=031,S=0300,VL
1,6,738,5911,V=030,S=0447,VL
1,6,739,343,V=033,S=0246,VL
1,6,739,668,V=033,S=0404,VL
1,6,739,989,V=036,S=0476,VL
1,6,739,1583,V=030,S=0426,VL
1,6,739,4117,V=043,S=0410,VL
1,6,739,4705,V=040,S=0505,VL
1,6,739,4904,V=039,S=0365,VL
1,6,739,5488,V=052,S=0415,VL
1,6,739,5880,V=050,S=0450,VL
1,6,740,1454,V=034,S=2345,PL
1,6,740,1651,V=033,S=0516,VL
1,6,740,2063,V=032,S=0578,VL
1,6,740,2441,V=030,S=0436,VL
1,6,740,2707,V=034,S=0582,VL
1,6,740,2898,V=033,S=0707,VL
1,6,740,4123,V=049,S=0506,VL
1,6,740,4499,V=045,S=0471,VL
1,6,740,5478,V=039,S=0399,VL
1,6,740,5704,V=040,S=0447,VL
1,6,740,5876,V=039,S=0567,VL
1,6,741,179,V=038,S=0412,VL
1,6,741,414,V=036,S=0450,VL
1,6,741,587,V=037,S=0465,VL
1,6,741,799,V=031,S=0482,VL
1,6,741,966,V=028,S=0235,VL
1,6,741,1160,V=030,S=0518,VL
1,6,741,1426,V=035,S=0593,VL
1,6,741,2006,V=045,S=0482,VL
1,6,741,2187,V=043,S=0250,VL
1,6,741,2511,V=039,S=0457,VL
1,6,741,2665,V=039,S=0444,VL
1,6,741,2981,V=036,S=0467,VL
1,6,742,368,V=050,S=0483,VL
1,6,742,724,V=041,S=0425,VL
1,6,742,920,V=038,S=0411,VL
1,6,742,2313,V=030,S=0194,VL
1,6,742,3043,V=033,S=0338,VL
1,6,742,3260,V=033,S=0466,VL
1,6,742,3423,V=033,S=0299,VL
1,6,742,3797,V=035,S=0422,VL
1,6,742,3971,V=036,S=0612,VL
1,6,742,4202,V=036,S=0417,VL
1,6,742,4674,V=039,S=0500,VL
1,6,742,4993,V=038,S=0430,VL
1,6,743,2925,V=031,S=0418,VL
1,6,743,3261,V=033,S=0543,VL
1,6,743,3440,V=034,S=0473,VL
1,6,743,3678,V=038,S=0527,VL
1,6,743,4043,V=040,S=0421,VL
1,6,743,4181,V=037,S=0468,VL
1,6,743,4991,V=039,S=0335,VL
1,6,743,5080,V=038,S=0423,VL
1,6,744,65,V=041,S=0495,VL
1,6,744,362,V=043,S=0552,VL
1,6,744,890,V=042,S=0488,VL
1,6,744,1238,V=055,S=0564,VL
1,6,744,2221,V=030,S=0401,VL
1,6,744,2400,V=023,S=0530,VL
1,6,744,3211,V=039,S=0384,VL
1,6,744,3464,V=033,S=0428,VL
1,6,744,3594,V=028,S=0388,VL
1,6,744,3926,V=031,S=0591,VL
1,6,744,4700,V=043,S=0580,VL
1,6,744,5472,V=052,S=0534,VL
1,6,745,373,V=050,S=0522,VL
1,6,745,763,V=056,S=0315,VL
1,6,745,1467,V=038,S=0455,VL
1,6,745,1598,V=032,S=0425,VL
1,6,745,1973,V=041,S=0381,VL
1,6,745,2469,V=036,S=0490,VL
1,6,745,2858,V=032,S=0410,VL
1,6,745,3138,V=028,S=0308,VL
1,6,745,3293,V=026,S=0435,VL
1,6,745,3503,V=026,S=0374,VL
1,6,745,4102,V=036,S=0431,VL
1,6,745,5101,V=049,S=0345,VL
1,6,746,2626,V=053,S=0347,VL
1,6,746,4179,V=041,S=0461,VL
1,6,746,4738,V=043,S=0487,VL
1,6,746,5171,V=036,S=0482,VL
1,6,746,5367,V=037,S=0394,VL
1,6,747,22,V=041,S=0632,VL
1,6,747,739,V=045,S=0597,VL
1,6,747,925,V=041,S=0255,VL
1,6,747,2734,V=045,S=0467,VL
1,6,747,3051,V=065,S=0264,VL
1,6,747,3350,V=050,S=0497,VL
1,6,747,3846,V=041,S=0534,VL
1,6,747,4484,V=041,S=0590,VL
1,6,747,4799,V=034,S=0573,VL
1,6,747,5551,V=040,S=0459,VL
1,6,747,5628,V=039,S=0840,VL
1,6,747,5868,V=035,S=0484,VL
1,6,747,5975,V=035,S=0356,VL
1,6,748,155,V=040,S=0454,VL
1,6,748,358,V=038,S=0536,VL
1,6,748,986,V=038,S=0481,VL
1,6,748,1137,V=037,S=0233,VL
1,6,748,1908,V=041,S=0422,VL
1,6,748,2140,V=041,S=0553,VL
1,6,748,2469,V=035,S=0457,VL
1,6,748,2703,V=035,S=0433,VL
1,6,748,3305,V=034,S=0539,VL
1,6,748,3615,V=040,S=0563,VL
1,6,748,3995,V=035,S=0461,VL
1,6,748,4254,V=039,S=0475,VL
1,6,748,5356,V=035,S=0413,VL
1,6,748,5487,V=032,S=0306,VL
1,6,749,520,V=033,S=0477,VL
1,6,749,1004,V=033,S=0570,VL
1,6,749,1571,V=034,S=0502,VL
1,6,749,1971,V=041,S=0441,VL
1,6,749,2120,V=035,S=0420,VL
1,6,749,2741,V=033,S=0235,VL
1,6,749,2965,V=035,S=0488,VL
1,6,749,3073,V=033,S=0268,VL
1,6,749,4068,V=036,S=0770,VL
1,6,749,4476,V=033,S=0448,VL
1,6,749,4803,V=031,S=0433,VL
1,6,749,5335,V=029,S=0402,VL
1,6,749,5995,V=027,S=0487,VL
1,6,750,27,V=023,S=0151,2R
1,6,750,241,V=018,S=0285,VL
1,6,750,1285,V=031,S=0507,VL
1,6,750,1965,V=040,S=0528,VL
1,6,750,2104,V=041,S=0475,VL
1,6,750,2454,V=039,S=0508,VL
1,6,750,2588,V=040,S=0520,VL
1,6,750,3040,V=035,S=0492,VL
1,6,750,3240,V=030,S=0490,VL
1,6,750,3661,V=029,S=0456,VL
1,6,750,3934,V=026,S=0459,VL
1,6,750,4378,V=036,S=0540,VL
1,6,750,4546,V=038,S=0447,VL
1,6,751,3268,V=022,S=0540,VL
1,6,751,3425,V=022,S=0236,VL
1,6,751,4219,V=035,S=0708,VL
1,6,752,1055,V=039,S=0271,VL
1,6,752,1563,V=035,S=0453,VL
1,6,752,1681,V=035,S=0418,VL
1,6,752,2012,V=041,S=0280,VL
1,6,752,2699,V=028,S=0496,VL
1,6,752,3117,V=021,S=0357,VL
1,6,752,4341,V=040,S=0485,VL
1,6,752,5000,V=034,S=0451,VL
1,6,753,1405,V=047,S=0362,VL
1,6,753,1540,V=047,S=0430,VL
1,6,753,1777,V=038,S=0449,VL
1,6,753,2017,V=041,S=0613,VL
1,6,753,2403,V=042,S=0512,VL
1,6,753,2433,V=041,S=0312,VL
1,6,753,2540,V=041,S=0242,VL
1,6,753,3613,V=035,S=0822,VL
1,6,753,4071,V=030,S=0433,VL
1,6,753,4343,V=025,S=0373,VL
1,6,753,4751,V=019,S=0386,VL
1,6,753,5106,V=015,S=0351,VL
1,6,754,14,V=023,S=0458,VL
1,6,754,375,V=029,S=0477,VL
1,6,754,727,V=026,S=0538,VL
1,6,754,996,V=024,S=0378,VL
1,6,754,1282,V=024,S=0293,VL
1,6,754,1934,V=037,S=0453,VL
1,6,754,2635,V=035,S=0502,VL
1,6,754,2880,V=033,S=0472,VL
1,6,754,3503,V=031,S=0319,VL
1,6,754,3720,V=026,S=0486,VL
1,6,754,4579,V=039,S=0458,VL
1,6,754,5096,V=040,S=0197,VL
1,6,755,1524,V=047,S=0275,VL
1,6,755,2814,V=039,S=0573,VL
1,6,755,3048,V=037,S=0420,VL
1,6,755,3379,V=036,S=0477,VL
1,6,755,3578,V=039,S=0525,VL
1,6,755,3997,V=039,S=0460,VL
1,6,755,4224,V=038,S=0419,VL
1,6,755,4331,V=036,S=0447,VL
1,6,755,4566,V=035,S=0431,VL
1,6,755,5160,V=035,S=0515,VL
1,6,755,5341,V=036,S=0532,VL
1,6,755,5812,V=047,S=0482,VL
1,6,756,722,V=034,S=0545,VL
1,6,756,895,V=038,S=0366,VL
1,6,756,2271,V=041,S=0479,VL
1,6,756,2471,V=041,S=0377,VL
1,6,756,2864,V=035,S=0442,VL
