Horodatage,Voie,Vitesse (km/h),Longueur (m),Classe
03/10/2022 12:05:36,800,Sortie Fac,28,5,3,4,VL
03/10/2022 12:05:59,700,Sortie Fac,30,2,3,9,VL
03/10/2022 12:06:00,300,Sortie Fac,31,8,2,6,VL
03/10/2022 12:06:48,600,Entrée Fac,49,6,3,3,VL
03/10/2022 12:07:15,000,Sortie Fac,47,1,4,2,VL
03/10/2022 12:07:15,400,Sortie Fac,50,8,3,6,VL
03/10/2022 12:07:40,800,Entrée Fac,40,6,3,9,VL
03/10/2022 12:07:42,200,Entrée Fac,40,6,3,7,VL
03/10/2022 12:08:01,500,Entrée Fac,43,8,3,8,VL
03/10/2022 12:08:35,500,Sortie Fac,45,4,3,8,VL
03/10/2022 12:08:39,700,Sortie Fac,41,9,3,6,VL
03/10/2022 12:09:02,400,Entrée Fac,47,2,2,8,VL
03/10/2022 12:10:11,700,Entrée Fac,29,8,3,7,VL
03/10/2022 12:10:35,900,Sortie Fac,31,9,2,6,VL
03/10/2022 12:10:36,500,Sortie Fac,33,0,2,5,Deux roues
03/10/2022 12:10:59,700,Sortie Fac,57,1,3,4,VL
03/10/2022 12:11:42,500,Sortie Fac,16,6,1,7,Deux roues
03/10/2022 12:11:46,600,Sortie Fac,25,0,3,4,VL
03/10/2022 12:11:51,400,Entrée Fac,36,1,15,2,Bus
03/10/2022 12:12:07,700,Entrée Fac,26,7,3,7,VL
03/10/2022 12:12:42,800,Entrée Fac,35,7,3,3,VL
03/10/2022 12:12:44,600,Entrée Fac,35,7,3,5,VL
03/10/2022 12:12:46,200,Sortie Fac,42,7,3,8,VL
03/10/2022 12:12:50,300,Entrée Fac,46,2,3,8,VL
03/10/2022 12:13:40,700,Entrée Fac,63,2,4,1,VL
03/10/2022 12:14:01,400,Sortie Fac,26,6,3,8,VL
03/10/2022 12:14:01,800,Sortie Fac,26,3,0,9,Deux roues
03/10/2022 12:14:03,100,Sortie Fac,28,3,14,9,Bus
03/10/2022 12:14:08,100,Entrée Fac,72,0,3,9,VL
03/10/2022 12:14:30,800,Sortie Fac,31,8,14,2,Bus
03/10/2022 12:14:44,400,Sortie Fac,30,9,1,0,Deux roues
03/10/2022 12:14:44,500,Sortie Fac,28,6,4,0,VL
03/10/2022 12:15:09,500,Sortie Fac,42,4,2,8,VL
03/10/2022 12:15:25,600,Entrée Fac,49,9,3,7,VL
03/10/2022 12:15:50,100,Entrée Fac,40,7,3,8,VL
03/10/2022 12:16:16,100,Entrée Fac,16,0,2,8,VL
03/10/2022 12:16:39,100,Entrée Fac,65,2,3,7,VL
03/10/2022 12:17:19,800,Entrée Fac,52,8,3,8,VL
03/10/2022 12:17:26,600,Entrée Fac,41,7,3,9,VL
03/10/2022 12:17:28,400,Entrée Fac,42,0,1,3,Deux roues
03/10/2022 12:17:28,700,Entrée Fac,42,6,2,3,Deux roues
03/10/2022 12:19:16,100,Sortie Fac,29,4,10,0,Bus
03/10/2022 12:19:27,300,Sortie Fac,22,9,1,3,Deux roues
03/10/2022 12:19:46,700,Entrée Fac,40,0,14,5,Bus
03/10/2022 12:20:54,500,Entrée Fac,38,0,2,8,VL
03/10/2022 12:21:21,700,Entrée Fac,58,6,3,8,VL
03/10/2022 12:22:30,800,Sortie Fac,39,2,3,9,VL
03/10/2022 12:22:44,400,Entrée Fac,50,0,3,5,VL
03/10/2022 12:22:59,900,Sortie Fac,33,9,9,3,PL
03/10/2022 12:23:00,900,Sortie Fac,34,7,14,5,Bus
03/10/2022 12:23:18,200,Entrée Fac,47,0,3,7,VL
03/10/2022 12:24:03,900,Sortie Fac,37,3,3,3,VL
03/10/2022 12:24:32,800,Entrée Fac,38,0,3,6,VL
03/10/2022 12:24:47,600,Entrée Fac,36,7,11,0,Bus
03/10/2022 12:25:15,800,Entrée Fac,42,1,3,6,VL
03/10/2022 12:25:19,800,Entrée Fac,24,6,1,0,Deux roues
03/10/2022 12:25:40,400,Sortie Fac,20,2,2,4,Deux roues
03/10/2022 12:25:44,100,Entrée Fac,50,8,3,7,VL
03/10/2022 12:25:57,400,Sortie Fac,33,9,3,4,VL
03/10/2022 12:25:59,000,Entrée Fac,43,5,3,7,VL
03/10/2022 12:26:33,100,Sortie Fac,39,9,3,4,VL
03/10/2022 12:26:40,900,Entrée Fac,26,7,14,3,Bus
03/10/2022 12:26:45,300,Entrée Fac,29,8,2,5,Deux roues
03/10/2022 12:26:56,000,Sortie Fac,28,8,3,2,VL
03/10/2022 12:27:34,900,Entrée Fac,45,0,3,5,VL
03/10/2022 12:27:49,000,Sortie Fac,36,5,4,8,VL
03/10/2022 12:27:50,800,Sortie Fac,36,4,3,6,VL
03/10/2022 12:28:23,400,Entrée Fac,53,4,3,6,VL
03/10/2022 12:28:41,600,Entrée Fac,15,9,1,0,Deux roues
03/10/2022 12:31:02,800,Sortie Fac,39,1,3,8,VL
03/10/2022 12:32:27,600,Sortie Fac,36,4,8,9,PL
03/10/2022 12:32:47,000,Entrée Fac,48,0,3,6,VL
03/10/2022 12:33:27,200,Sortie Fac,31,7,3,8,VL
03/10/2022 12:33:58,900,Entrée Fac,45,7,3,9,VL
03/10/2022 12:34:09,700,Sortie Fac,31,1,2,5,Deux roues
03/10/2022 12:34:16,800,Entrée Fac,35,1,4,0,VL
03/10/2022 12:34:24,100,Sortie Fac,51,0,3,7,VL
03/10/2022 12:35:54,200,Sortie Fac,47,4,3,7,VL
03/10/2022 12:35:56,300,Sortie Fac,46,2,3,8,VL
03/10/2022 12:36:11,500,Sortie Fac,36,5,14,8,Bus
03/10/2022 12:37:43,200,Entrée Fac,47,3,3,8,VL
03/10/2022 12:38:27,300,Sortie Fac,44,2,4,1,VL
03/10/2022 12:38:29,200,Sortie Fac,48,7,3,6,VL
03/10/2022 12:38:58,800,Entrée Fac,42,5,3,8,VL
03/10/2022 12:39:05,400,Entrée Fac,52,5,3,2,VL
03/10/2022 12:39:15,000,Entrée Fac,38,3,2,9,VL
03/10/2022 12:39:46,100,Sortie Fac,20,1,4,6,VL
03/10/2022 12:39:47,100,Sortie Fac,21,1,8,7,PL
03/10/2022 12:39:52,000,Sortie Fac,25,6,3,8,VL
03/10/2022 12:40:08,900,Sortie Fac,33,7,3,8,VL
03/10/2022 12:40:22,600,Sortie Fac,43,8,3,6,VL
03/10/2022 12:40:42,100,Entrée Fac,30,7,3,7,VL
03/10/2022 12:40:48,000,Entrée Fac,48,9,3,7,VL
03/10/2022 12:40:56,600,Entrée Fac,43,6,3,8,VL
03/10/2022 12:40:59,800,Sortie Fac,29,5,3,9,VL
03/10/2022 12:41:48,500,Entrée Fac,47,0,3,3,VL
03/10/2022 12:42:18,000,Sortie Fac,31,7,3,9,VL
03/10/2022 12:42:19,100,Sortie Fac,33,0,4,0,VL
03/10/2022 12:42:52,300,Entrée Fac,24,8,3,9,VL
03/10/2022 12:43:18,100,Entrée Fac,42,6,4,0,VL
03/10/2022 12:43:24,500,Entrée Fac,46,5,3,7,VL
03/10/2022 12:43:44,500,Entrée Fac,56,2,3,9,VL
03/10/2022 12:43:48,800,Sortie Fac,39,3,3,7,VL
03/10/2022 12:45:13,700,Sortie Fac,21,0,3,7,VL
03/10/2022 12:45:14,700,Sortie Fac,22,6,3,1,VL
03/10/2022 12:45:42,300,Entrée Fac,39,0,14,9,Bus
03/10/2022 12:45:50,200,Sortie Fac,22,9,3,3,VL
03/10/2022 12:45:50,300,Sortie Fac,20,7,3,4,VL
03/10/2022 12:45:53,900,Entrée Fac,22,9,0,6,Deux roues
03/10/2022 12:45:56,700,Entrée Fac,38,1,3,6,VL
03/10/2022 12:46:07,100,Entrée Fac,45,7,0,8,Deux roues
03/10/2022 12:46:11,900,Entrée Fac,35,4,10,6,Bus
03/10/2022 12:46:57,000,Entrée Fac,34,7,13,7,Bus
03/10/2022 12:47:00,700,Entrée Fac,29,3,3,2,VL
03/10/2022 12:47:26,300,Sortie Fac,37,9,8,9,PL
03/10/2022 12:47:27,600,Sortie Fac,44,7,15,5,Bus
03/10/2022 12:47:36,800,Sortie Fac,17,6,1,5,Deux roues
03/10/2022 12:47:42,900,Entrée Fac,36,1,3,8,VL
03/10/2022 12:47:50,100,Entrée Fac,33,1,3,6,VL
03/10/2022 12:47:51,400,Sortie Fac,53,6,3,9,VL
03/10/2022 12:47:51,600,Entrée Fac,33,1,3,9,VL
03/10/2022 12:47:54,700,Sortie Fac,52,7,3,8,VL
03/10/2022 12:47:56,600,Sortie Fac,49,0,3,9,VL
03/10/2022 12:48:39,200,Sortie Fac,51,3,3,6,VL
03/10/2022 12:48:47,700,Entrée Fac,48,3,3,7,VL
03/10/2022 12:49:02,100,Sortie Fac,49,9,3,8,VL
03/10/2022 12:49:07,900,Entrée Fac,49,9,3,6,VL
03/10/2022 12:49:13,200,Entrée Fac,48,1,3,7,VL
03/10/2022 12:49:32,200,Sortie Fac,50,8,3,8,VL
03/10/2022 12:50:27,800,Entrée Fac,46,0,3,9,VL
03/10/2022 12:50:30,400,Entrée Fac,43,6,3,8,VL
03/10/2022 12:50:32,400,Entrée Fac,44,7,3,9,VL
03/10/2022 12:51:08,700,Entrée Fac,36,3,16,5,Bus
03/10/2022 12:51:35,600,Sortie Fac,48,2,3,8,VL
03/10/2022 12:51:36,400,Entrée Fac,52,4,3,6,VL
03/10/2022 12:51:49,600,Entrée Fac,27,4,3,7,VL
03/10/2022 12:51:53,400,Sortie Fac,40,2,3,8,VL
03/10/2022 12:52:22,600,Entrée Fac,42,8,3,6,VL
03/10/2022 12:53:09,900,Entrée Fac,39,6,2,7,VL
03/10/2022 12:53:09,900,Sortie Fac,33,7,7,4,VL
03/10/2022 12:53:10,700,Sortie Fac,35,5,15,1,Bus
03/10/2022 12:53:19,500,Sortie Fac,28,4,0,8,Deux roues
03/10/2022 12:53:25,400,Sortie Fac,41,8,3,4,VL
03/10/2022 12:54:50,500,Entrée Fac,56,9,3,8,VL
03/10/2022 12:54:52,100,Entrée Fac,56,9,3,4,VL
03/10/2022 12:54:54,400,Entrée Fac,53,5,3,7,VL
03/10/2022 12:55:32,800,Entrée Fac,46,4,3,8,VL
03/10/2022 12:57:10,800,Entrée Fac,47,9,3,6,VL
03/10/2022 12:57:51,200,Entrée Fac,16,8,0,9,Deux roues
03/10/2022 12:57:53,000,Sortie Fac,56,3,3,7,VL
03/10/2022 12:58:08,000,Sortie Fac,37,3,3,8,VL
03/10/2022 12:58:59,900,Entrée Fac,15,3,1,5,Deux roues
03/10/2022 13:00:03,000,Entrée Fac,42,4,3,8,VL
03/10/2022 13:00:14,400,Entrée Fac,29,5,4,2,VL
03/10/2022 13:00:20,600,Entrée Fac,24,8,2,5,Deux roues
03/10/2022 13:00:27,000,Entrée Fac,36,1,3,8,VL
03/10/2022 13:00:33,200,Sortie Fac,34,2,15,2,Bus
03/10/2022 13:00:36,100,Sortie Fac,33,4,3,9,VL
03/10/2022 13:00:36,400,Sortie Fac,30,9,4,8,VL
03/10/2022 13:00:37,600,Sortie Fac,33,6,3,6,VL
03/10/2022 13:01:36,600,Sortie Fac,41,8,3,2,VL
03/10/2022 13:02:18,700,Entrée Fac,51,5,3,9,VL
03/10/2022 13:02:30,200,Entrée Fac,50,7,3,4,VL
03/10/2022 13:02:40,700,Entrée Fac,38,5,11,2,Bus
03/10/2022 13:02:42,600,Entrée Fac,38,5,4,0,VL
03/10/2022 13:03:24,900,Entrée Fac,39,9,3,5,VL
03/10/2022 13:03:55,800,Entrée Fac,35,7,3,9,VL
03/10/2022 13:04:09,100,Entrée Fac,54,9,3,6,VL
03/10/2022 13:04:47,800,Sortie Fac,23,0,12,5,Bus
03/10/2022 13:05:05,700,Entrée Fac,32,2,16,2,Bus
03/10/2022 13:05:19,600,Entrée Fac,49,5,3,2,VL
03/10/2022 13:05:29,400,Entrée Fac,27,5,3,2,VL
03/10/2022 13:06:22,800,Sortie Fac,41,8,3,6,VL
03/10/2022 13:07:08,000,Entrée Fac,56,4,3,7,VL
03/10/2022 13:07:35,500,Entrée Fac,22,2,0,6,Deux roues
03/10/2022 13:08:55,700,Entrée Fac,52,3,3,5,VL
