Jour,Heure,Seconde,Centième,Vitesse,Type Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
16/10/22,15:28,45,66,40,VL,1,281,,,,
16/10/22,15:29,38,23,57,VL,1,231,,,,
16/10/22,15:32,34,50,43,VL,1,256,,,,
16/10/22,15:35,1,47,41,VL,1,310,,,,
16/10/22,15:36,28,62,48,VL,1,271,,,,
16/10/22,15:37,57,29,63,VL,1,229,,,,
16/10/22,15:38,26,40,50,VL,1,270,,,,
16/10/22,15:38,34,6,38,VL,1,245,,,,
16/10/22,15:40,53,99,50,VL,1,257,,,,
16/10/22,15:43,41,63,61,VL,1,244,,,,
16/10/22,15:44,41,93,60,VL,1,268,,,,
16/10/22,15:45,15,93,50,VL,1,269,,,,
16/10/22,15:46,18,22,33,Bus articul�,14,514,682,,,
16/10/22,15:46,22,99,31,VL,1,243,,,,
16/10/22,15:48,48,35,46,VL,1,256,,,,
16/10/22,15:49,0,4,42,2RM,13,115,,,,
16/10/22,15:50,11,3,33,VL,1,256,,,,
16/10/22,15:50,13,98,25,VL,1,255,,,,
16/10/22,15:50,56,64,45,VL,1,242,,,,
16/10/22,15:52,52,6,45,VL,1,258,,,,
16/10/22,15:52,55,44,49,VL,1,271,,,,
16/10/22,15:58,55,26,59,VL,1,255,,,,
16/10/22,16:0,10,77,35,VL,1,244,,,,
16/10/22,16:1,34,0,44,VL,1,269,,,,
16/10/22,16:2,58,15,45,VL,1,271,,,,
16/10/22,16:3,10,91,35,VL,1,244,,,,
16/10/22,16:3,14,22,38,VL,1,258,,,,
16/10/22,16:3,16,46,41,VL,1,321,,,,
16/10/22,16:3,26,1,86,VL,1,246,,,,
16/10/22,16:5,20,76,48,VL,1,258,,,,
16/10/22,16:7,11,50,36,VL,1,255,,,,
16/10/22,16:7,51,99,51,VL,1,281,,,,
16/10/22,16:8,14,68,49,VL,1,268,,,,
16/10/22,16:8,46,21,40,VL,1,257,,,,
16/10/22,16:9,42,21,54,VL,1,229,,,,
16/10/22,16:10,3,43,43,Bus articul�,14,551,679,,,
16/10/22,16:10,10,12,44,VL,1,256,,,,
16/10/22,16:10,13,12,36,VL,1,244,,,,
16/10/22,16:11,52,88,52,VL,1,243,,,,
16/10/22,16:14,30,95,55,VL,1,258,,,,
16/10/22,16:15,55,7,47,VL,1,256,,,,
16/10/22,16:16,21,34,50,VL,1,257,,,,
16/10/22,16:17,41,71,46,VL,1,271,,,,
16/10/22,16:18,42,99,46,VL,1,256,,,,
16/10/22,16:23,25,15,45,VL,1,245,,,,
16/10/22,16:24,57,34,46,VL,1,232,,,,
16/10/22,16:26,39,8,47,VL,1,256,,,,
16/10/22,16:26,57,20,37,VL,2,412,,,,
16/10/22,16:27,2,38,36,VL,1,283,,,,
16/10/22,16:27,43,94,43,VL,1,256,,,,
16/10/22,16:29,7,55,49,VL,1,257,,,,
16/10/22,16:29,55,72,42,VL,1,257,,,,
16/10/22,16:30,52,30,49,VL,1,309,,,,
16/10/22,16:32,2,24,53,VL,1,257,,,,
16/10/22,16:33,46,53,50,VL,1,270,,,,
16/10/22,16:36,6,50,51,VL,1,269,,,,
16/10/22,16:37,32,22,43,VL,1,257,,,,
16/10/22,16:37,39,44,47,VL,1,281,,,,
16/10/22,16:40,58,44,36,Bus articul�,14,512,680,,,
16/10/22,16:41,30,41,44,VL,1,268,,,,
16/10/22,16:42,22,52,46,VL,1,258,,,,
16/10/22,16:42,25,66,42,VL,1,270,,,,
16/10/22,16:43,8,16,44,VL,1,281,,,,
16/10/22,16:43,43,97,46,VL,1,244,,,,
16/10/22,16:44,31,67,33,VL,1,256,,,,
16/10/22,16:44,34,69,39,VL,1,268,,,,
16/10/22,16:44,39,76,39,VL,1,270,,,,
16/10/22,16:46,33,1,54,VL,1,271,,,,
16/10/22,16:46,54,21,48,VL,1,230,,,,
16/10/22,16:48,14,88,44,VL,1,269,,,,
16/10/22,16:50,13,26,65,2RM,13,127,,,,
16/10/22,16:50,14,41,65,2RM,13,129,,,,
16/10/22,16:50,31,13,43,VL,1,244,,,,
16/10/22,16:51,19,44,49,VL,1,243,,,,
16/10/22,16:51,47,25,23,V�lo �lectrique,13,102,,,,
16/10/22,16:53,25,51,50,VL,1,244,,,,
16/10/22,16:53,44,76,48,VL,1,242,,,,
16/10/22,16:54,30,99,50,VL,1,283,,,,
16/10/22,16:54,35,55,42,VL,1,245,,,,
16/10/22,16:58,24,72,47,VL,1,255,,,,
16/10/22,16:59,35,83,47,VL,1,256,,,,
16/10/22,17:2,13,4,41,VL,1,256,,,,
16/10/22,17:2,43,89,53,VL,1,255,,,,
16/10/22,17:2,48,70,53,VL,1,257,,,,
16/10/22,17:3,26,97,40,VL,1,268,,,,
16/10/22,17:4,36,38,43,VL,1,259,,,,
16/10/22,17:4,54,55,33,VL,1,243,,,,
16/10/22,17:4,56,15,39,VL,1,269,,,,
16/10/22,17:5,9,99,43,VL,1,256,,,,
16/10/22,17:5,18,12,43,VL,1,269,,,,
16/10/22,17:6,7,8,40,VL,1,256,,,,
16/10/22,17:6,10,17,38,VL,1,294,,,,
16/10/22,17:8,5,58,42,VL,1,269,,,,
16/10/22,17:10,3,1,53,Bus articul�,14,528,671,,,
16/10/22,17:10,20,46,57,VL,1,259,,,,
16/10/22,17:10,59,38,40,VL,1,256,,,,
16/10/22,17:11,28,67,42,VL,1,258,,,,
16/10/22,17:12,21,7,44,VL,1,256,,,,
16/10/22,17:13,14,21,49,VL,1,350,,,,
16/10/22,17:13,19,34,48,VL,1,256,,,,
16/10/22,17:14,25,35,59,VL,1,258,,,,
16/10/22,17:17,24,93,18,VL,1,295,,,,
16/10/22,17:19,9,34,52,VL,1,258,,,,
16/10/22,17:21,0,18,45,VL,1,258,,,,
16/10/22,17:21,2,92,44,VL,1,230,,,,
16/10/22,17:22,6,4,47,VL,1,271,,,,
16/10/22,17:23,9,54,77,2RM,13,143,,,,
16/10/22,17:25,40,57,36,VL,1,256,,,,
16/10/22,17:26,48,97,45,VL,1,192,,,,
16/10/22,17:28,29,61,52,VL,1,272,,,,
16/10/22,17:28,45,69,54,VL,1,259,,,,
16/10/22,17:29,56,9,32,VL,1,269,,,,
16/10/22,17:30,25,99,48,VL,1,242,,,,
16/10/22,17:33,40,98,41,VL,1,256,,,,
16/10/22,17:33,56,18,39,VL,1,283,,,,
16/10/22,17:34,4,63,44,VL,1,269,,,,
16/10/22,17:40,33,57,46,Bus articul�,14,503,685,,,
16/10/22,17:41,53,53,43,VL,1,271,,,,
16/10/22,17:43,9,60,44,VL,1,243,,,,
16/10/22,17:43,18,30,32,VL,1,256,,,,
16/10/22,17:44,12,62,47,VL,1,245,,,,
16/10/22,17:48,23,95,39,2RM,13,154,,,,
16/10/22,17:49,58,16,52,VL,1,244,,,,
16/10/22,17:51,20,29,38,VL,1,255,,,,
16/10/22,17:51,33,49,46,VL,1,270,,,,
16/10/22,17:53,8,82,37,VL,1,282,,,,
16/10/22,17:53,17,87,38,VL,1,230,,,,
16/10/22,17:53,27,66,49,VL,1,284,,,,
16/10/22,17:53,57,2,47,VL,1,243,,,,
16/10/22,17:55,3,77,51,VL,1,294,,,,
16/10/22,17:56,8,79,53,VL,1,258,,,,
16/10/22,17:58,47,67,64,VL,1,255,,,,
16/10/22,18:0,17,18,46,VL,1,268,,,,
16/10/22,18:0,34,47,41,VL,1,243,,,,
16/10/22,18:0,46,20,33,VL,1,257,,,,
16/10/22,18:1,31,6,62,VL,1,259,,,,
16/10/22,18:1,48,14,48,VL,1,232,,,,
16/10/22,18:2,52,73,29,VL,1,244,,,,
16/10/22,18:2,54,78,30,VL,1,255,,,,
16/10/22,18:6,29,68,44,VL,1,256,,,,
16/10/22,18:6,38,17,47,VL,1,244,,,,
16/10/22,18:7,26,59,37,VL,1,270,,,,
16/10/22,18:7,28,38,36,VL,1,256,,,,
16/10/22,18:7,36,68,62,VL,1,259,,,,
16/10/22,18:8,3,88,31,VL,1,243,,,,
16/10/22,18:8,14,39,54,VL,1,243,,,,
16/10/22,18:9,27,86,46,VL,1,258,,,,
16/10/22,18:9,51,63,55,VL,1,295,,,,
16/10/22,18:11,43,25,47,VL,1,271,,,,
16/10/22,18:12,15,6,43,VL,1,283,,,,
16/10/22,18:14,8,14,42,VL,1,231,,,,
16/10/22,18:14,10,48,45,VL,1,192,,,,
16/10/22,18:14,10,58,44,VL,1,217,,,,
16/10/22,18:14,17,18,52,VL,1,257,,,,
16/10/22,18:19,56,43,36,Bus articul�,14,537,678,,,
16/10/22,18:20,0,67,41,VL,1,256,,,,
16/10/22,18:20,19,41,35,VL,1,295,,,,
16/10/22,18:22,5,9,54,VL,1,257,,,,
16/10/22,18:23,2,40,42,VL,1,283,,,,
16/10/22,18:23,10,51,48,VL,1,258,,,,
16/10/22,18:24,5,75,45,VL,1,193,,,,
16/10/22,18:24,58,92,44,VL,1,258,,,,
16/10/22,18:25,51,75,46,VL,1,256,,,,
16/10/22,18:26,25,3,40,VL,1,256,,,,
16/10/22,18:27,6,51,32,VL,1,257,,,,
16/10/22,18:28,30,24,44,VL,1,244,,,,
16/10/22,18:30,1,34,42,VL,1,244,,,,
16/10/22,18:30,39,84,50,VL,1,297,,,,
16/10/22,18:32,10,79,41,VL,1,255,,,,
16/10/22,18:33,19,61,54,2RM,13,142,,,,
16/10/22,18:34,25,71,27,VL,1,269,,,,
16/10/22,18:34,54,15,44,VL,1,255,,,,
16/10/22,18:35,1,99,49,VL,1,231,,,,
16/10/22,18:35,5,13,48,VL,1,256,,,,
16/10/22,18:36,23,3,42,VL,1,245,,,,
16/10/22,18:36,32,89,35,VL,1,255,,,,
16/10/22,18:37,34,67,47,VL,1,333,,,,
16/10/22,18:37,38,15,52,VL,1,297,,,,
16/10/22,18:38,22,9,45,VL,1,282,,,,
16/10/22,18:38,24,69,38,VL,1,230,,,,
16/10/22,18:38,47,80,45,VL,1,257,,,,
16/10/22,18:38,56,47,44,VL,1,281,,,,
16/10/22,18:39,24,91,48,VL,1,257,,,,
16/10/22,18:39,58,99,61,VL,1,244,,,,
16/10/22,18:40,10,75,55,VL,1,230,,,,
16/10/22,18:40,43,84,61,VL,1,267,,,,
16/10/22,18:42,19,60,44,VL,1,256,,,,
16/10/22,18:42,23,33,42,VL,1,258,,,,
16/10/22,18:42,59,27,50,VL,1,256,,,,
16/10/22,18:44,31,18,54,VL,1,271,,,,
16/10/22,18:44,48,56,30,Bus articul�,14,512,678,,,
16/10/22,18:44,52,47,33,VL,1,256,,,,
16/10/22,18:46,41,71,43,VL,1,230,,,,
16/10/22,18:46,46,44,41,VL,1,230,,,,
16/10/22,18:47,27,58,53,VL,1,258,,,,
16/10/22,18:47,31,74,52,VL,1,244,,,,
16/10/22,18:48,25,9,43,VL,1,270,,,,
16/10/22,18:49,1,71,32,VL,1,243,,,,
16/10/22,18:49,3,92,36,VL,1,271,,,,
16/10/22,18:50,22,27,44,VL,1,255,,,,
16/10/22,18:52,27,69,41,2RM,13,128,,,,
16/10/22,18:55,58,48,36,VL,1,256,,,,
16/10/22,18:56,51,57,50,VL,1,257,,,,
16/10/22,18:58,39,58,38,VL,1,245,,,,
16/10/22,18:58,46,14,42,VL,1,269,,,,
16/10/22,18:58,54,68,52,VL,1,231,,,,
16/10/22,18:59,51,58,57,VL,1,244,,,,
16/10/22,19:0,43,40,50,VL,1,270,,,,
16/10/22,19:0,52,92,49,VL,1,244,,,,
16/10/22,19:1,47,74,46,VL,1,257,,,,
16/10/22,19:1,57,32,51,VL,1,242,,,,
16/10/22,19:2,33,65,41,VL,1,232,,,,
16/10/22,19:2,47,87,61,VL,1,270,,,,
16/10/22,19:3,7,98,40,VL,1,232,,,,
16/10/22,19:5,10,41,45,VL,1,232,,,,
16/10/22,19:6,3,26,37,VL,1,243,,,,
16/10/22,19:7,25,63,54,VL,1,257,,,,
16/10/22,19:8,7,90,52,VL,1,255,,,,
16/10/22,19:8,14,98,40,VL,1,256,,,,
16/10/22,19:9,33,42,57,VL,1,246,,,,
16/10/22,19:9,46,38,41,VL,1,232,,,,
16/10/22,19:10,15,91,50,VL,1,257,,,,
16/10/22,19:10,29,79,45,VL,1,193,,,,
16/10/22,19:10,30,60,41,PL,2,685,,,,
16/10/22,19:10,52,87,61,VL,1,258,,,,
16/10/22,19:12,8,16,58,VL,1,241,,,,
16/10/22,19:14,56,76,52,VL,1,255,,,,
16/10/22,19:15,54,32,38,VL,1,269,,,,
16/10/22,19:16,34,95,42,VL,1,269,,,,
16/10/22,19:17,7,57,41,VL,1,281,,,,
16/10/22,19:17,29,28,45,VL,1,271,,,,
16/10/22,19:19,0,60,52,VL,1,272,,,,
16/10/22,19:19,43,76,42,VL,1,258,,,,
16/10/22,19:20,22,47,35,VL,1,321,,,,
16/10/22,19:23,9,46,72,VL,1,270,,,,
16/10/22,19:24,33,29,42,2RM,13,141,,,,
16/10/22,19:25,23,36,54,VL,1,256,,,,
16/10/22,19:26,11,64,47,VL,1,231,,,,
16/10/22,19:26,19,84,53,VL,1,257,,,,
16/10/22,19:28,5,6,37,VL,1,230,,,,
16/10/22,19:30,27,12,34,VL,1,296,,,,
16/10/22,19:32,30,17,59,VL,1,268,,,,
16/10/22,19:34,1,56,62,VL,1,245,,,,
16/10/22,19:35,48,37,45,VL,1,256,,,,
16/10/22,19:36,3,16,41,Bus articul�,14,539,680,,,
16/10/22,19:36,10,35,41,VL,1,258,,,,
16/10/22,19:36,17,31,51,VL,1,257,,,,
16/10/22,19:37,53,36,34,VL,1,270,,,,
16/10/22,19:38,40,86,47,VL,1,281,,,,
16/10/22,19:39,29,80,38,VL,1,268,,,,
16/10/22,19:42,21,87,49,VL,1,245,,,,
16/10/22,19:44,33,10,48,VL,1,256,,,,
16/10/22,19:44,59,82,36,VL,1,255,,,,
16/10/22,19:46,49,90,34,VL,1,257,,,,
16/10/22,19:47,46,90,36,VL,1,256,,,,
16/10/22,19:47,49,33,33,VL,1,230,,,,
16/10/22,19:47,51,10,32,VL,1,243,,,,
16/10/22,19:48,3,54,42,VL,1,244,,,,
16/10/22,19:48,5,80,40,VL,1,268,,,,
16/10/22,19:48,30,8,61,VL,1,284,,,,
16/10/22,19:50,46,39,51,VL,1,256,,,,
16/10/22,19:52,11,33,56,VL,1,268,,,,
16/10/22,19:54,17,46,45,VL,1,192,,,,
16/10/22,19:56,32,26,46,VL,1,231,,,,
16/10/22,19:57,23,42,42,VL,1,232,,,,
16/10/22,19:58,49,4,38,VL,1,258,,,,
16/10/22,19:58,52,77,42,VL,1,231,,,,
16/10/22,20:0,33,48,42,VL,1,258,,,,
16/10/22,20:1,28,8,46,VL,1,243,,,,
16/10/22,20:4,36,96,48,VL,1,269,,,,
16/10/22,20:5,21,48,40,VL,1,256,,,,
16/10/22,20:7,15,12,43,VL,1,257,,,,
16/10/22,20:8,18,19,29,VL,1,282,,,,
16/10/22,20:10,33,55,30,VL,1,256,,,,
16/10/22,20:12,8,64,42,VL,1,232,,,,
16/10/22,20:16,44,24,49,VL,1,256,,,,
16/10/22,20:17,31,75,51,VL,1,230,,,,
16/10/22,20:17,45,3,39,VL,1,256,,,,
16/10/22,20:18,19,55,52,VL,1,256,,,,
16/10/22,20:19,33,43,39,VL,1,268,,,,
16/10/22,20:21,6,76,48,VL,1,258,,,,
16/10/22,20:21,8,82,49,VL,1,256,,,,
16/10/22,20:28,42,98,36,VL,1,269,,,,
16/10/22,20:31,36,91,45,VL,1,256,,,,
16/10/22,20:33,6,82,59,VL,1,244,,,,
16/10/22,20:34,35,76,62,VL,1,245,,,,
16/10/22,20:34,43,92,51,VL,1,271,,,,
16/10/22,20:36,8,40,54,VL,1,245,,,,
16/10/22,20:36,23,7,69,VL,1,244,,,,
16/10/22,20:40,35,20,38,VL,1,256,,,,
16/10/22,20:42,48,84,42,Bus articul�,14,517,685,,,
16/10/22,20:43,42,75,39,VL,1,256,,,,
16/10/22,20:43,46,39,42,VL,1,256,,,,
16/10/22,20:43,47,58,45,VL,1,282,,,,
16/10/22,20:47,10,1,37,VL,1,257,,,,
16/10/22,20:50,35,10,43,VL,1,257,,,,
16/10/22,20:52,33,30,45,VL,1,231,,,,
16/10/22,20:56,59,9,36,VL,1,268,,,,
16/10/22,20:58,2,70,47,VL,1,284,,,,
16/10/22,20:58,5,31,48,VL,1,242,,,,
16/10/22,21:0,37,9,49,VL,1,257,,,,
16/10/22,21:2,46,43,44,VL,1,258,,,,
16/10/22,21:4,32,3,34,VL,1,258,,,,
16/10/22,21:8,21,87,46,VL,1,257,,,,
16/10/22,21:12,45,69,41,VL,1,268,,,,
16/10/22,21:13,52,65,58,VL,1,258,,,,
16/10/22,21:16,36,21,46,VL,1,271,,,,
16/10/22,21:17,42,75,42,2RM,13,128,,,,
16/10/22,21:20,23,58,58,VL,1,256,,,,
16/10/22,21:21,18,26,46,VL,1,270,,,,
16/10/22,21:22,6,7,37,VL,1,255,,,,
16/10/22,21:23,27,87,32,VL,1,269,,,,
16/10/22,21:23,51,1,29,VL,1,269,,,,
16/10/22,21:27,21,3,29,VL,1,230,,,,
16/10/22,21:32,17,55,34,VL,1,257,,,,
16/10/22,21:32,25,25,56,VL,1,271,,,,
16/10/22,21:33,48,28,39,VL,1,269,,,,
16/10/22,21:34,19,16,41,VL,1,244,,,,
16/10/22,21:35,24,6,37,VL,1,269,,,,
16/10/22,21:35,39,91,48,VL,1,258,,,,
16/10/22,21:35,56,90,44,VL,1,243,,,,
16/10/22,21:35,57,89,43,VL,1,242,,,,
16/10/22,21:36,53,74,22,Trottinette,13,76,,,,
16/10/22,21:38,35,29,46,Bus articul�,14,515,683,,,
16/10/22,21:39,48,78,34,VL,1,244,,,,
16/10/22,21:40,23,92,54,VL,1,259,,,,
16/10/22,21:41,48,0,39,2RM,13,115,,,,
16/10/22,21:41,48,99,45,2RM,13,115,,,,
16/10/22,21:42,44,17,50,VL,1,243,,,,
16/10/22,21:44,15,55,53,VL,1,257,,,,
16/10/22,21:45,26,68,34,VL,1,244,,,,
16/10/22,21:46,52,75,40,VL,1,243,,,,
16/10/22,21:47,49,18,34,VL,1,231,,,,
16/10/22,21:48,21,80,46,VL,1,256,,,,
16/10/22,21:52,18,97,34,VL,1,282,,,,
16/10/22,21:56,53,42,43,2RM,13,115,,,,
16/10/22,22:1,35,6,42,VL,1,245,,,,
16/10/22,22:3,33,5,42,VL,1,269,,,,
16/10/22,22:7,52,1,36,VL,1,256,,,,
16/10/22,22:10,17,92,47,VL,1,256,,,,
16/10/22,22:10,34,44,56,VL,1,246,,,,
16/10/22,22:11,13,41,48,VL,1,257,,,,
16/10/22,22:12,25,71,54,VL,1,257,,,,
16/10/22,22:15,21,53,39,VL,1,242,,,,
16/10/22,22:15,25,98,45,VL,1,257,,,,
16/10/22,22:15,34,67,38,VL,1,270,,,,
16/10/22,22:18,42,18,42,VL,1,257,,,,
16/10/22,22:21,18,78,45,VL,1,256,,,,
16/10/22,22:21,45,70,41,VL,1,257,,,,
16/10/22,22:21,48,30,34,2RM,13,115,,,,
16/10/22,22:22,29,58,42,VL,1,256,,,,
16/10/22,22:24,13,76,43,2RM,13,114,,,,
16/10/22,22:25,44,62,36,VL,1,255,,,,
16/10/22,22:25,50,31,39,VL,1,243,,,,
16/10/22,22:29,20,63,61,VL,1,258,,,,
16/10/22,22:32,25,78,44,VL,1,256,,,,
16/10/22,22:33,48,3,49,VL,1,257,,,,
16/10/22,22:36,41,84,46,VL,1,270,,,,
16/10/22,22:39,2,3,64,VL,1,242,,,,
16/10/22,22:39,50,60,52,Bus articul�,14,580,697,,,
16/10/22,22:50,2,67,30,VL,1,256,,,,
16/10/22,22:53,1,88,53,VL,1,244,,,,
16/10/22,22:54,44,71,34,VL,1,347,,,,
16/10/22,22:55,44,28,38,VL,1,244,,,,
16/10/22,23:0,15,99,41,VL,1,244,,,,
16/10/22,23:2,3,22,52,VL,1,360,,,,
16/10/22,23:6,20,86,38,VL,1,232,,,,
16/10/22,23:8,20,63,42,VL,1,244,,,,
16/10/22,23:12,33,50,53,VL,1,282,,,,
16/10/22,23:20,52,86,50,VL,1,257,,,,
16/10/22,23:23,29,37,35,2RM,13,127,,,,
16/10/22,23:23,43,25,54,VL,1,257,,,,
16/10/22,23:25,11,5,49,VL,1,257,,,,
16/10/22,23:25,26,65,46,VL,1,257,,,,
16/10/22,23:49,13,19,34,PL,10,360,669,140,140,
16/10/22,23:59,2,74,51,VL,1,245,,,,
16/10/22,23:59,6,87,42,VL,1,232,,,,
17/10/22,0:0,27,75,61,VL,1,255,,,,
17/10/22,0:16,39,13,45,2RM,13,127,,,,
17/10/22,0:18,7,1,55,VL,1,232,,,,
17/10/22,0:34,31,18,40,VL,1,271,,,,
17/10/22,0:37,37,69,55,VL,1,298,,,,
17/10/22,0:44,27,68,41,2RM,13,128,,,,
17/10/22,0:54,55,4,36,VL,1,270,,,,
17/10/22,1:3,54,4,46,VL,1,244,,,,
17/10/22,1:12,52,2,55,VL,1,232,,,,
17/10/22,1:21,10,89,53,VL,1,244,,,,
17/10/22,1:22,22,10,33,VL,1,230,,,,
17/10/22,1:29,8,6,45,2RM,13,127,,,,
17/10/22,1:42,28,28,43,VL,1,245,,,,
17/10/22,2:26,52,50,28,VL,1,257,,,,
17/10/22,2:29,19,61,46,VL,1,269,,,,
17/10/22,2:37,4,42,54,VL,1,268,,,,
17/10/22,2:52,24,75,44,VL,1,229,,,,
17/10/22,3:36,33,12,46,VL,1,257,,,,
17/10/22,3:36,43,56,54,VL,1,257,,,,
17/10/22,4:3,7,69,45,VL,1,256,,,,
17/10/22,4:12,13,22,61,VL,1,258,,,,
17/10/22,4:19,28,90,66,VL,1,272,,,,
17/10/22,4:27,52,54,50,VL,1,243,,,,
17/10/22,4:36,7,32,49,VL,1,231,,,,
17/10/22,4:39,7,21,38,2RM,13,128,,,,
17/10/22,4:39,22,18,41,VL,1,255,,,,
17/10/22,4:50,36,83,38,VL,1,258,,,,
17/10/22,4:58,46,92,47,VL,1,243,,,,
17/10/22,5:15,4,18,48,VL,1,258,,,,
17/10/22,5:16,55,80,36,2RM,13,115,,,,
17/10/22,5:28,10,4,34,VL,1,270,,,,
17/10/22,5:34,9,59,50,VL,1,268,,,,
17/10/22,5:35,42,21,45,VL,1,244,,,,
17/10/22,5:37,38,71,69,VL,1,255,,,,
17/10/22,5:39,44,75,47,VL,1,319,,,,
17/10/22,5:48,49,59,46,VL,1,257,,,,
17/10/22,5:49,22,30,42,VL,1,243,,,,
17/10/22,5:49,45,63,61,VL,1,362,,,,
17/10/22,5:55,54,31,48,VL,1,270,,,,
17/10/22,5:56,16,26,38,VL,1,245,,,,
17/10/22,6:5,30,53,48,VL,1,271,,,,
17/10/22,6:23,16,54,29,Bus articul�,14,540,656,,,
17/10/22,6:25,16,40,42,VL,1,297,,,,
17/10/22,6:25,40,62,45,VL,1,256,,,,
17/10/22,6:25,57,58,49,VL,1,271,,,,
17/10/22,6:28,19,72,39,2RM,13,141,,,,
17/10/22,6:31,21,99,37,VL,1,244,,,,
17/10/22,6:36,17,12,32,VL,1,256,,,,
17/10/22,6:38,29,27,47,VL,1,268,,,,
17/10/22,6:39,41,80,47,VL,1,244,,,,
17/10/22,6:41,3,22,42,VL,1,245,,,,
17/10/22,6:42,32,74,36,VL,1,255,,,,
17/10/22,6:45,19,44,36,VL,1,322,,,,
17/10/22,6:45,40,17,53,VL,1,256,,,,
17/10/22,6:47,8,5,39,VL,1,256,,,,
17/10/22,6:47,38,81,56,VL,1,271,,,,
17/10/22,6:48,41,29,44,PL,14,540,141,,,
17/10/22,6:53,30,33,32,Bus articul�,14,538,667,,,
17/10/22,6:58,9,70,48,VL,1,244,,,,
17/10/22,7:5,35,22,44,VL,1,270,,,,
17/10/22,7:8,1,19,44,VL,1,270,,,,
17/10/22,7:11,30,69,46,VL,1,270,,,,
17/10/22,7:13,6,95,45,Bus articul�,14,527,656,,,
17/10/22,7:13,31,78,48,VL,1,360,,,,
17/10/22,7:17,3,70,61,VL,1,293,,,,
17/10/22,7:17,11,29,50,VL,1,243,,,,
17/10/22,7:18,47,28,43,VL,1,244,,,,
17/10/22,7:20,24,91,34,VL,1,269,,,,
17/10/22,7:21,14,32,50,VL,1,269,,,,
17/10/22,7:22,2,15,45,VL,1,268,,,,
17/10/22,7:23,48,82,42,VL,1,310,,,,
17/10/22,7:24,8,13,37,VL,1,270,,,,
17/10/22,7:25,26,80,50,VL,1,270,,,,
17/10/22,7:25,52,36,38,VL,1,245,,,,
17/10/22,7:25,56,70,41,VL,1,256,,,,
17/10/22,7:25,59,7,41,VL,1,243,,,,
17/10/22,7:26,4,1,42,VL,1,281,,,,
17/10/22,7:26,27,43,56,VL,1,270,,,,
17/10/22,7:26,34,82,48,VL,1,244,,,,
17/10/22,7:28,53,5,39,PL,2,588,,,,
17/10/22,7:29,1,6,36,VL,1,255,,,,
17/10/22,7:29,9,80,31,VL,1,347,,,,
17/10/22,7:29,11,90,34,VL,1,270,,,,
17/10/22,7:30,7,43,62,VL,1,257,,,,
17/10/22,7:30,49,91,63,VL,1,243,,,,
17/10/22,7:31,29,56,34,VL,1,268,,,,
17/10/22,7:31,31,86,37,VL,1,256,,,,
17/10/22,7:31,46,16,39,Bus articul�,14,537,652,,,
17/10/22,7:32,16,15,38,VL,2,435,,,,
17/10/22,7:32,33,53,43,VL,1,257,,,,
17/10/22,7:32,36,86,43,VL,1,242,,,,
17/10/22,7:32,47,89,40,VL,1,257,,,,
17/10/22,7:33,50,91,40,VL,1,306,,,,
17/10/22,7:34,55,16,45,VL,1,256,,,,
17/10/22,7:35,46,28,46,VL,1,257,,,,
17/10/22,7:38,22,94,42,VL,1,256,,,,
17/10/22,7:39,23,80,49,VL,1,245,,,,
17/10/22,7:41,47,14,44,VL,1,257,,,,
17/10/22,7:42,7,20,39,Bus articul�,14,541,670,,,
17/10/22,7:42,11,80,41,VL,1,244,,,,
17/10/22,7:42,15,83,40,VL,1,244,,,,
17/10/22,7:44,33,7,54,VL,1,257,,,,
17/10/22,7:47,35,82,37,Bus articul�,14,538,667,,,
17/10/22,7:48,16,12,35,VL,1,308,,,,
17/10/22,7:48,18,99,40,VL,1,307,,,,
17/10/22,7:48,23,87,51,VL,1,255,,,,
17/10/22,7:50,7,56,33,VL,1,231,,,,
17/10/22,7:51,6,23,47,VL,1,258,,,,
17/10/22,7:53,27,92,47,VL,1,271,,,,
17/10/22,7:54,24,48,58,VL,1,349,,,,
17/10/22,7:54,43,90,38,VL,1,256,,,,
17/10/22,7:55,56,85,43,VL,1,372,,,,
17/10/22,7:56,15,17,49,VL,1,257,,,,
17/10/22,7:56,58,4,40,VL,1,282,,,,
17/10/22,7:57,10,77,39,VL,1,293,,,,
17/10/22,7:57,15,28,38,VL,1,256,,,,
17/10/22,7:57,30,6,48,VL,1,256,,,,
17/10/22,7:57,50,40,35,VL,1,244,,,,
17/10/22,7:57,56,5,52,VL,1,244,,,,
17/10/22,7:59,15,75,37,VL,1,257,,,,
17/10/22,8:0,38,99,36,VL,1,283,,,,
17/10/22,8:0,55,95,52,VL,1,244,,,,
17/10/22,8:1,51,5,49,VL,1,257,,,,
17/10/22,8:2,37,32,46,VL,1,256,,,,
17/10/22,8:2,39,95,50,VL,1,243,,,,
17/10/22,8:2,52,69,41,VL,1,244,,,,
17/10/22,8:3,27,52,47,VL,1,272,,,,
17/10/22,8:3,39,83,44,VL,1,256,,,,
17/10/22,8:4,1,99,44,VL,1,230,,,,
17/10/22,8:5,23,32,45,VL,1,245,,,,
17/10/22,8:6,9,47,63,VL,1,256,,,,
17/10/22,8:6,16,73,52,VL,1,268,,,,
17/10/22,8:6,24,21,42,VL,1,232,,,,
17/10/22,8:6,27,43,43,VL,1,269,,,,
